Catalyst_ID,Time_s,Time_min,TIR-1 (°C),X_CH4,X_CO2,Y_H2,Y_CO,Y_H2O,S_H2,S_CO,H2_CO_Ratio,Carbon_Balance_%
Catalyst_01,237.956,3.965933333333333,446.92,0.0,0.0,0.3327475322324488,0.0,0.07573098997496167,0.0,-0.0,0.0,100.16088125935343
Catalyst_01,243.692,4.061533333333333,446.93,0.0,0.07594303850826378,0.334701994459714,0.0,0.07573631766324129,0.0,-0.0,0.0,100.10979654223979
Catalyst_01,249.428,4.157133333333333,446.91,0.0,0.0,0.3342647106426377,0.0,0.07572019183515276,0.0,-0.0,0.0,100.16901462355425
Catalyst_01,255.164,4.2527333333333335,446.7,0.0,0.08648509829671802,0.3339026022008729,0.0,0.07418729729273528,0.0,-0.0,0.0,100.01298805202983
Catalyst_01,260.9,4.348333333333333,446.39,0.0,0.0,0.3319817424982149,0.0,0.06825587542170937,0.0,-0.0,0.0,100.17329307780713
Catalyst_01,266.636,4.443933333333334,445.86,0.0,0.10048486247571375,0.3302367030274273,0.0,0.06671981343268849,0.0,0.0,0.0,99.98646961240472
Catalyst_01,272.372,4.539533333333334,445.68,0.0,0.0,0.32892963407042053,0.0,0.058929551833906954,0.0,-0.0,0.0,100.13128879438757
Catalyst_01,278.108,4.635133333333333,445.32,0.0,0.13509477435577066,0.33101211995089397,0.0,0.054814566368178635,0.0,-0.0,0.0,100.30790706584942
Catalyst_01,283.844,4.730733333333333,445.2,92.55207025987158,98.69126404805736,0.30688018903261727,4.187287497599569,0.09457305203652071,0.3315757153469892,4.377944320033917,0.07273000748895946,8.542226905163146
Catalyst_01,289.58,4.826333333333333,445.19,66.93096031278587,0.0,0.11704444177888405,4.328576896800647,0.4565373020068287,0.17487339376561276,17.150789292729534,0.026833864180178878,79.09022300578997
Catalyst_01,295.316,4.921933333333333,445.19,3.0100500931704133,7.143361072503951,1.3020661323320246,1.7663549289738925,0.7903387843029878,43.25729114230755,34.68572081179695,0.7315308197378868,96.67389933735436
Catalyst_01,301.052,5.017533333333334,445.22,3.479667406074538,6.435627489406858,1.3148813909640222,1.8631947023034994,0.8842319642226198,37.78755948538656,37.497042005249575,0.700335107707107,96.89428354914466
Catalyst_01,306.788,5.113133333333334,445.26,2.939384855561966,6.383175821564702,1.3000619063224945,1.8370063954728721,0.9214778953687639,44.229046899472515,39.29927360236676,0.7023133509731649,97.16260346869144
Catalyst_01,312.524,5.208733333333333,445.25,3.043785843572977,6.284590455513339,1.2876099170477773,1.7864950540751963,0.942745198002116,42.302907734675124,38.20123642620833,0.715253603388879,97.10995779715658
Catalyst_01,318.26,5.304333333333333,445.17,3.0481849155482688,6.017075560079011,1.271721582019265,1.7748787914439061,0.9555528621666473,41.720617916991486,39.06032068135632,0.711051245375235,97.23093557622329
Catalyst_01,323.996,5.399933333333333,445.1,2.937102434950356,5.914879454256495,1.2564646551559864,1.7796713587894173,0.9642008950469936,42.779054628962015,40.10673619139063,0.7006288634505557,97.34233357518924
Catalyst_01,329.732,5.495533333333333,444.92,2.8641915000757967,6.07574362048362,1.2444310720078546,1.782603590365737,0.963727715403707,43.447900462483815,39.77068229786687,0.6927772686235512,97.30039838952273
Catalyst_01,335.468,5.5911333333333335,444.81,2.81293015504146,5.786804033139436,1.233326423300354,1.7424872551506283,0.9677648335269342,43.84490034670538,40.417694261913766,0.7024023979063619,97.43128819500879
Catalyst_01,341.204,5.686733333333334,444.57,3.0202798836416744,5.920471322630139,1.2205485281014363,1.7608660443221489,0.9695358515302219,40.4117689460544,39.292531647020354,0.6878698783214416,97.27943924255567
Catalyst_01,346.94,5.782333333333333,444.45,2.8662615423153293,5.74087286830437,1.206715410957086,1.7162088486557006,0.9611036192263975,42.10067340827227,39.777506615479616,0.6977699816723099,97.40168791790478
Catalyst_01,352.676,5.877933333333333,444.23,2.7428069433969915,5.75139702386811,1.200950041936414,1.7011476964608572,0.9578678524380444,43.78543830172117,39.94648908074239,0.7005844279627181,97.44258146045851
Catalyst_01,358.412,5.973533333333333,444.15,2.9392062148975384,5.532825188998325,1.1875002586308783,1.6586856243784691,0.9527515980737175,40.40207361470461,39.065595765317966,0.7104723680940934,97.41278692020195
Catalyst_01,364.148,6.069133333333334,444.15,2.9070683778698925,5.348502731118543,1.175156644526708,1.6667381215915533,0.9520793092281533,40.42411432330279,40.2877061647118,0.6996904583331625,97.5296494653715
Catalyst_01,369.884,6.164733333333333,444.21,2.829602686593269,5.414871960531342,1.1625696365810478,1.617677659020521,0.9485383414164519,41.08596737235708,39.14915315626757,0.7131888553894228,97.48558914981726
Catalyst_01,375.62,6.2603333333333335,444.27,2.6467061944652204,5.256198905483811,1.1517902017932427,1.5900123958666454,0.9479550663776131,43.51787154168686,40.137678236150144,0.7188701147389258,97.62861635668418
Catalyst_01,381.356,6.355933333333334,444.37,2.843472135466951,5.104631769316503,1.1436130162754192,1.5467629606660174,0.9486120088787827,40.2188930220558,38.83735514917231,0.7337242714199115,97.56409484455723
Catalyst_01,387.092,6.451533333333333,444.42,2.834196521677357,5.256548331913269,1.1317450588987346,1.5455512667616387,0.9553060724938458,39.93177785106221,38.11843816824515,0.7266792367298557,97.49094845239667
Catalyst_01,392.828,6.547133333333333,444.48,2.7099860256040498,5.324041247458711,1.125735382431392,1.543913544173836,0.9584452184019807,41.540265218912644,38.3392926842056,0.7235872386956742,97.51693903295686
Catalyst_01,398.564,6.642733333333334,444.45,2.808423765972501,4.929909896518159,1.121850419545128,1.5025631535084196,0.9570578084185831,39.94590962865801,38.75331371004308,0.7409344359877935,97.62531238535274
Catalyst_01,404.3,6.738333333333333,444.41,2.7057529219192022,5.179146342801399,1.1156434576026248,1.5429919380371238,0.9591786386800376,41.232273965772656,39.044558030479664,0.7175287807956154,97.59111742371273
Catalyst_01,410.036,6.833933333333333,444.26,2.7450145571937035,5.147175082374977,1.115822500498812,1.5517131193809934,0.9553983373284473,40.649055851985885,39.231750173714715,0.7136105177269374,97.59646485105203
Catalyst_01,415.772,6.9295333333333335,444.16,2.877121368719504,5.305034834747535,1.1106255428507026,1.5651471659899656,0.9500297196030677,38.601970529487865,38.17125176176945,0.7041902990782299,97.46481748396066
Catalyst_01,421.508,7.025133333333333,443.97,2.763541335716324,5.125907052431399,1.106196751670421,1.5602423313385385,0.9476569560782793,40.0282325208532,39.46258111123807,0.7035871220555441,97.60651632710052
Catalyst_01,427.244,7.120733333333334,443.9,2.7810712097623314,4.985900817920386,1.1047897371595863,1.5285808991083383,0.9468187601478353,39.725330774755726,39.27608099380724,0.7172470365294976,97.63669336748481
Catalyst_01,432.98,7.216333333333334,443.75,2.82783727893523,4.949049839460018,1.100262875074306,1.5482232538927923,0.9422428753819511,38.90828101285202,39.733420837821704,0.7052456772149214,97.65169680022521
Catalyst_01,438.716,7.311933333333333,443.73,2.7734942248642924,5.217162043354717,1.0936522217213387,1.5338856541655086,0.9410645288832771,39.43228768665814,38.3027126352085,0.7075608802701212,97.52924590769614
Catalyst_01,444.452,7.407533333333333,443.75,2.6637537553041657,5.15178849140222,1.0910042241861257,1.5316622256542975,0.9428098563022482,40.957397883106765,39.10042819206524,0.7068723432945732,97.6144104295087
Catalyst_01,450.188,7.503133333333333,443.86,2.6185635721336364,4.800840954289032,1.08564805142863,1.462514895332721,0.9405022158418828,41.45967900042362,39.33587615961728,0.736658694368213,97.74449704974533
Catalyst_01,455.924,7.598733333333333,443.94,2.7369649789984796,4.803937993101748,1.078696476881131,1.4654901132569087,0.9469903067708674,39.41214027794588,38.78673925274668,0.7304557752387557,97.68716241288665
Catalyst_01,461.66,7.694333333333334,444.08,2.631451376457472,4.965742229142345,1.072690546891678,1.498001780021719,0.9473986887842557,40.76421690663206,39.343534384632285,0.7106236936852599,97.69051014651244
Catalyst_01,467.396,7.789933333333334,444.14,2.8049911117940307,4.950979281048806,1.0696769526944843,1.4403654927395437,0.9498820063317435,38.13477155763012,37.06395430687809,0.7369830337236948,97.55420299422748
Catalyst_01,473.132,7.885533333333333,444.24,2.7093876042585507,4.742849333790511,1.0661315442440942,1.4256142644932783,0.9546041143697984,39.34953945195491,38.18063870331612,0.7421408216902269,97.69174727611977
Catalyst_01,478.868,7.981133333333333,444.22,2.8337273121030626,4.8294854268001615,1.0623457445086737,1.4461677835518936,0.9526013344041983,37.48934274555339,37.668356885974404,0.7289953527863834,97.60695656462461
Catalyst_01,484.604,8.076733333333333,444.17,2.7526560982167103,5.052191046575216,1.0606702090282416,1.506481927603546,0.9482066732112095,38.53260891236611,38.517266652393616,0.6987052470192748,97.59529596210118
Catalyst_01,490.34,8.172333333333333,444.04,2.7002467422570398,4.955098853658912,1.06113138358762,1.479303334979059,0.9491776439398867,39.29757110643376,38.561031711791905,0.7118516279916222,97.64303840815998
Catalyst_01,496.076,8.267933333333334,443.96,2.661854093464344,4.918053803857636,1.0622620413223316,1.4830371350575986,0.9458557509542109,39.90684703307005,39.04217824298609,0.7108160027527021,97.68448592250063
Catalyst_01,501.812,8.363533333333333,443.79,2.7091296451487,4.882769837123324,1.0598400726612927,1.4913170212922897,0.9384198571827552,39.12105404623853,39.201522409801115,0.7052578375040468,97.68708460985046
Catalyst_01,507.548,8.459133333333334,443.63,2.659768393212991,5.021548260019626,1.060842797638882,1.4767896294047984,0.9393158407971737,39.88478095859268,38.36158084900498,0.7128693753701189,97.62713172500928
Catalyst_01,513.284,8.554733333333333,443.6,2.7027375935640308,4.823982622142909,1.0571578038185954,1.4444793274969063,0.9369913392788136,39.11433379015344,38.30044042086328,0.7262832844074765,97.67303620145374
Catalyst_01,519.02,8.650333333333332,443.6,2.625742903244399,4.809062195284519,1.0551855672598922,1.4293714445269092,0.9335480812758,40.18617230026941,38.364950617735936,0.7325905300017358,97.70364934268189
Catalyst_01,524.756,8.745933333333333,443.64,2.5290047206326216,4.809191739538177,1.0542462909015016,1.4423511102837634,0.9384733024223524,41.68621285284857,39.21790876885359,0.7253517250654933,97.7645642125049
Catalyst_01,530.492,8.841533333333333,443.76,2.723578971239493,4.8142189713943795,1.0465570072071806,1.4396871082902956,0.9405051540412603,38.42579995875415,38.11857102894442,0.72139368092703,97.66282173944658
Catalyst_01,536.228,8.937133333333332,443.84,2.829813406277648,4.932043799125719,1.0412820041564461,1.4149395332307446,0.9429027897538583,36.79684327759804,36.383689047759916,0.7303113355596647,97.52600036773438
Catalyst_01,541.964,9.032733333333335,443.99,2.7502177277882955,4.80020153169426,1.0391672936232312,1.3823463087969547,0.9467257923613897,37.7849100136127,36.540803496932746,0.746012615934924,97.5993252022332
Catalyst_01,547.7,9.128333333333334,444.15,2.7773932356742304,4.634702000894242,1.0365323638931303,1.416782679497692,0.9453640920372174,37.320331546119974,38.156073806221094,0.7260343819437916,97.70365777389827
Catalyst_01,553.436,9.223933333333333,444.17,2.6978094333887426,4.814499231320701,1.0336499450216283,1.4499296418151664,0.9452551149289069,38.31441658661744,38.518727507569935,0.70746362827261,97.68570964900721
Catalyst_01,559.172,9.319533333333334,444.16,2.702000340058708,4.923161245333696,1.0322773026664898,1.42138725134309,0.9436295086019022,38.20418848074835,37.19891867508508,0.7207116165851087,97.60034271034921
Catalyst_01,564.908,9.415133333333333,444.14,2.7037579187108363,4.819655386663646,1.0303352363099527,1.4096167786516942,0.941205926867083,38.10752542525035,37.39265373373154,0.725362420021539,97.63984748468982
Catalyst_01,570.644,9.510733333333333,444.14,2.720418043278716,4.7520363900904865,1.031053965756991,1.423018221517664,0.9373734272773027,37.90057077089296,38.0082829492751,0.7190324581894242,97.67904950970612
Catalyst_01,576.38,9.606333333333334,444.21,2.7350080260857723,4.745169041737418,1.0313285024551098,1.423847179909612,0.9351909659866228,37.70842690838834,37.9920709436928,0.71880518412199,97.67609891417315
Catalyst_01,582.116,9.701933333333333,444.28,2.7109815036092444,4.692975841635649,1.0306773948855026,1.4299976055073993,0.9311670350940218,38.018606674863705,38.54928228239445,0.7152617493253509,97.72046653037118
Catalyst_01,587.852,9.797533333333332,444.59,2.6711389627312676,4.715924516322723,1.031221988166284,1.4201277539348507,0.9316937742604869,38.60607787742535,38.3681077616376,0.7206133595649935,97.71880434555251
Catalyst_01,593.588,9.893133333333333,444.93,2.7190118410272412,4.788667323015328,1.0318388056852357,1.3815159906057362,0.9324824621783082,37.94903685654444,36.72558777621627,0.7411967400174676,97.61978997270273
Catalyst_01,599.324,9.988733333333332,445.13,2.4728724069746355,4.7408222030923985,1.0312035062386766,1.4161311957330596,0.9357014959593561,41.70063539591486,39.16845166723933,0.722634099002497,97.80064185302432
Catalyst_01,605.06,10.084333333333332,445.53,2.7295670991974053,4.685118108677022,1.0292142930114463,1.4072815019180855,0.9417936952908793,37.706136380163436,37.883161475264295,0.7257756432517841,97.69248725794515
Catalyst_01,610.796,10.179933333333334,445.73,2.888218188421099,4.509949218355724,1.0296499327372826,1.3804421554262556,0.9470144619079875,35.65000514383446,37.25624972198658,0.7401997635208069,97.67517883523867
Catalyst_01,616.532,10.275533333333334,446.08,2.644063871798208,4.922304456302717,1.0337702216081026,1.4443661002164903,0.9529511010484535,39.09777795591015,38.09117524484653,0.7102713397536933,97.6525006853737
Catalyst_01,622.268,10.371133333333335,446.35,2.7655061839824358,4.6566980597417595,1.039561894264062,1.4140949550067916,0.9602753422483515,37.59029360646925,38.030597703841465,0.7295403860151549,97.69578643401303
Catalyst_01,628.004,10.466733333333334,446.59,2.7919530303652906,4.7543817128406385,1.0451628035707343,1.4478878173689056,0.9671820786525558,37.434827599301954,38.29737342373619,0.716352186680733,97.66724259831184
Catalyst_01,633.74,10.562333333333333,446.64,2.7655021036107175,4.92314644494355,1.0515727044595273,1.5123815899857993,0.9703667459174456,38.02465755084994,39.25667838912488,0.6900101547783771,97.65983559769734
Catalyst_01,639.476,10.657933333333334,446.78,2.96541842331951,4.891587341076997,1.060248539433622,1.5001830517926549,0.9722832734595899,35.75375842734442,38.11593142563724,0.7013599907384254,97.56434049021323
Catalyst_01,645.212,10.753533333333333,446.88,2.981817735834691,5.02557115635065,1.0643237463340567,1.5409706702464638,0.9710969632695694,35.693789514472925,38.4139976281513,0.6854202623059208,97.52948848824835
Catalyst_01,650.948,10.849133333333333,447.15,2.8527924343029754,4.836656166815134,1.0713877515435095,1.513589384899096,0.9712717071789967,37.55575549979618,39.290702687099554,0.7024512076697702,97.66130555848625
Catalyst_01,656.684,10.944733333333334,447.32,2.8178855508686373,5.141598569814498,1.0765259425501688,1.552350450435144,0.9662058304772493,38.2033238439482,38.91971568660578,0.688196227742379,97.56375386628953
Catalyst_01,662.42,11.040333333333333,447.72,3.0251461084185305,4.834732442816348,1.0786812424981556,1.5684696670349705,0.9683847167983468,35.657161797783736,39.84088182678755,0.6824872810743358,97.63163495074014
Catalyst_01,668.156,11.135933333333332,448.54,2.9691417791028574,4.9307734486413235,1.0771361596531877,1.5462107364869802,0.9663459389972435,36.27769368354819,39.07105847194002,0.6913205719827615,97.58877831218386
Catalyst_01,673.892,11.231533333333335,448.84,2.8347937487677166,5.108818482769295,1.081202249244986,1.5930120307554152,0.9713723414199543,38.14042025861617,40.02068875464913,0.6735431822913336,97.61254072872076
Catalyst_01,679.628,11.327133333333334,449.41,2.898854324203126,4.890520471453074,1.0841060150953457,1.5773378963246658,0.9766827093509685,37.39774041226984,40.42096539645389,0.6820631339313247,97.67506124148989
Catalyst_01,685.364,11.422733333333333,449.69,2.826308466489569,5.114782027165532,1.0942592912985933,1.594673215929859,0.9858714631398104,38.716909504846946,40.074561995416644,0.6809670570367253,97.61540772548672
Catalyst_01,691.1,11.518333333333334,450.17,3.13685842590683,4.806550376313279,1.0977489456161196,1.5635393528957444,0.9935664668186371,34.99517021711848,39.3039997062051,0.6967416486098306,97.58547257958232
Catalyst_01,696.836,11.613933333333334,450.36,2.8834053402141624,4.955183702694665,1.1070363496895708,1.6082348308374845,1.0057881939164528,38.39336545056641,40.95129650647832,0.6831089527361986,97.68104578425121
Catalyst_01,702.572,11.709533333333333,450.8,2.9432019935474285,5.052376525195134,1.1219795671251163,1.6771244926125497,1.013074450670599,38.12105215968548,41.86712988008562,0.6638916496240103,97.67129820975984
Catalyst_01,708.308,11.805133333333334,451.02,3.0180930034411135,5.260931403742974,1.1387912371963496,1.7170159794793045,1.0256273870147727,37.73214529499073,41.39324353969709,0.658184028362781,97.56895742535163
Catalyst_01,714.044,11.900733333333333,451.15,2.915555186140706,5.427785513296213,1.1529274443522226,1.8021087101124298,1.031703980914884,39.54401034261818,43.09982977084974,0.6348900943939209,97.62086549014204
Catalyst_01,719.78,11.996333333333332,451.5,3.042880166919415,5.363586811738985,1.166343860335066,1.7868120036807735,1.0383436840264817,38.33025937120165,42.42116636207649,0.6477766748748651,97.57473544635597
Catalyst_01,725.516,12.091933333333333,451.72,3.1286988435438867,5.139522855937284,1.1766119674872266,1.820076823772948,1.037146430312676,37.60707010568254,43.94438749657805,0.6415361027026766,97.67830371585401
Catalyst_01,731.252,12.187533333333333,452.21,3.1138712039643135,5.334967202576402,1.1825241899155232,1.8511536558939878,1.037632814602809,37.97601482071687,43.73269436545894,0.6339355750990411,97.6182709516532
Catalyst_01,736.988,12.283133333333334,452.49,3.202505934204647,5.126946804342703,1.1918814134617288,1.8123900139654714,1.0402102649989773,37.217149255891606,43.4411357182205,0.6526178473472625,97.6403305500475
Catalyst_01,742.724,12.378733333333335,453.53,3.334635867836866,5.3893491614778855,1.197239899259211,1.8123770381784592,1.0419169841397558,35.90316744346196,41.47484800732429,0.6555565939901726,97.44255502494671
Catalyst_01,748.46,12.474333333333334,454.27,3.1107790120214918,5.53890556826242,1.2017188002240102,1.8984528801458136,1.044609868417813,38.630799410051715,43.802755113924974,0.6281749196135233,97.56435819772639
Catalyst_01,754.196,12.569933333333333,454.63,3.1840265941500134,5.414184608196315,1.2088859953804165,1.8811736667045962,1.0507166235631766,37.96720786194106,43.67100195309036,0.6377258413066562,97.57357003369135
Catalyst_01,759.932,12.665533333333334,455.29,3.1471759941307575,5.330242937646846,1.217671986458033,1.887937661518582,1.058668329232452,38.690940345531885,44.453147853689025,0.6400593180575175,97.64090960462494
Catalyst_01,765.668,12.761133333333333,455.59,3.2213393045602445,5.787917296922296,1.2298397609236869,1.953487666819568,1.0691566291661425,38.17790194229715,43.27228626559773,0.6247631641562645,97.4390794036892
Catalyst_01,771.404,12.856733333333333,456.07,3.3320551820044786,5.675394439415127,1.247577705895706,1.9810852695484813,1.0885136593345053,37.441688019860294,43.900667249938614,0.6249452856735025,97.46843114912335
Catalyst_01,777.14,12.952333333333334,456.28,3.3337767671337004,5.3403204677509475,1.2675643525148579,2.0156125301805936,1.1038433911425152,38.021872520417084,46.392502391365795,0.6240803770604312,97.67091796471624
Catalyst_01,782.876,13.047933333333333,456.77,3.3575812245020376,5.649998603531836,1.287647305858779,2.0530041163738786,1.1159369273914033,38.35044395835124,45.495682172258554,0.622421610625433,97.54047893079544
Catalyst_01,788.612,13.143533333333332,457.15,3.3891322509980393,5.946605544423289,1.310598981294717,2.139227276238736,1.1276628709135421,38.670635556011916,45.73329907201034,0.6079816313090196,97.4616131096544
Catalyst_01,794.348,13.239133333333333,457.38,3.5652149867826166,5.920328742271252,1.3260513735551518,2.2244179022138595,1.1324291026981026,37.194148977586075,46.812642826439685,0.5915909583417787,97.4726718611689
Catalyst_01,800.084,13.334733333333332,457.94,3.5736266565009944,5.901552274694321,1.3446326844212817,2.19620973298734,1.1396710126122487,37.62655737904744,46.27047765633894,0.6075855146852691,97.44974969144837
Catalyst_01,805.82,13.430333333333333,458.25,3.5880382308599135,6.386587523859633,1.3549009395283844,2.277790138811154,1.1398667160310887,37.76160822020188,45.57424423079625,0.5902981133613109,97.27981337088931
Catalyst_01,811.556,13.525933333333334,458.95,3.667286480625309,5.995767408989538,1.3651843188815997,2.266787938880897,1.1408971036067912,37.22600691530438,46.830594764637375,0.5976651842542524,97.4263883021191
Catalyst_01,817.292,13.621533333333334,459.36,3.5074281984994404,6.0028034752558135,1.3774339122643777,2.313180411910061,1.1445794899700257,39.271906203345104,48.549060292324036,0.590933791064601,97.54855593106136
Catalyst_01,823.028,13.717133333333333,460.66,3.6434116285513296,5.913213675247009,1.3861949216807974,2.271253466353879,1.1453197080478508,38.04661847203817,47.446660034385175,0.6056702751378428,97.48429171876641
Catalyst_01,828.764,13.812733333333334,461.5,3.6353426437101044,6.079329366218444,1.3969596309710108,2.3405985165263146,1.1584681301920448,38.42717916529935,48.09466631105027,0.5922901229683334,97.47394968401629
Catalyst_01,834.5,13.908333333333333,461.88,3.8177622963004754,6.308855711484029,1.4123024939460025,2.37354164969019,1.1725229878394108,36.99293943246719,46.78956447220589,0.5904844004609837,97.30074031788867
Catalyst_01,840.236,14.003933333333332,462.55,3.8372405644306995,6.347045651508909,1.428590232843164,2.4316140643175803,1.1839612190436186,37.229623966906836,47.66275659798618,0.5830295804808404,97.32990732748918
Catalyst_01,845.972,14.099533333333333,462.83,3.8699347916577365,6.51276251607319,1.4544238079813567,2.468969365054962,1.1992634119916168,37.582643798458776,47.46722550303095,0.5845919537762773,97.26755019869286
Catalyst_01,851.708,14.195133333333333,463.3,3.9697521952745896,6.493328689004818,1.4802959462814367,2.5068562862388397,1.2176453459432752,37.28937912153593,47.8302119721524,0.5859987265275887,97.26569973920456
