PV MassSpec-23.06.00
EXPORTED SCAN DATA
Run Path and Name: c:\Pfeiffer Vacuum\data\30-001-2026\MCD 256_kwinda_New_1%MeOH - Oxidative coupling_removed, Position 1, RGA PrismaPro A 100 47507368, 30-001-2026 12'30'20.isi
30/01/2026 12:30:20
SensorID:  RGA PrismaPro A 100 47507368
52 Bins
2582 TimePoints

Time Relative (sec)	Time Absolute (UTC)	Time Absolute (Date_Time)	Step	Ionizer_State	Pressure_(mBar)	External_Pressure_(mBar)	2_amu_(_)	12_amu_(_)	13_amu_(_)	14_amu_(_)	15_amu_(_)	16_amu_(_)	17_amu_(_)	18_amu_(_)	20_amu_(_)	22_amu_(_)	24_amu_(_)	25_amu_(_)	26_amu_(_)	27_amu_(_)	28_amu_(_)	29_amu_(_)	30_amu_(_)	31_amu_(_)	32_amu_(_)	40_amu_(_)	44_amu_(_)	Periph:_Digital_In_0	Periph:_Digital_In_1	Periph:_Digital_In_13	Periph:_Digital_In_14	Periph:_Digital_In_15	Periph:_Digital_In_16	Periph:_Digital_In_17	Periph:_Digital_Out_2	Periph:_Digital_Out_3	Periph:_Digital_Out_4	Periph:_Digital_Out_5	Periph:_Digital_Out_6	Periph:_Digital_Out_7	Periph:_Digital_Out_8	Periph:_Digital_Out_9	Periph:_Digital_Out_10	Periph:_Digital_Out_11	Sig:_MCD	Sig:_MCD_Ar	Sig:_MCD_CH2CH2	Sig:_MCD_CH3CH3	Sig:_MCD_CH4	Sig:_MCD_CO	Sig:_MCD_CO2	Sig:_MCD_H2	Sig:_MCD_H2O	Sig:_MCD_O2
8251,148	1769780871,619	30/01/2026_14:47:51,619	1	2	2,518156862e-06	6,818188467e-06	4,47879317e-10	5,897261846e-12	5,411153838e-13	1,363824852e-12	5,680930552e-12	9,218434176e-12	6,043167811e-13	2,025997859e-12	7,338661796e-12	7,784481813e-15	4,999999912e-15	4,999999912e-15	4,999999912e-15	2,372988043e-14	8,787071071e-11	1,224973031e-12	1,643920595e-13	6,829848576e-15	2,713704675e-14	7,015713704e-11	3,073303547e-12	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	7,922559037e-09	23,66026718	0	0,287057192	2,333471699	34,09525312	1,308163139	37,72881605	0,7298272843	0,01819076556
8256,884	1769780877,355	30/01/2026_14:47:57,355	1	2	2,518339443e-06	6,818188467e-06	4,477656024e-10	5,907038747e-12	5,401155868e-13	1,373939265e-12	5,674770116e-12	9,236573312e-12	6,093145194e-13	2,029103448e-12	7,331653513e-12	9,466236931e-15	1,706446128e-14	4,999999912e-15	4,999999912e-15	2,272238387e-14	8,788501177e-11	1,226158172e-12	1,645584575e-13	2,069670797e-14	2,252446615e-14	7,009551967e-11	3,042865439e-12	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1,513081588e-08	23,64666034	0	0,2829494131	2,337914026	34,11590703	1,29670374	37,73067996	0,7315141522	0,01657107399
8262,62	1769780883,091	30/01/2026_14:48:03,091	1	2	2,518895144e-06	6,812965239e-06	4,48210663e-10	5,913192245e-12	5,415092203e-13	1,375652955e-12	5,644998358e-12	9,183855065e-12	6,034999974e-13	2,028284875e-12	7,344455773e-12	9,41239274e-15	2,425181875e-14	4,999999912e-15	1,351030934e-14	2,643660471e-14	8,781939065e-11	1,229829498e-12	1,713092694e-13	2,663451226e-14	2,214852752e-14	7,005730718e-11	3,008876785e-12	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1,945176856e-08	23,64112746	0	0,2898807079	2,324548136	34,09390489	1,282993963	37,77908609	0,7309957579	0,015975625
8268,356	1769780888,827	30/01/2026_14:48:08,827	1	2	2,518092515e-06	6,760936685e-06	4,487838434e-10	5,903172482e-12	5,391954244e-13	1,374776811e-12	5,579617931e-12	9,143541826e-12	5,910559043e-13	2,015332996e-12	7,332386434e-12	1,693785357e-14	2,846713073e-14	4,999999912e-15	2,095039941e-14	2,434981029e-14	8,782479605e-11	1,234114698e-12	1,733223482e-13	3,568505761e-14	2,273547392e-14	7,00562594e-11	2,986034597e-12	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	2,191286653e-08	23,63555859	0	0,2890272151	2,305876408	34,08876196	1,273808736	37,81961586	0,7254586614	0,01771911805
8274,092	1769780894,563	30/01/2026_14:48:14,563	1	2	2,520058615e-06	6,758346899e-06	4,490955385e-10	5,894669735e-12	5,431158453e-13	1,375408359e-12	5,56766265e-12	9,128993568e-12	5,903971431e-13	2,021486277e-12	7,332283218e-12	2,024121769e-14	3,108362228e-14	4,999999912e-15	3,34779608e-14	1,733464785e-14	8,767251508e-11	1,235110972e-12	1,807643797e-13	3,314034702e-14	1,908479918e-14	6,983962714e-11	2,984289465e-12	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	2,350906185e-08	23,58933129	0	0,2936398865	2,304371278	34,06258806	1,274635268	37,88788798	0,7283046458	0,01584552755
8279,828	1769780900,299	30/01/2026_14:48:20,299	1	2	2,509703791e-06	6,857506378e-06	4,488774352e-10	5,887840129e-12	5,470764358e-13	1,371324495e-12	5,564064834e-12	9,116960659e-12	5,810685592e-13	2,028941685e-12	7,32836361e-12	2,572499708e-14	2,80455997e-14	4,999999912e-15	3,52751682e-14	9,853324211e-15	8,784933198e-11	1,227616207e-12	1,834153082e-13	3,416919051e-14	2,189096005e-14	7,000197644e-11	2,985482521e-12	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	2,169082094e-08	23,6190104	0	0,2913933806	2,298162918	34,09877733	1,273008928	37,83026222	0,7292915298	0,01698660039
8285,564	1769780906,035	30/01/2026_14:48:26,035	1	2	2,516807172e-06	6,902330369e-06	4,487801519e-10	5,874806717e-12	5,572043478e-13	1,369300506e-12	5,609552319e-12	9,175643752e-12	5,83528397e-13	2,040896965e-12	7,336133437e-12	3,409497687e-14	2,38268945e-14	5,304770837e-15	3,879051079e-14	7,706863949e-15	8,775741245e-11	1,216328904e-12	1,938051228e-13	2,726123025e-14	2,366778784e-14	7,003296554e-11	3,016338698e-12	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1,917448671e-08	23,62946716	0	0,2935150933	2,316568187	34,05906436	1,285745189	37,82185003	0,7334878018	0,01810204558
8291,3	1769780911,771	30/01/2026_14:48:31,771	1	2	2,516669838e-06	6,841757568e-06	4,48552695e-10	5,870505904e-12	5,698993252e-13	1,36187448e-12	5,655049779e-12	9,226059153e-12	5,879518335e-13	2,050181205e-12	7,305401943e-12	4,521436123e-14	1,370773409e-14	4,999999912e-15	2,604029324e-14	7,898468731e-15	8,784249717e-11	1,20226897e-12	2,004288256e-13	1,708774452e-14	2,323849799e-14	7,010673986e-11	3,051655499e-12	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1,322553845e-08	23,63703511	0	0,2938572478	2,330978025	34,07071691	1,299129152	37,77700565	0,7364566681	0,01753787463
8297,036	1769780917,507	30/01/2026_14:48:37,507	1	2	2,516319228e-06	6,755765298e-06	4,481268689e-10	5,864979509e-12	5,738112893e-13	1,358687034e-12	5,69784931e-12	9,267813079e-12	5,933794038e-13	2,073090831e-12	7,315070424e-12	4,156707801e-14	4,999999912e-15	1,063865928e-14	1,422045837e-14	4,999999912e-15	8,767395837e-11	1,198831399e-12	1,995018734e-13	9,800449027e-15	2,770944112e-14	7,022872561e-11	3,059523771e-12	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	8,14263288e-09	23,68585791	0	0,2940037435	2,347234172	34,02012489	1,302770346	37,7536418	0,744865623	0,01978730391
8302,772	1769780923,243	30/01/2026_14:48:43,243	1	2	2,509013711e-06	6,758346899e-06	4,479024374e-10	5,874625873e-12	5,764787519e-13	1,356086575e-12	5,697671501e-12	9,24365879e-12	5,892460456e-13	2,067622549e-12	7,297747476e-12	4,106793844e-14	4,999999912e-15	1,306549507e-14	6,68966293e-15	4,999999912e-15	8,777623073e-11	1,190405955e-12	1,93950189e-13	4,999999912e-15	3,073389254e-14	7,023687187e-11	3,041288575e-12	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	8,065049213e-09	23,68528109	0	0,2860103775	2,342384683	34,06410292	1,294492755	37,73031531	0,7425914052	0,02054168539
8308,508	1769780928,979	30/01/2026_14:48:48,979	1	2	2,512858828e-06	6,807738828e-06	4,481375548e-10	5,868061679e-12	5,661424021e-13	1,339469226e-12	5,676287565e-12	9,202308186e-12	5,886129258e-13	2,039889308e-12	7,301007889e-12	4,373147759e-14	4,999999912e-15	1,45338216e-14	4,999999912e-15	4,999999912e-15	8,78173298e-11	1,190960416e-12	1,963906061e-13	4,999999912e-15	3,156190451e-14	6,99684477e-11	2,992162291e-12	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	8,170636e-09	23,61780803	0	0,290176839	2,333437699	34,11301096	1,274750038	37,7854681	0,7338739456	0,0208177762
8314,244	1769780934,715	30/01/2026_14:48:54,715	1	2	2,512288802e-06	6,828654932e-06	4,487322181e-10	5,869779055e-12	5,525913386e-13	1,323475075e-12	5,624413695e-12	9,10903384e-12	5,835158203e-13	2,014475175e-12	7,29262397e-12	3,247191266e-14	4,999999912e-15	1,185038057e-14	4,999999912e-15	8,295749206e-15	8,774182769e-11	1,199272669e-12	1,912584809e-13	4,999999912e-15	3,112922314e-14	6,999182484e-11	2,971153705e-12	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	8,232034569e-09	23,62939774	0	0,2944253435	2,307352373	34,0874551	1,265870399	37,84210443	0,7250374249	0,01974664505
8319,98	1769780940,451	30/01/2026_14:49:00,451	1	2	2,514666903e-06	6,881195986e-06	4,48998061e-10	5,880778069e-12	5,487290852e-13	1,321471795e-12	5,590668987e-12	9,092014468e-12	5,90430157e-13	2,001244873e-12	7,299879451e-12	2,97894508e-14	4,999999912e-15	1,829121063e-14	4,999999912e-15	1,462403908e-14	8,797144263e-11	1,195753891e-12	1,872779682e-13	4,999999912e-15	3,558705929e-14	7,004188896e-11	2,984172371e-12	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	7,986716727e-09	23,61670693	0	0,2857755385	2,29424497	34,13651308	1,269977575	37,81691622	0,7202710852	0,02271988714
8325,716	1769780946,187	30/01/2026_14:49:06,187	1	2	2,513617574e-06	6,904983366e-06	4,488117378e-10	5,874966312e-12	5,415781213e-13	1,324218513e-12	5,582085575e-12	9,082908904e-12	5,934443475e-13	1,995075979e-12	7,310740555e-12	1,856770759e-14	4,999999912e-15	1,212201726e-14	4,999999912e-15	2,166830558e-14	8,780305649e-11	1,208642344e-12	1,760484391e-13	4,999999912e-15	3,198295104e-14	7,000774266e-11	2,99876313e-12	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	7,942261924e-09	23,62774434	0	0,2871569317	2,29357936	34,09931299	1,277461412	37,83658735	0,7191215258	0,02085407456
8331,452	1769780951,923	30/01/2026_14:49:11,923	1	2	2,511381126e-06	6,878559816e-06	4,487014649e-10	5,889814678e-12	5,389160255e-13	1,339544686e-12	5,602717075e-12	9,128408966e-12	6,010018871e-13	1,99674847e-12	7,32830463e-12	1,491606047e-14	4,999999912e-15	1,102380855e-14	4,999999912e-15	2,058173849e-14	8,773538146e-11	1,214876507e-12	1,718418973e-13	4,999999912e-15	2,679458624e-14	7,008015696e-11	3,020085267e-12	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	7,912986307e-09	23,65013221	0	0,2843524043	2,305942547	34,0709513	1,287199523	37,8234911	0,7202210526	0,01855026424
8337,188	1769780957,659	30/01/2026_14:49:17,659	1	2	2,509932301e-06	6,79211189e-06	4,485302685e-10	5,902635151e-12	5,333939128e-13	1,351700869e-12	5,640830684e-12	9,187985442e-12	6,055809608e-13	2,009298544e-12	7,348131652e-12	9,568585616e-15	4,999999912e-15	9,087386198e-15	4,999999912e-15	2,440801332e-14	8,772586824e-11	1,221663721e-12	1,688674157e-13	4,999999912e-15	2,7811307e-14	7,011655145e-11	3,066577591e-12	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	7,905150414e-09	23,65472391	0	0,28546787	2,322046173	34,05164934	1,306759154	37,79596181	0,7245577613	0,01936145042
8342,924	1769780963,395	30/01/2026_14:49:23,395	1	2	2,510510058e-06	6,862755981e-06	4,481452709e-10	5,905617141e-12	5,437856654e-13	1,373765468e-12	5,695346972e-12	9,255368173e-12	6,073714665e-13	2,030195023e-12	7,346533971e-12	6,777942397e-15	1,197795728e-14	4,999999912e-15	4,999999912e-15	2,276215376e-14	8,792409856e-11	1,229366435e-12	1,698021335e-13	1,441497271e-14	2,05152769e-14	7,016834336e-11	3,073117281e-12	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1,221636459e-08	23,65115842	0	0,2909285862	2,341935859	34,09522287	1,3079422	37,73036209	0,7310728589	0,01515307067
8348,66	1769780969,131	30/01/2026_14:49:29,131	1	2	2,519866257e-06	6,732499514e-06	4,47978904e-10	5,91024495e-12	5,450148796e-13	1,39142311e-12	5,695969304e-12	9,28882405e-12	6,08961449e-13	2,03801147e-12	7,339118896e-12	1,434997479e-14	2,437357296e-14	4,999999912e-15	1,18625033e-14	2,136998396e-14	8,779300897e-11	1,231216301e-12	1,698496622e-13	2,620134131e-14	1,903386032e-14	6,998763374e-11	3,05947997e-12	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1,953237725e-08	23,61822188	0	0,2862844715	2,352789727	34,08593122	1,304906018	37,7604257	0,7346856	0,01550769871
8354,396	1769780974,867	30/01/2026_14:49:34,867	1	2	2,508238595e-06	6,815575944e-06	4,482347549e-10	5,901497173e-12	5,441296285e-13	1,381360304e-12	5,653651592e-12	9,242584996e-12	5,961024859e-13	2,038734849e-12	7,353900475e-12	1,47511296e-14	2,86786213e-14	4,999999912e-15	2,389770985e-14	1,250426036e-14	8,786742167e-11	1,234477689e-12	1,711860634e-13	2,947026168e-14	1,971442418e-14	7,026016574e-11	3,017731681e-12	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	2,208252249e-08	23,68340059	0	0,285415896	2,334652527	34,07851606	1,285830337	37,73997034	0,7330672601	0,01621740969
8360,132	1769780980,603	30/01/2026_14:49:40,603	1	2	2,508437319e-06	6,883841252e-06	4,48750509e-10	5,898902027e-12	5,442649911e-13	1,371642708e-12	5,599627532e-12	9,175493698e-12	5,840819365e-13	2,029752234e-12	7,324453544e-12	1,566258448e-14	3,088231304e-14	4,999999912e-15	3,128590052e-14	1,507273446e-14	8,794152212e-11	1,2297175e-12	1,71955874e-13	3,191455482e-14	1,770766761e-14	7,020955345e-11	2,989878093e-12	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	2,322240104e-08	23,66114239	0	0,2815945497	2,312556084	34,10150916	1,273777757	37,77621918	0,7289364435	0,01510736902
8365,868	1769780986,339	30/01/2026_14:49:46,339	1	2	2,510355671e-06	6,805137673e-06	4,487683003e-10	5,889793427e-12	5,475940339e-13	1,366031312e-12	5,588566936e-12	9,168089898e-12	5,830084137e-13	2,024472387e-12	7,332009999e-12	2,702256855e-14	2,880376872e-14	4,999999912e-15	3,048407203e-14	6,168204036e-15	8,804344753e-11	1,223665049e-12	1,780576554e-13	2,895899259e-14	1,522941353e-14	7,000967167e-11	2,982292148e-12	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	2,20817964e-08	23,60308217	0	0,2821058879	2,309831612	34,15633956	1,270736064	37,7912302	0,7273298576	0,01394199716
8371,604	1769780992,075	30/01/2026_14:49:52,075	1	2	2,514188736e-06	6,902330369e-06	4,488663885e-10	5,881416448e-12	5,534372331e-13	1,360796892e-12	5,603797808e-12	9,144676336e-12	5,822507732e-13	2,034642854e-12	7,312588035e-12	2,929757538e-14	2,071367912e-14	4,999999912e-15	2,954593899e-14	4,999999912e-15	8,771444682e-11	1,215679684e-12	1,859343029e-13	2,490085435e-14	2,023248309e-14	6,998330387e-11	2,980586698e-12	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1,735365735e-08	23,62399906	0	0,2887499295	2,311847916	34,06851985	1,271268469	37,84815549	0,7316474003	0,01554731316
8377,34	1769780997,811	30/01/2026_14:49:57,811	1	2	2,51743927e-06	6,915575341e-06	4,486918892e-10	5,871580566e-12	5,631775428e-13	1,352942714e-12	5,611630084e-12	9,168387403e-12	5,803434447e-13	2,040469139e-12	7,31246487e-12	3,530669816e-14	1,286903764e-14	4,999999912e-15	2,103771327e-14	4,999999912e-15	8,781693428e-11	1,208188389e-12	1,925953429e-13	1,43553111e-14	2,190696219e-14	7,002824015e-11	2,997046404e-12	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1,275887015e-08	23,62649699	0	0,2908555244	2,31544115	34,09066246	1,277240208	37,81347092	0,7330552638	0,01688376999
8383,076	1769781003,547	30/01/2026_14:50:03,547	1	2	2,513519121e-06	6,894400485e-06	4,486042371e-10	5,875996738e-12	5,624765519e-13	1,361970215e-12	5,681725056e-12	9,236392033e-12	5,75174023e-13	2,043247299e-12	7,310024981e-12	3,674784679e-14	4,999999912e-15	4,999999912e-15	1,509020028e-14	4,999999912e-15	8,774890536e-11	1,195952408e-12	1,896126349e-13	4,999999912e-15	2,577739115e-14	7,023105708e-11	3,032071122e-12	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	7,956791654e-09	23,67673978	0	0,2837990369	2,338142257	34,04333315	1,290662399	37,77823071	0,7329429774	0,01826946105
8388,812	1769781009,283	30/01/2026_14:50:09,283	1	2	2,513299023e-06	6,78430888e-06	4,483707572e-10	5,869405656e-12	5,68264511e-13	1,35883492e-12	5,736764362e-12	9,298973917e-12	5,796443512e-13	2,042103032e-12	7,305269237e-12	3,944100499e-14	4,999999912e-15	8,000334607e-15	4,999999912e-15	4,999999912e-15	8,756055603e-11	1,191497422e-12	1,944478514e-13	4,999999912e-15	2,504394871e-14	7,009984954e-11	3,040543295e-12	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	8,145144673e-09	23,65979616	0	0,2876191295	2,362558086	34,00924099	1,295823455	37,80181293	0,7337085501	0,01793204727
8394,548	1769781015,019	30/01/2026_14:50:15,019	1	2	2,513677828e-06	6,839129583e-06	4,482003657e-10	5,862637199e-12	5,715596724e-13	1,350596935e-12	5,752675246e-12	9,292270078e-12	5,82015935e-13	2,040333397e-12	7,30885838e-12	3,658341398e-14	4,999999912e-15	6,632908334e-15	4,999999912e-15	4,999999912e-15	8,782646138e-11	1,183208913e-12	1,897159459e-13	4,999999912e-15	3,517087473e-14	7,020647258e-11	3,018213067e-12	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	8,023321144e-09	23,66675864	0	0,2815739163	2,360150601	34,07585718	1,28351097	37,74148336	0,7324188829	0,0225367832
8400,284	1769781020,755	30/01/2026_14:50:20,755	1	2	2,516011364e-06	6,831264272e-06	4,483939609e-10	5,860585021e-12	5,60551822e-13	1,344144848e-12	5,703703568e-12	9,252408735e-12	5,833678267e-13	2,018531826e-12	7,29729905e-12	2,708708705e-14	4,999999912e-15	1,287631365e-14	4,999999912e-15	8,421384521e-15	8,786984335e-11	1,191941728e-12	1,823655837e-13	4,999999912e-15	3,156918561e-14	6,993088747e-11	2,987395704e-12	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	7,923608019e-09	23,59631817	0	0,27891046	2,346973057	34,12669788	1,272175739	37,79284522	0,7258810122	0,02136748516
8406,02	1769781026,491	30/01/2026_14:50:26,491	1	2	2,519122518e-06	6,831264272e-06	4,49054155e-10	5,875054783e-12	5,522274261e-13	1,330963876e-12	5,654386247e-12	9,155278098e-12	5,863593573e-13	1,993355784e-12	7,303976868e-12	2,817511103e-14	4,999999912e-15	1,401478692e-14	4,999999912e-15	1,494224734e-14	8,792386957e-11	1,196601954e-12	1,819848119e-13	4,999999912e-15	3,281243346e-14	7,017947334e-11	2,972048389e-12	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	7,957570832e-09	23,65182137	0	0,2840535652	2,31689763	34,10362898	1,263925693	37,80411905	0,7168535531	0,02079404314
8411,756	1769781032,227	30/01/2026_14:50:32,227	1	2	2,527743163e-06	6,889119049e-06	4,49259796e-10	5,877195865e-12	5,433971415e-13	1,331462609e-12	5,626403857e-12	9,131706676e-12	5,869725279e-13	1,982554312e-12	7,311536793e-12	2,265689467e-14	4,999999912e-15	8,217161489e-15	4,999999912e-15	1,457359488e-14	8,791759681e-11	1,207147338e-12	1,755080998e-13	4,999999912e-15	3,093810202e-14	6,992938867e-11	2,981049218e-12	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	7,994609874e-09	23,5871655	0	0,2851655666	2,309256833	34,12769737	1,268974282	37,85124672	0,7138438969	0,02008713925
8417,492	1769781037,963	30/01/2026_14:50:37,963	1	2	2,5134118e-06	6,878559816e-06	4,493564409e-10	5,883878454e-12	5,421728604e-13	1,34293954e-12	5,620551767e-12	9,143486315e-12	5,993050023e-13	1,980782942e-12	7,333435074e-12	1,835524293e-14	4,999999912e-15	5,192235734e-15	4,999999912e-15	2,12268913e-14	8,790596029e-11	1,214219697e-12	1,71856412e-13	4,999999912e-15	3,739348918e-14	7,009817032e-11	2,990190127e-12	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	7,926895425e-09	23,62750281	0	0,285281236	2,308869941	34,09645267	1,272457194	37,83257364	0,7137841195	0,02417910563
8423,228	1769781043,699	30/01/2026_14:50:43,699	1	2	2,508846364e-06	6,779103387e-06	4,490966488e-10	5,895919603e-12	5,351367678e-13	1,350187974e-12	5,620843634e-12	9,151395787e-12	5,933167369e-13	1,994909663e-12	7,351150938e-12	1,070996929e-14	4,999999912e-15	4,999999912e-15	4,999999912e-15	2,107894344e-14	8,785708272e-11	1,225166453e-12	1,674902621e-13	8,715338835e-15	2,383028941e-14	7,02279207e-11	3,023384711e-12	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	7,976655046e-09	23,6681258	0	0,2873335866	2,309943205	34,07024063	1,286747176	37,80554819	0,7179494918	0,01682241594
8428,964	1769781049,435	30/01/2026_14:50:49,435	1	2	2,518050451e-06	6,794708042e-06	4,488778516e-10	5,910388932e-12	5,366613729e-13	1,369214204e-12	5,667636065e-12	9,230027333e-12	5,999579631e-13	2,013173265e-12	7,343865967e-12	8,720675142e-15	1,504993911e-14	4,999999912e-15	4,999999912e-15	1,881800583e-14	8,759026837e-11	1,224232846e-12	1,639448532e-13	1,813502283e-14	2,366876362e-14	7,011013298e-11	3,063335609e-12	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1,393207913e-08	23,65545278	0	0,2801507188	2,336331961	34,00842931	1,306226257	37,83004331	0,7254412617	0,01737528256
8434,7	1769781055,171	30/01/2026_14:50:55,171	1	2	2,522568138e-06	6,889119049e-06	4,481787719e-10	5,91901311e-12	5,480499951e-13	1,384285481e-12	5,710504986e-12	9,311274841e-12	6,055392732e-13	2,032664835e-12	7,35126543e-12	1,041164598e-14	2,20379389e-14	4,999999912e-15	1,346567748e-14	1,974061953e-14	8,773730353e-11	1,234282425e-12	1,653738724e-13	3,24379602e-14	1,801762915e-14	7,004578861e-11	3,082557213e-12	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1,808267246e-08	23,63133948	0	0,2829240103	2,358454482	34,05603295	1,314629281	37,7665472	0,7323579854	0,01506733292
8440,436	1769781060,907	30/01/2026_14:51:00,907	1	2	2,510172408e-06	6,841757568e-06	4,479916715e-10	5,909731905e-12	5,498767674e-13	1,393974129e-12	5,711541049e-12	9,309843695e-12	6,084971394e-13	2,056267483e-12	7,361216671e-12	1,893442712e-14	3,097205787e-14	4,999999912e-15	2,100666951e-14	2,005203627e-14	8,78318876e-11	1,229782227e-12	1,723250178e-13	2,993982286e-14	2,357562557e-14	6,993797902e-11	3,065001811e-12	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	2,340362088e-08	23,59810682	0	0,2855269879	2,35870797	34,09252723	1,306902895	37,75469961	0,7406748087	0,01803866286
8446,172	1769781066,643	30/01/2026_14:51:06,643	1	2	2,518910151e-06	6,776499504e-06	4,481625071e-10	5,89525e-12	5,517443598e-13	1,392438573e-12	5,676050775e-12	9,260098764e-12	5,987423556e-13	2,050612284e-12	7,333450687e-12	1,731330262e-14	2,785690447e-14	4,999999912e-15	3,136496257e-14	1,266045662e-14	8,787892636e-11	1,232410007e-12	1,744292915e-13	3,204407293e-14	2,078256661e-14	7,020468928e-11	3,01756363e-12	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	2,151694606e-08	23,66649785	0	0,2873858397	2,342255716	34,0819839	1,285421767	37,73745599	0,7373562213	0,01642982337
8451,908	1769781072,379	30/01/2026_14:51:12,379	1	2	2,510692639e-06	6,852252227e-06	4,486367389e-10	5,886595465e-12	5,514910902e-13	1,378277158e-12	5,604806116e-12	9,186405976e-12	5,899071921e-13	2,040923203e-12	7,331102739e-12	2,726414235e-14	2,476114982e-14	4,999999912e-15	3,710147288e-14	9,339625834e-15	8,780219607e-11	1,226636739e-12	1,865222115e-13	3,444714268e-14	2,074472626e-14	6,991707213e-11	2,989028729e-12	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1,970040042e-08	23,60011027	0	0,2912850644	2,319669109	34,09365339	1,275484835	37,82500778	0,7343290437	0,01709357639
8457,644	1769781078,115	30/01/2026_14:51:18,115	1	2	2,51124402e-06	6,797319202e-06	4,489581762e-10	5,880451508e-12	5,561750062e-13	1,367328126e-12	5,607300214e-12	9,166049864e-12	5,831354822e-13	2,04185063e-12	7,32331383e-12	3,845969021e-14	1,934770974e-14	4,999999912e-15	3,188982485e-14	6,557236952e-15	8,789247108e-11	1,215258688e-12	1,935267132e-13	2,453219851e-14	1,944860492e-14	7,006448199e-11	2,984658527e-12	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1,656226327e-08	23,62499793	0	0,2930862554	2,313264837	34,09530794	1,27152483	37,81353485	0,733329749	0,01557057132
8463,38	1769781083,851	30/01/2026_14:51:23,851	1	2	2,515828101e-06	6,84962788e-06	4,489962568e-10	5,880360435e-12	5,603645803e-13	1,35707797e-12	5,636225427e-12	9,149390447e-12	5,771365916e-13	2,04254994e-12	7,310437845e-12	3,882689255e-14	1,322265865e-14	4,999999912e-15	2,902059561e-14	4,999999912e-15	8,805797064e-11	1,205986591e-12	1,938376217e-13	1,570236284e-14	2,599372167e-14	7,001219049e-11	2,986378072e-12	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1,292026483e-08	23,59518574	0	0,2934848883	2,312523719	34,14333144	1,270071059	37,79762909	0,7326841195	0,01731608205
8469,116	1769781089,587	30/01/2026_14:51:29,587	1	2	2,513764002e-06	6,833889984e-06	4,488645844e-10	5,870476414e-12	5,675354934e-13	1,354720047e-12	5,64624519e-12	9,194456828e-12	5,805393601e-13	2,039058592e-12	7,306361245e-12	3,763118018e-14	4,999999912e-15	7,913506954e-15	1,308246792e-14	4,999999912e-15	8,78232001e-11	1,204664732e-12	1,957056479e-13	4,999999912e-15	2,936160768e-14	7,00318345e-11	3,008375233e-12	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	8,167452152e-09	23,61953362	0	0,2946328198	2,324936163	34,08083277	1,281096674	37,81533402	0,7323166121	0,02041558475
