PV MassSpec-23.06.00
EXPORTED SCAN DATA
Run Path and Name: c:\Pfeiffer Vacuum\data\04-002-2026\MCD 256_kwinda_New_1%MeOH - Oxidative coupling_removed, Position 1, RGA PrismaPro A 100 47507368, 04-002-2026 12'42'48.isi
04/02/2026 12:42:48
SensorID:  RGA PrismaPro A 100 47507368
52 Bins
171 TimePoints

Time Relative (sec)	Time Absolute (UTC)	Time Absolute (Date_Time)	Step	Ionizer_State	Pressure_(mBar)	External_Pressure_(mBar)	2_amu_(_)	12_amu_(_)	13_amu_(_)	14_amu_(_)	15_amu_(_)	16_amu_(_)	17_amu_(_)	18_amu_(_)	20_amu_(_)	22_amu_(_)	24_amu_(_)	25_amu_(_)	26_amu_(_)	27_amu_(_)	28_amu_(_)	29_amu_(_)	30_amu_(_)	31_amu_(_)	32_amu_(_)	40_amu_(_)	44_amu_(_)	Periph:_Digital_In_0	Periph:_Digital_In_1	Periph:_Digital_In_13	Periph:_Digital_In_14	Periph:_Digital_In_15	Periph:_Digital_In_16	Periph:_Digital_In_17	Periph:_Digital_Out_2	Periph:_Digital_Out_3	Periph:_Digital_Out_4	Periph:_Digital_Out_5	Periph:_Digital_Out_6	Periph:_Digital_Out_7	Periph:_Digital_Out_8	Periph:_Digital_Out_9	Periph:_Digital_Out_10	Periph:_Digital_Out_11	Sig:_MCD	Sig:_MCD_Ar	Sig:_MCD_CH2CH2	Sig:_MCD_CH3CH3	Sig:_MCD_CH4	Sig:_MCD_CO	Sig:_MCD_CO2	Sig:_MCD_H2	Sig:_MCD_H2O	Sig:_MCD_O2
226,525	1770205594,564	04/02/2026_12:46:34,564	1	2	2,775772373e-06	2,216222128e-06	2,83523335e-12	6,999497336e-12	5,94069325e-12	1,207687075e-11	7,001618035e-11	9,291890868e-11	9,780093402e-13	8,836719334e-14	1,144422578e-11	6,250005396e-13	4,999999912e-15	4,999999912e-15	4,999999912e-15	1,533226196e-14	7,421894696e-12	1,033637694e-13	4,999999912e-15	5,572546751e-15	2,300422223e-14	1,105899539e-10	6,814629416e-11	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	6,097955666e-09	39,78106481	0	0,2673901214	30,07308696	0	30,55428186	0,2563221527	0,03066211525	0
232,261	1770205600,300	04/02/2026_12:46:40,300	1	2	2,778593625e-06	2,174988595e-06	2,83341948e-12	7,007865642e-12	5,942114422e-12	1,210833604e-11	6,989828161e-11	9,299282178e-11	9,699862441e-13	9,155121051e-14	1,14283678e-11	6,199305392e-13	1,348509486e-14	4,999999912e-15	4,999999912e-15	1,309315578e-14	7,426417988e-12	1,080243954e-13	4,999999912e-15	1,292241426e-14	2,053228024e-14	1,100684613e-10	6,819377701e-11	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1,085632353e-08	39,65636925	0	0,2459305049	30,11427509	0	30,62800954	0,2563760008	0,03114872305	0
237,997	1770205606,036	04/02/2026_12:46:46,036	1	2	2,777264172e-06	2,223880983e-06	2,837116826e-12	7,002124575e-12	5,953449539e-12	1,210202858e-11	6,995110047e-11	9,325398787e-11	9,658345087e-13	1,049533859e-13	1,142280021e-11	6,262194539e-13	2,294067104e-14	4,999999912e-15	1,608753075e-14	1,544722466e-14	7,439313054e-12	1,059662069e-13	9,222735287e-15	2,294843664e-14	1,393767304e-14	1,102831923e-10	6,806804426e-11	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1,605663378e-08	39,68549451	0	0,2208606805	30,14562992	0	30,5401974	0,2561489863	0,03537255306	0
243,733	1770205611,772	04/02/2026_12:46:51,772	1	2	2,776670954e-06	2,220472425e-06	2,844609747e-12	6,999322996e-12	5,962874725e-12	1,208172798e-11	6,991200674e-11	9,30651875e-11	9,639620916e-13	1,165621961e-13	1,144327515e-11	6,282025139e-13	2,480336086e-14	4,999999912e-15	2,545530518e-14	8,90840729e-15	7,455662823e-12	1,021399287e-13	1,37708067e-14	3,011591085e-14	1,536573332e-14	1,100324762e-10	6,818914183e-11	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1,740686083e-08	39,6333183	0	0,2387884997	30,12323208	0	30,61876453	0,2571742387	0,03958008749	0
249,469	1770205617,508	04/02/2026_12:46:57,508	1	2	2,781160674e-06	2,242712526e-06	2,849033509e-12	6,982454979e-12	5,962458392e-12	1,210996494e-11	6,98715738e-11	9,290968689e-11	9,592487395e-13	1,207023305e-13	1,144400547e-11	6,414600838e-13	2,574004717e-14	4,999999912e-15	2,996990609e-14	4,999999912e-15	7,468131148e-12	9,519898162e-14	2,204183017e-14	2,646960003e-14	1,879764654e-14	1,099205102e-10	6,812236192e-11	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1,812219554e-08	39,63461606	0	0,2528609878	30,11753269	0	30,6178331	0,2579167405	0,0408012592	0
255,205	1770205623,244	04/02/2026_12:47:03,244	1	2	2,78078187e-06	2,248736337e-06	2,854213177e-12	6,965231343e-12	5,973989966e-12	1,208244269e-11	6,9885632e-11	9,306826143e-11	9,528451162e-13	1,29598128e-13	1,140513812e-11	6,492363071e-13	1,376013832e-14	4,999999912e-15	2,617806823e-14	4,999999912e-15	7,481535357e-12	8,696773228e-14	2,878583195e-14	1,5071779e-14	1,884760455e-14	1,100989092e-10	6,785578349e-11	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1,068840122e-08	39,68800699	0	0,2328879122	30,15294964	0	30,49526065	0,2582182691	0,04330090546	0
260,941	1770205628,980	04/02/2026_12:47:08,980	1	2	2,785274546e-06	2,211130322e-06	2,848743593e-12	6,964859245e-12	5,96968525e-12	1,206545974e-11	6,996857954e-11	9,280576307e-11	9,524512255e-13	1,263558621e-13	1,14116867e-11	6,532100165e-13	4,999999912e-15	4,999999912e-15	2,030283087e-14	4,999999912e-15	7,457003764e-12	8,030863707e-14	3,502196634e-14	1,104370789e-14	2,068701452e-14	1,102238786e-10	6,811064213e-11	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	6,255255131e-09	39,71243489	0	0,2829357421	30,08951239	0	30,58456771	0,2580242992	0,04221430449	0
266,677	1770205634,716	04/02/2026_12:47:14,716	1	2	2,780716841e-06	2,220472425e-06	2,833345971e-12	6,975050745e-12	5,969713439e-12	1,20549239e-11	6,989243212e-11	9,281622693e-11	9,524017859e-13	1,222375879e-13	1,141266422e-11	6,530576318e-13	4,999999912e-15	5,815565586e-15	1,437618199e-14	4,999999912e-15	7,461061283e-12	7,213119804e-14	3,499771409e-14	4,999999912e-15	2,665441246e-14	1,101874217e-10	6,791231466e-11	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	5,97105562e-09	39,73182403	0	0,2601331009	30,10814772	0	30,52401828	0,2567034805	0,0407720152	0
272,413	1770205640,452	04/02/2026_12:47:20,452	1	2	2,776103202e-06	2,220472425e-06	2,823120427e-12	6,963814508e-12	5,984629025e-12	1,205210931e-11	6,988692264e-11	9,26971902e-11	9,513812264e-13	1,148489127e-13	1,139579577e-11	6,536553525e-13	4,999999912e-15	7,50751051e-15	4,999999912e-15	4,999999912e-15	7,443081741e-12	7,461480029e-14	3,747353719e-14	4,999999912e-15	2,958427231e-14	1,10053841e-10	6,809791619e-11	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	6,415789485e-09	39,69556634	0	0,2840631911	30,08616639	0	30,61283783	0,256085731	0,03811077947	0
278,149	1770205646,188	04/02/2026_12:47:26,188	1	2	2,778273256e-06	2,236702585e-06	2,811763626e-12	6,966421363e-12	5,971497602e-12	1,206936894e-11	6,985152734e-11	9,291269143e-11	9,562333564e-13	1,081834817e-13	1,141380653e-11	6,472401282e-13	4,999999912e-15	9,307628317e-15	4,999999912e-15	4,999999912e-15	7,434263274e-12	6,724894079e-14	2,923840843e-14	4,999999912e-15	3,445782545e-14	1,101348943e-10	6,813002246e-11	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	5,754539884e-09	39,68530913	0	0,242886235	30,094273	0	30,6022793	0,2544713745	0,03598935027	0
283,885	1770205651,924	04/02/2026_12:47:31,924	1	2	2,782942602e-06	2,191723752e-06	2,791993416e-12	6,972567489e-12	5,958764732e-12	1,204231159e-11	6,984919587e-11	9,275209767e-11	9,59426657e-13	9,567386217e-14	1,138541258e-11	6,414400803e-13	4,999999912e-15	8,637740452e-15	4,999999912e-15	4,999999912e-15	7,425869815e-12	7,105726868e-14	2,377209486e-14	4,999999912e-15	2,967837768e-14	1,097789359e-10	6,792028051e-11	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	5,940603233e-09	39,66053919	0	0,2530835363	30,14410401	0	30,58544224	0,2534458278	0,03192574801	0
289,621	1770205657,660	04/02/2026_12:47:37,660	1	2	2,783242735e-06	2,218773716e-06	2,779683601e-12	6,971104683e-12	5,946394852e-12	1,200619031e-11	6,981396711e-11	9,276074353e-11	9,683727344e-13	8,808099107e-14	1,140708882e-11	6,307583037e-13	4,999999912e-15	4,999999912e-15	4,999999912e-15	1,236263221e-14	7,422396031e-12	7,818545074e-14	1,6270395e-14	4,999999912e-15	3,021729392e-14	1,098284796e-10	6,798042684e-11	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	5,837359827e-09	39,66522668	0	0,2483566843	30,12631769	0	30,60290107	0,2521948873	0,03000002739	0
295,357	1770205663,396	04/02/2026_12:47:43,396	1	2	2,782805041e-06	2,210285629e-06	2,773261438e-12	6,987441008e-12	5,933322843e-12	1,203601715e-11	6,986536349e-11	9,28191482e-11	9,696419015e-13	7,923903775e-14	1,141194864e-11	6,244446691e-13	4,999999912e-15	5,294115163e-15	4,999999912e-15	1,134397684e-14	7,397820204e-12	8,548682053e-14	6,268148842e-15	4,999999912e-15	2,089414457e-14	1,099891012e-10	6,806263192e-11	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	5,787488958e-09	39,68677788	0	0,245355251	30,11909807	0	30,61206108	0,2513617893	0,0268272969	0
301,093	1770205669,132	04/02/2026_12:47:49,132	1	2	2,782209776e-06	2,227292043e-06	2,769753827e-12	6,970677941e-12	5,931787613e-12	1,204592415e-11	6,982524975e-11	9,27744756e-11	9,72659453e-13	8,026594661e-14	1,142052598e-11	6,140838706e-13	4,999999912e-15	4,999999912e-15	4,999999912e-15	9,495352841e-15	7,425476033e-12	9,831461952e-14	4,999999912e-15	4,999999912e-15	2,188612349e-14	1,099141195e-10	6,796153224e-11	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	5,904154557e-09	39,68748176	0	0,2522399769	30,1261658	0	30,58751337	0,2512771791	0,02753303508	0
306,829	1770205674,868	04/02/2026_12:47:54,868	1	2	2,784343678e-06	2,240136155e-06	2,765480553e-12	6,988002624e-12	5,939257766e-12	1,20549638e-11	6,981693002e-11	9,284450292e-11	9,676603052e-13	9,300887968e-14	1,142681783e-11	6,135123334e-13	9,498261552e-15	4,999999912e-15	4,999999912e-15	1,42597624e-14	7,416323632e-12	1,015326197e-13	4,999999912e-15	1,146961554e-14	1,387558891e-14	1,098217906e-10	6,778588107e-11	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	8,368230309e-09	39,68545188	0	0,2391057525	30,16840235	0	30,53546852	0,2509600397	0,03166223215	0
312,565	1770205680,604	04/02/2026_12:48:00,604	1	2	2,780353725e-06	2,240997219e-06	2,770079522e-12	6,984861908e-12	5,93678405e-12	1,207038722e-11	6,981436262e-11	9,269486567e-11	9,620047814e-13	9,74507069e-14	1,141971847e-11	6,165688619e-13	1,997056017e-14	4,999999912e-15	1,346666851e-14	1,205800528e-14	7,436450761e-12	1,038342996e-13	4,999999912e-15	1,801473399e-14	9,919794275e-15	1,099845909e-10	6,786266687e-11	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1,485690553e-08	39,72392747	0	0,2575963356	30,12012692	0	30,5510677	0,2513398447	0,03284117723	0
318,301	1770205686,340	04/02/2026_12:48:06,340	1	2	2,782119509e-06	2,260837391e-06	2,776640029e-12	6,971716607e-12	5,952460313e-12	1,21010502e-11	6,982774775e-11	9,27766336e-11	9,583788841e-13	1,133946452e-13	1,140260282e-11	6,229413144e-13	2,430568665e-14	4,999999912e-15	2,165522908e-14	6,159970876e-15	7,435092472e-12	9,790135553e-14	1,326147817e-14	2,325403765e-14	1,347103073e-14	1,096562841e-10	6,785780271e-11	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1,732212707e-08	39,64063401	0	0,2526600946	30,16703572	0	30,57661419	0,2520766936	0,03826049761	0
324,037	1770205692,076	04/02/2026_12:48:12,076	1	2	2,779678425e-06	2,186692882e-06	2,784950656e-12	6,964703987e-12	5,953088716e-12	1,206974191e-11	6,984217371e-11	9,285266306e-11	9,513999831e-13	1,218839618e-13	1,141099628e-11	6,325695718e-13	2,129287686e-14	4,999999912e-15	2,536362911e-14	4,999999912e-15	7,445188563e-12	9,472943399e-14	1,360539811e-14	2,50687024e-14	1,048927062e-14	1,099046756e-10	6,791338325e-11	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1,540169663e-08	39,67541054	0	0,2450653123	30,14164868	0	30,56072397	0,2524280779	0,04059982556	0
329,773	1770205697,812	04/02/2026_12:48:17,812	1	2	2,772247853e-06	2,235845614e-06	2,782689877e-12	6,965739183e-12	5,963854844e-12	1,206177172e-11	6,980267059e-11	9,284974178e-11	9,514364123e-13	1,252828814e-13	1,140968309e-11	6,40512708e-13	1,569655559e-14	4,999999912e-15	2,582493172e-14	4,999999912e-15	7,455380931e-12	8,687848211e-14	2,598404517e-14	1,528133495e-14	1,295685462e-14	1,096026533e-10	6,787803652e-11	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1,202286318e-08	39,6144299	0	0,2444596961	30,17062267	0	30,58242697	0,2525219464	0,04190435726	0
335,509	1770205703,548	04/02/2026_12:48:23,548	1	2	2,775751454e-06	2,208592377e-06	2,781840513e-12	6,957920351e-12	5,964016173e-12	1,206142564e-11	6,981140666e-11	9,281664326e-11	9,521627193e-13	1,321171227e-13	1,137469719e-11	6,490912408e-13	4,999999912e-15	4,999999912e-15	2,22436256e-14	4,999999912e-15	7,448644999e-12	7,789537922e-14	3,666006707e-14	6,694040396e-15	1,910809259e-14	1,096979937e-10	6,783767298e-11	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	5,768680284e-09	39,64301247	0	0,2537162689	30,16276818	0	30,55987721	0,2525172756	0,04445731109	0
341,245	1770205709,284	04/02/2026_12:48:29,284	1	2	2,780181603e-06	2,216222128e-06	2,775665114e-12	6,963698281e-12	5,970294571e-12	1,205181961e-11	6,975566652e-11	9,27435212e-11	9,51088275e-13	1,252469943e-13	1,137418545e-11	6,500948868e-13	4,999999912e-15	6,455868284e-15	1,190811772e-14	4,999999912e-15	7,445440965e-12	7,558884074e-14	3,656160119e-14	4,999999912e-15	2,810963878e-14	1,096001623e-10	6,802052671e-11	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	5,930728882e-09	39,60641344	0	0,257997679	30,13086852	0	30,64013542	0,2520322866	0,04195873999	0
346,981	1770205715,020	04/02/2026_12:48:35,020	1	2	2,772684638e-06	2,200983772e-06	2,766605738e-12	6,956522598e-12	5,965707962e-12	1,204295951e-11	6,992448287e-11	9,264129741e-11	9,594430285e-13	1,179495276e-13	1,135592835e-11	6,471591926e-13	4,999999912e-15	1,495051099e-14	4,999999912e-15	4,999999912e-15	7,423747381e-12	6,720673822e-14	3,521890489e-14	4,999999912e-15	3,479204433e-14	1,095070146e-10	6,793309665e-11	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	6,427791552e-09	39,60803642	0	0,2857904699	30,16841237	0	30,62141369	0,2516934913	0,04007900139	0
352,717	1770205720,756	04/02/2026_12:48:40,756	1	2	2,779465149e-06	2,196773494e-06	2,745360363e-12	6,949800978e-12	5,96722758e-12	1,204158301e-11	6,976080824e-11	9,268246587e-11	9,647487887e-13	1,06906278e-13	1,136043256e-11	6,446998968e-13	4,999999912e-15	1,414625829e-14	4,999999912e-15	4,999999912e-15	7,437615628e-12	7,530070724e-14	2,977345204e-14	4,999999912e-15	3,14227065e-14	1,097657382e-10	6,790214918e-11	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	5,993783589e-09	39,66920633	0	0,2586327409	30,12510268	0	30,58846967	0,249354037	0,03658397813	0
358,453	1770205726,492	04/02/2026_12:48:46,492	1	2	2,777916734e-06	2,213675998e-06	2,742824847e-12	6,949319592e-12	5,946959071e-12	1,202212722e-11	6,975892086e-11	9,273459084e-11	9,652072978e-13	1,003369073e-13	1,138337948e-11	6,376667315e-13	4,999999912e-15	1,36713608e-14	4,999999912e-15	1,212689108e-14	7,413512512e-12	7,785657156e-14	2,497169172e-14	4,999999912e-15	3,467319883e-14	1,09823324e-10	6,787464341e-11	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	5,834436427e-09	39,68421558	0	0,2506453299	30,13075047	0	30,57271293	0,2490040524	0,03420695863	0
364,189	1770205732,228	04/02/2026_12:48:52,228	1	2	2,786523055e-06	2,209436389e-06	2,724859184e-12	6,967989553e-12	5,937372989e-12	1,201799597e-11	6,981570183e-11	9,265145595e-11	9,724654892e-13	8,727817324e-14	1,13811174e-11	6,290648883e-13	4,999999912e-15	1,245236858e-14	4,999999912e-15	9,763113508e-15	7,399494212e-12	8,481402565e-14	1,64571539e-14	4,999999912e-15	3,303509132e-14	1,097001864e-10	6,781803591e-11	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	6,051301955e-09	39,6776863	0	0,2618135739	30,15357679	0	30,57361322	0,2477276152	0,03017990585	0
369,925	1770205737,964	04/02/2026_12:48:57,964	1	2	2,766847274e-06	2,207743819e-06	2,72488824e-12	6,977729592e-12	5,935785283e-12	1,203420176e-11	6,977996653e-11	9,279198243e-11	9,712585554e-13	8,473639e-14	1,139104696e-11	6,236067977e-13	4,999999912e-15	7,737437603e-15	4,999999912e-15	1,778432578e-14	7,383912058e-12	9,557492195e-14	1,202550463e-14	4,999999912e-15	2,669807362e-14	1,095831065e-10	6,782757689e-11	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	5,71722363e-09	39,64016452	0	0,2450204887	30,18018594	0	30,58560559	0,2475855884	0,02908022737	0
375,661	1770205743,700	04/02/2026_12:49:03,700	1	2	2,774405175e-06	2,218773716e-06	2,714356517e-12	6,985619548e-12	5,931764628e-12	1,203253035e-11	6,978960465e-11	9,262150075e-11	9,716348819e-13	8,636624402e-14	1,137671121e-11	6,179857515e-13	4,999999912e-15	5,655494993e-15	4,999999912e-15	1,722357134e-14	7,398887926e-12	1,023795713e-13	6,967133982e-15	5,605044017e-15	2,079761331e-14	1,100493377e-10	6,766402716e-11	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	5,975937446e-09	39,78166895	0	0,2607818956	30,13198917	0	30,48954328	0,2466106165	0,02977474095	0
381,397	1770205749,436	04/02/2026_12:49:09,436	1	2	2,77300569e-06	2,22985409e-06	2,718168138e-12	6,986883728e-12	5,925707407e-12	1,203079997e-11	6,973335104e-11	9,254361166e-11	9,703498855e-13	9,175203864e-14	1,140845925e-11	6,166950089e-13	1,683697195e-14	4,999999912e-15	4,999999912e-15	1,522652176e-14	7,408744625e-12	1,072899975e-13	4,999999912e-15	1,817577528e-14	1,571935602e-14	1,095119898e-10	6,781170764e-11	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1,320559028e-08	39,65511885	0	0,2668538009	30,15081462	0	30,60512868	0,2474054135	0,03175368698	0
387,133	1770205755,172	04/02/2026_12:49:15,172	1	2	2,781410558e-06	2,22985409e-06	2,724493157e-12	6,988281048e-12	5,941120859e-12	1,207321135e-11	6,974409938e-11	9,266552803e-11	9,69754008e-13	1,01136791e-13	1,138723577e-11	6,22594966e-13	2,550575446e-14	4,999999912e-15	1,800066986e-14	1,200513349e-14	7,424489842e-12	1,033506776e-13	1,239319147e-14	2,557560758e-14	1,743409968e-14	1,098836439e-10	6,783928974e-11	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1,810346868e-08	39,71150588	0	0,2554140083	30,12101158	0	30,56116974	0,2473350946	0,03495781828	0
392,869	1770205760,908	04/02/2026_12:49:20,908	1	2	2,769928187e-06	2,212825393e-06	2,727643198e-12	6,977048713e-12	5,950016087e-12	1,206993706e-11	6,980972744e-11	9,261541534e-11	9,580625139e-13	1,129251044e-13	1,139174432e-11	6,280733312e-13	2,357418731e-14	4,999999912e-15	2,053567345e-14	5,459524604e-15	7,438652125e-12	1,004955193e-13	1,307326999e-14	2,522343838e-14	1,355834543e-14	1,098869468e-10	6,765479149e-11	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1,711759313e-08	39,73927828	0	0,264194007	30,14744408	0	30,49589687	0,2478753998	0,03817303974	0
398,605	1770205766,644	04/02/2026_12:49:26,644	1	2	2,767209935e-06	2,228999847e-06	2,736929173e-12	6,971917835e-12	5,954189832e-12	1,206822055e-11	6,973823602e-11	9,27433616e-11	9,527355033e-13	1,264557849e-13	1,13883486e-11	6,412567417e-13	2,172410641e-14	4,999999912e-15	3,328831351e-14	4,999999912e-15	7,445127848e-12	9,351529696e-14	2,591127826e-14	2,317157391e-14	1,932201584e-14	1,096203545e-10	6,770012329e-11	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1,559043936e-08	39,6583712	0	0,2458339745	30,17115639	0	30,53225976	0,248596747	0,04257476329	0
404,341	1770205772,380	04/02/2026_12:49:32,380	1	2	2,777967211e-06	2,195931756e-06	2,736866072e-12	6,958810264e-12	5,956394232e-12	1,202709893e-11	6,971642708e-11	9,245751387e-11	9,493510578e-13	1,253357634e-13	1,137343778e-11	6,47474858e-13	1,292823338e-14	4,999999912e-15	2,479900542e-14	4,999999912e-15	7,46087133e-12	8,698568938e-14	2,947900984e-14	1,367719008e-14	1,754227426e-14	1,09459844e-10	6,765269595e-11	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1,085674219e-08	39,66287234	0	0,2760214796	30,15514557	0	30,55298802	0,2492744606	0,04211593128	0
410,077	1770205778,116	04/02/2026_12:49:38,116	1	2	2,768410923e-06	2,206895488e-06	2,737269396e-12	6,949873836e-12	5,961082756e-12	1,203001067e-11	6,96525268e-11	9,234594339e-11	9,504395968e-13	1,279474031e-13	1,137157209e-11	6,510626998e-13	4,999999912e-15	4,999999912e-15	1,831839361e-14	4,999999912e-15	7,455721804e-12	7,5794026e-14	3,505155828e-14	8,104639938e-15	2,519482053e-14	1,094844562e-10	6,805600528e-11	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	6,307140752e-09	39,62576112	0	0,2894734862	30,07410864	0	30,69640277	0,2491405066	0,04325288341	0
415,813	1770205783,852	04/02/2026_12:49:43,852	1	2	2,779209126e-06	2,225585831e-06	2,727896685e-12	6,940245687e-12	5,963610682e-12	1,204047799e-11	6,960702847e-11	9,241398619e-11	9,512821303e-13	1,261143289e-13	1,135641841e-11	6,517577276e-13	4,999999912e-15	6,151244743e-15	8,518412145e-15	4,999999912e-15	7,427889033e-12	7,516777728e-14	3,528294058e-14	4,999999912e-15	3,007904798e-14	1,097393287e-10	6,781865347e-11	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	6,137862051e-09	39,71162139	0	0,2717507152	30,08359276	0	30,58921258	0,2481757986	0,04261918887	0
421,549	1770205789,588	04/02/2026_12:49:49,588	1	2	2,768786544e-06	2,219624321e-06	2,713309829e-12	6,936220695e-12	5,969409862e-12	1,202473364e-11	6,965275579e-11	9,253361272e-11	9,552313367e-13	1,143507354e-13	1,135538191e-11	6,480172844e-13	4,999999912e-15	1,349771396e-14	4,999999912e-15	4,999999912e-15	7,442596019e-12	6,620213682e-14	3,349445761e-14	4,999999912e-15	3,220998636e-14	1,0983571e-10	6,774774491e-11	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	5,919099326e-09	39,72585715	0	0,2549759164	30,10296308	0	30,54330052	0,2466199428	0,03858509444	0
427,285	1770205795,324	04/02/2026_12:49:55,324	1	2	2,777790314e-06	2,217923793e-06	2,695868485e-12	6,93439273e-12	5,945057814e-12	1,200881842e-11	6,965870242e-11	9,242936971e-11	9,554717044e-13	1,013351864e-13	1,133544647e-11	6,468666748e-13	4,999999912e-15	1,500532419e-14	4,999999912e-15	4,999999912e-15	7,425731904e-12	6,839080897e-14	2,746594456e-14	4,999999912e-15	3,205669711e-14	1,09609391e-10	6,786996659e-11	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	6,123175326e-09	39,67673505	0	0,2677720487	30,10279615	0	30,62045246	0,2453497781	0,03398646658	0
433,021	1770205801,060	04/02/2026_12:50:01,060	1	2	2,773504548e-06	2,20182983e-06	2,686636504e-12	6,945528788e-12	5,938652348e-12	1,200568291e-11	6,956871884e-11	9,251496097e-11	9,623560629e-13	9,412113558e-14	1,137358176e-11	6,359874649e-13	4,999999912e-15	1,071919856e-14	4,999999912e-15	1,570578316e-14	7,420630083e-12	7,199393805e-14	1,934966469e-14	4,999999912e-15	3,098759923e-14	1,094920335e-10	6,784969114e-11	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	5,596135117e-09	39,64903279	0	0,2407151951	30,11539048	0	30,62636871	0,244326979	0,03199742079	0
438,757	1770205806,796	04/02/2026_12:50:06,796	1	2	2,77658296e-06	2,233276973e-06	2,673192613e-12	6,951062122e-12	5,929592754e-12	1,20028527e-11	6,95884253e-11	9,243267263e-11	9,638932447e-13	9,046997635e-14	1,136261831e-11	6,270295698e-13	4,999999912e-15	4,999999912e-15	4,999999912e-15	1,237669974e-14	7,400229735e-12	8,112937134e-14	1,617581191e-14	4,999999912e-15	2,815524303e-14	1,097381214e-10	6,759397903e-11	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	5,810801552e-09	39,7519665	0	0,2493995779	30,12026712	0	30,52161878	0,2433125615	0,03084253873	0
444,493	1770205812,532	04/02/2026_12:50:12,532	1	2	2,76783112e-06	2,208592377e-06	2,66650829e-12	6,970686615e-12	5,92093128e-12	1,202550819e-11	6,958637833e-11	9,242733662e-11	9,707090817e-13	8,411500663e-14	1,137045666e-11	6,195977433e-13	4,999999912e-15	4,999999912e-15	4,999999912e-15	1,448144108e-14	7,385376165e-12	9,399113974e-14	8,672177424e-15	4,999999912e-15	2,465250429e-14	1,095568913e-10	6,776425948e-11	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	5,853610973e-09	39,69336605	0	0,2547510134	30,119381	0	30,6029182	0,2427671605	0,02917655911	0
450,229	1770205818,268	04/02/2026_12:50:18,268	1	2	2,77318486e-06	2,238419711e-06	2,661431839e-12	6,975299244e-12	5,904875981e-12	1,2020278e-11	6,959656462e-11	9,236543475e-11	9,654701084e-13	8,571576337e-14	1,135972826e-11	6,13629373e-13	4,999999912e-15	4,999999912e-15	4,999999912e-15	1,424860867e-14	7,383943283e-12	9,326159365e-14	4,999999912e-15	6,436952344e-15	2,063996015e-14	1,095653776e-10	6,759495741e-11	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	5,874425115e-09	39,72649305	0	0,2549861192	30,13596873	0	30,54920039	0,2425042085	0,02932180162	0
