PV MassSpec-23.06.00
EXPORTED SCAN DATA
Run Path and Name: c:\Pfeiffer Vacuum\data\30-001-2026\MCD 256_kwinda_New_1%MeOH - Oxidative coupling_removed, Position 1, RGA PrismaPro A 100 47507368, 30-001-2026 12'09'37.isi
30/01/2026 12:09:37
SensorID:  RGA PrismaPro A 100 47507368
52 Bins
209 TimePoints

Time Relative (sec)	Time Absolute (UTC)	Time Absolute (Date_Time)	Step	Ionizer_State	Pressure_(mBar)	External_Pressure_(mBar)	2_amu_(_)	12_amu_(_)	13_amu_(_)	14_amu_(_)	15_amu_(_)	16_amu_(_)	17_amu_(_)	18_amu_(_)	20_amu_(_)	22_amu_(_)	24_amu_(_)	25_amu_(_)	26_amu_(_)	27_amu_(_)	28_amu_(_)	29_amu_(_)	30_amu_(_)	31_amu_(_)	32_amu_(_)	40_amu_(_)	44_amu_(_)	Periph:_Digital_In_0	Periph:_Digital_In_1	Periph:_Digital_In_13	Periph:_Digital_In_14	Periph:_Digital_In_15	Periph:_Digital_In_16	Periph:_Digital_In_17	Periph:_Digital_Out_2	Periph:_Digital_Out_3	Periph:_Digital_Out_4	Periph:_Digital_Out_5	Periph:_Digital_Out_6	Periph:_Digital_Out_7	Periph:_Digital_Out_8	Periph:_Digital_Out_9	Periph:_Digital_Out_10	Periph:_Digital_Out_11	Sig:_MCD	Sig:_MCD_Ar	Sig:_MCD_CH2CH2	Sig:_MCD_CH3CH3	Sig:_MCD_CH4	Sig:_MCD_CO	Sig:_MCD_CO2	Sig:_MCD_H2	Sig:_MCD_H2O	Sig:_MCD_O2
410,018	1769771787,070	30/01/2026_12:16:27,070	1	2	2,826511718e-06	2,196773494e-06	2,587977142e-12	6,887054295e-12	5,854875612e-12	1,18977328e-11	6,931363122e-11	9,215134211e-11	9,689346764e-13	9,263973594e-14	1,130300367e-11	6,150331438e-13	4,999999912e-15	4,999999912e-15	4,999999912e-15	1,493644685e-14	7,330674262e-12	9,789212626e-14	6,919124155e-15	4,999999912e-15	2,516572156e-14	1,090573118e-10	6,758607562e-11	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	5,968517811e-09	39,6634199	0	0,2559427123	30,12878771	0	30,6397881	0,2366230166	0,03255368687	0
415,754	1769771792,806	30/01/2026_12:16:32,806	1	2	2,840449042e-06	2,22985409e-06	2,585174696e-12	6,892588063e-12	5,864909253e-12	1,191488748e-11	6,923576296e-11	9,214858737e-11	9,676032761e-13	9,209595434e-14	1,131257674e-11	6,108144589e-13	1,312178041e-14	4,999999912e-15	4,999999912e-15	1,06847582e-14	7,323198471e-12	1,010446203e-13	4,999999912e-15	1,119312027e-14	1,399879832e-14	1,093060295e-10	6,745787262e-11	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1,064206795e-08	39,74174603	0	0,2403882819	30,11045438	0	30,57564105	0,2361848648	0,03225238096	0
421,49	1769771798,542	30/01/2026_12:16:38,542	1	2	2,826328227e-06	2,234132808e-06	2,5870096e-12	6,882210513e-12	5,856245176e-12	1,193524272e-11	6,92485444e-11	9,207929558e-11	9,611180124e-13	1,030717666e-13	1,130066353e-11	6,121662964e-13	2,254922323e-14	4,999999912e-15	7,057852905e-15	1,261487524e-14	7,334611217e-12	9,942011949e-14	4,999999912e-15	2,376385492e-14	1,037964677e-14	1,089868473e-10	6,762867349e-11	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1,645385019e-08	39,65343201	0	0,2547831512	30,11427572	0	30,67068187	0,236577622	0,03573585685	0
427,226	1769771804,278	30/01/2026_12:16:44,278	1	2	2,831619895e-06	2,236702585e-06	2,592248248e-12	6,902883213e-12	5,864436541e-12	1,192942967e-11	6,92740032e-11	9,204944446e-11	9,597573387e-13	1,200605912e-13	1,12941774e-11	6,194419435e-13	2,267098083e-14	4,999999912e-15	1,754858296e-14	6,139604816e-15	7,343862497e-12	1,00919483e-13	6,174531372e-15	2,014082565e-14	1,223603467e-14	1,093472396e-10	6,772667843e-11	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1,65856977e-08	39,71525148	0	0,260539555	30,05830448	0	30,66155264	0,2366795276	0,04175493301	0
432,962	1769771810,014	30/01/2026_12:16:50,014	1	2	2,816624146e-06	2,223880983e-06	2,600848356e-12	6,905885152e-12	5,880546484e-12	1,193309861e-11	6,922890733e-11	9,203766915e-11	9,572223656e-13	1,253643863e-13	1,129244961e-11	6,241559461e-13	2,20161261e-14	4,999999912e-15	3,217943219e-14	4,999999912e-15	7,361569687e-12	1,018362911e-13	1,730119174e-14	2,298239757e-14	1,122804344e-14	1,090121882e-10	6,737390507e-11	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1,594921048e-08	39,69106701	0	0,2541700163	30,13128681	0	30,57900319	0,2379140283	0,04356186662	0
438,698	1769771815,750	30/01/2026_12:16:55,750	1	2	2,829925279e-06	2,190886335e-06	2,60113632e-12	6,896193686e-12	5,878332109e-12	1,194178784e-11	6,932054236e-11	9,212001301e-11	9,515941637e-13	1,324857921e-13	1,132468772e-11	6,319059859e-13	1,841347475e-14	4,999999912e-15	2,868155203e-14	4,999999912e-15	7,376712956e-12	8,880374734e-14	2,501049599e-14	2,216989647e-14	1,825436469e-14	1,091277069e-10	6,772948175e-11	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1,399862292e-08	39,65010975	0	0,2664300091	30,09099119	0	30,67275217	0,2375524607	0,04548109536	0
444,434	1769771821,486	30/01/2026_12:17:01,486	1	2	2,830955282e-06	2,196773494e-06	2,601116588e-12	6,858175486e-12	5,892250663e-12	1,193973913e-11	6,926666185e-11	9,215772589e-11	9,466986656e-13	1,34823847e-13	1,128523924e-11	6,371700043e-13	9,530767289e-15	4,999999912e-15	2,314780447e-14	4,999999912e-15	7,375552426e-12	8,124045463e-14	3,234484078e-14	1,437764228e-14	1,994242851e-14	1,091331817e-10	6,743177544e-11	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	8,500808899e-09	39,6904573	0	0,2538895455	30,12792629	0	30,57116965	0,2377162438	0,04591056787	0
450,17	1769771827,222	30/01/2026_12:17:07,222	1	2	2,817338554e-06	2,227292043e-06	2,594304979e-12	6,878208506e-12	5,891509502e-12	1,191157329e-11	6,935572255e-11	9,205142204e-11	9,455214389e-13	1,379249362e-13	1,128063094e-11	6,496893952e-13	4,999999912e-15	5,726318806e-15	1,881171915e-14	4,999999912e-15	7,368210209e-12	7,646198263e-14	3,914220564e-14	4,999999912e-15	2,852098847e-14	1,091399401e-10	6,751559728e-11	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	6,299726822e-09	39,68911383	0	0,281845643	30,11507797	0	30,60182457	0,2373477153	0,04696007542	0
455,906	1769771832,958	30/01/2026_12:17:12,958	1	2	2,836521617e-06	2,211130322e-06	2,586050081e-12	6,844364051e-12	5,891207661e-12	1,189319997e-11	6,920932577e-11	9,196848144e-11	9,543119333e-13	1,281273671e-13	1,127650317e-11	6,452625435e-13	4,999999912e-15	1,250864545e-14	6,260872829e-15	4,999999912e-15	7,350221126e-12	6,927413558e-14	3,844272584e-14	4,999999912e-15	3,003734007e-14	1,088518026e-10	6,747292308e-11	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	6,200698239e-09	39,65142444	0	0,2697748738	30,12273844	0	30,63496233	0,2369428497	0,04439306532	0
461,642	1769771838,694	30/01/2026_12:17:18,694	1	2	2,823246177e-06	2,227292043e-06	2,575056487e-12	6,864186303e-12	5,893696989e-12	1,188261642e-11	6,923384088e-11	9,208442342e-11	9,543396889e-13	1,161018574e-13	1,127285244e-11	6,400416763e-13	4,999999912e-15	1,565241839e-14	4,999999912e-15	4,999999912e-15	7,356301332e-12	6,878953109e-14	3,62778316e-14	4,999999912e-15	3,238557968e-14	1,090483467e-10	6,766664312e-11	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	6,080096662e-09	39,65261045	0	0,2596685843	30,09288376	0	30,67075163	0,2354674178	0,03986216846	0
467,378	1769771844,430	30/01/2026_12:17:24,430	1	2	2,829619689e-06	2,211130322e-06	2,559522472e-12	6,859248412e-12	5,890205424e-12	1,188362429e-11	6,918200735e-11	9,19510787e-11	9,683422683e-13	1,062271947e-13	1,127677639e-11	6,319656712e-13	4,999999912e-15	1,439267373e-14	4,999999912e-15	9,192667312e-15	7,340932549e-12	7,560143782e-14	2,361687269e-14	4,999999912e-15	3,664018551e-14	1,091604168e-10	6,754456022e-11	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	5,998017908e-09	39,71381249	0	0,259377717	30,07492021	0	30,63015138	0,2341365093	0,03766368468	0
473,114	1769771850,166	30/01/2026_12:17:30,166	1	2	2,829059213e-06	2,216222128e-06	2,544805946e-12	6,869097739e-12	5,879941933e-12	1,189934436e-11	6,924025936e-11	9,198493356e-11	9,689001988e-13	1,005954556e-13	1,128086079e-11	6,287145826e-13	4,999999912e-15	9,828116511e-15	4,999999912e-15	1,063528131e-14	7,325674789e-12	8,248854751e-14	1,916485227e-14	4,999999912e-15	3,114427661e-14	1,088437743e-10	6,748732129e-11	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	6,057254127e-09	39,65219789	0	0,2631791355	30,13433804	0	30,64442116	0,2331371104	0,03564752146	0
478,85	1769771855,902	30/01/2026_12:17:35,902	1	2	2,826160653e-06	2,193404043e-06	2,535310286e-12	6,902314224e-12	5,863364048e-12	1,190365688e-11	6,923936424e-11	9,187382105e-11	9,709086833e-13	9,277653515e-14	1,129326146e-11	6,232182197e-13	4,999999912e-15	8,078447985e-15	4,999999912e-15	1,181159323e-14	7,314732153e-12	9,144934972e-14	1,432234458e-14	4,999999912e-15	2,541699219e-14	1,092641325e-10	6,756301768e-11	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	6,265075669e-09	39,74991871	0	0,2759418841	30,06773235	0	30,63511485	0,2320622715	0,03300533152	0
484,586	1769771861,638	30/01/2026_12:17:41,638	1	2	2,822604301e-06	2,200143172e-06	2,534409098e-12	6,912254189e-12	5,85345921e-12	1,190753138e-11	6,917417333e-11	9,208837165e-11	9,670156386e-13	9,193539755e-14	1,128836261e-11	6,125203968e-13	4,999999912e-15	4,999999912e-15	4,999999912e-15	1,659346014e-14	7,314851849e-12	9,450048437e-14	4,999999912e-15	4,999999912e-15	2,181676335e-14	1,089738785e-10	6,752568643e-11	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	5,597606454e-09	39,66904122	0	0,2350576027	30,12075154	0	30,64390567	0,2317779035	0,03225628979	0
490,322	1769771867,374	30/01/2026_12:17:47,374	1	2	2,833785402e-06	2,223880983e-06	2,532545137e-12	6,910208517e-12	5,855494041e-12	1,190434556e-11	6,926458712e-11	9,203376949e-11	9,713780344e-13	9,725231146e-14	1,129799726e-11	6,100431033e-13	1,159767337e-14	4,999999912e-15	4,999999912e-15	1,602156043e-14	7,326494446e-12	1,009602287e-13	4,999999912e-15	8,687213953e-15	2,18502347e-14	1,088063251e-10	6,736638331e-11	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	9,901913239e-09	39,65652591	0	0,2546995491	30,16579419	0	30,60527225	0,2320536757	0,03461345895	0
496,058	1769771873,110	30/01/2026_12:17:53,110	1	2	2,822863053e-06	2,211980018e-06	2,532434332e-12	6,929300883e-12	5,859046321e-12	1,192833679e-11	6,930931523e-11	9,202638651e-11	9,649321273e-13	1,052133776e-13	1,130265673e-11	6,136249278e-13	2,37400804e-14	4,999999912e-15	1,221468605e-14	1,157438674e-14	7,327042618e-12	1,042044055e-13	4,999999912e-15	1,922305698e-14	2,050366238e-14	1,088915416e-10	6,746982834e-11	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1,728345449e-08	39,65861059	0	0,2621022815	30,148156	0	30,62857915	0,2319054733	0,03689251975	0
501,794	1769771878,846	30/01/2026_12:17:58,846	1	2	2,819882639e-06	2,203515578e-06	2,538028381e-12	6,906454141e-12	5,859409746e-12	1,192201719e-11	6,921285767e-11	9,20700946e-11	9,611001231e-13	1,162459208e-13	1,130843422e-11	6,160192799e-13	2,415918384e-14	4,999999912e-15	1,895141182e-14	4,999999912e-15	7,360073488e-12	1,011930882e-13	4,999999912e-15	2,476068226e-14	1,628544e-14	1,08571728e-10	6,744644426e-11	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1,719456035e-08	39,58426615	0	0,2415656523	30,17183104	0	30,65258683	0,2324788591	0,04063589372	0
507,53	1769771884,582	30/01/2026_12:18:04,582	1	2	2,821788485e-06	2,179159992e-06	2,549358077e-12	6,863559634e-12	5,873291437e-12	1,193971051e-11	6,940757691e-11	9,197390766e-11	9,570568079e-13	1,263049317e-13	1,127401904e-11	6,285211609e-13	2,357758052e-14	4,999999912e-15	2,866505183e-14	4,999999912e-15	7,365916037e-12	9,731684859e-14	1,138471912e-14	2,781131885e-14	1,600652052e-14	1,088590051e-10	6,737935904e-11	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1,736889208e-08	39,6594918	0	0,2847607197	30,16765753	0	30,59219755	0,2336191985	0,0438635796	0
513,266	1769771890,318	30/01/2026_12:18:10,318	1	2	2,82555925e-06	2,198455149e-06	2,551210328e-12	6,872096208e-12	5,884626553e-12	1,192464096e-11	6,937520697e-11	9,199029732e-11	9,545938259e-13	1,32536221e-13	1,12869011e-11	6,376318744e-13	1,532062542e-14	4,999999912e-15	2,817318658e-14	4,999999912e-15	7,363598446e-12	8,495419944e-14	2,080391523e-14	2,069914403e-14	1,280598959e-14	1,09036738e-10	6,723284429e-11	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1,224080831e-08	39,71804902	0	0,2730096832	30,16488851	0	30,52346267	0,2336760192	0,04590265048	0
519,002	1769771896,054	30/01/2026_12:18:16,054	1	2	2,831004849e-06	2,196773494e-06	2,547352303e-12	6,862803728e-12	5,888678867e-12	1,191728053e-11	6,932833474e-11	9,200526452e-11	9,49317556e-13	1,343518395e-13	1,128719861e-11	6,385529583e-13	1,223506227e-14	4,999999912e-15	2,783508999e-14	4,999999912e-15	7,374481234e-12	8,113130935e-14	2,941061023e-14	1,618939663e-14	1,545208494e-14	1,088845888e-10	6,75006509e-11	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1,045363646e-08	39,64551758	0	0,277737216	30,13817345	0	30,63144233	0,2332587893	0,04610083917	0
524,738	1769771901,790	30/01/2026_12:18:21,790	1	2	2,8224772e-06	2,213675998e-06	2,540154719e-12	6,858921417e-12	5,881743009e-12	1,189988559e-11	6,92321131e-11	9,202032886e-11	9,419780494e-13	1,401693974e-13	1,126190374e-11	6,402472411e-13	5,848069628e-15	4,999999912e-15	1,748211798e-14	4,999999912e-15	7,363772786e-12	7,207058436e-14	3,128155016e-14	4,999999912e-15	2,731557419e-14	1,092374038e-10	6,752925996e-11	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	6,47171072e-09	39,71789038	0	0,2607757103	30,08166684	0	30,60564676	0,2322216763	0,04753430894	0
530,474	1769771907,526	30/01/2026_12:18:27,526	1	2	2,827218395e-06	2,20605466e-06	2,530804125e-12	6,857529735e-12	5,880137089e-12	1,188557672e-11	6,927270563e-11	9,195755268e-11	9,43204282e-13	1,258033662e-13	1,125460489e-11	6,403871574e-13	4,999999912e-15	8,271508817e-15	7,786433377e-15	4,999999912e-15	7,359263372e-12	6,882057316e-14	3,683663617e-14	4,999999912e-15	3,18228923e-14	1,088706833e-10	6,751311316e-11	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	6,3474049e-09	39,64932618	0	0,278010471	30,12387518	0	30,64510898	0,2319434139	0,04249293337	0
536,21	1769771913,262	30/01/2026_12:18:33,262	1	2	2,818888333e-06	2,248736337e-06	2,525009715e-12	6,837654141e-12	5,88542149e-12	1,189127703e-11	6,919759904e-11	9,200037954e-11	9,540343775e-13	1,179271931e-13	1,123666351e-11	6,398316664e-13	4,999999912e-15	5,822362178e-15	4,999999912e-15	4,999999912e-15	7,349186364e-12	6,831950912e-14	2,810479375e-14	4,999999912e-15	2,872957203e-14	1,090843735e-10	6,752787912e-11	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	6,023212906e-09	39,69376309	0	0,2573618092	30,09538708	0	30,62939191	0,2310636277	0,04058935799	0
541,946	1769771918,998	30/01/2026_12:18:38,998	1	2	2,827919843e-06	2,166667855e-06	2,507364975e-12	6,867168726e-12	5,877020658e-12	1,188133706e-11	6,916836548e-11	9,185704281e-11	9,561086731e-13	1,024610559e-13	1,125802663e-11	6,31569829e-13	4,999999912e-15	1,01647562e-14	4,999999912e-15	4,999999912e-15	7,337209833e-12	6,153619145e-14	2,967643628e-14	4,999999912e-15	3,07319613e-14	1,090352392e-10	6,720109191e-11	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	5,986868788e-09	39,75025342	0	0,2543500456	30,1249169	0	30,53776698	0,2298659687	0,03527654048	0
547,682	1769771924,734	30/01/2026_12:18:44,734	1	2	2,828795459e-06	2,202673613e-06	2,496007307e-12	6,865132594e-12	5,863969033e-12	1,188625847e-11	6,917294515e-11	9,191081229e-11	9,576973546e-13	9,971891206e-14	1,126285176e-11	6,253972492e-13	4,999999912e-15	6,778445535e-15	4,999999912e-15	5,478443084e-15	7,328244782e-12	6,953946696e-14	1,465219615e-14	4,999999912e-15	2,783072777e-14	1,088156232e-10	6,740335373e-11	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	5,8589476e-09	39,67000597	0	0,2471795858	30,13063345	0	30,62879301	0,2287595238	0,03439897239	0
553,418	1769771930,470	30/01/2026_12:18:50,470	1	2	2,828825245e-06	2,259105486e-06	2,486067342e-12	6,875252104e-12	5,861098065e-12	1,18735681e-11	6,92196786e-11	9,193881767e-11	9,616141433e-13	9,264409308e-14	1,127137533e-11	6,166809684e-13	4,999999912e-15	6,61497834e-15	4,999999912e-15	1,382514302e-14	7,312217672e-12	8,463452243e-14	9,424539193e-15	4,999999912e-15	2,770218543e-14	1,087707008e-10	6,729417024e-11	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	5,915995032e-09	39,67522977	0	0,2537066064	30,16359583	0	30,59587095	0,2280051748	0,03213797817	0
559,154	1769771936,206	30/01/2026_12:18:56,206	1	2	2,825973297e-06	2,211130322e-06	2,47816264e-12	6,870962133e-12	5,847918937e-12	1,186598302e-11	6,920531509e-11	9,188404898e-11	9,62949772e-13	8,941205252e-14	1,127792564e-11	6,103171896e-13	4,999999912e-15	4,999999912e-15	4,999999912e-15	1,743652558e-14	7,305755827e-12	9,074503844e-14	7,513819211e-15	4,999999912e-15	2,399474933e-14	1,090099885e-10	6,742419817e-11	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	6,066448221e-09	39,71911677	0	0,2650186093	30,11297683	0	30,62044027	0,2271176313	0,03109894237	0
564,89	1769771941,942	30/01/2026_12:19:01,942	1	2	2,826854598e-06	2,232421366e-06	2,475588528e-12	6,900060384e-12	5,845246162e-12	1,18745595e-11	6,918448453e-11	9,191551686e-11	9,627735892e-13	9,130431735e-14	1,127445446e-11	6,134648995e-13	5,651615582e-15	4,999999912e-15	4,999999912e-15	1,097192439e-14	7,296930421e-12	9,853388586e-14	4,999999912e-15	6,326839755e-15	2,054925816e-14	1,087297891e-10	6,718453571e-11	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	6,345541901e-09	39,69005506	0	0,2515163619	30,1781357	0	30,57068919	0,2272380991	0,03180153867	0
570,626	1769771947,678	30/01/2026_12:19:07,678	1	2	2,823621116e-06	2,195087973e-06	2,482646901e-12	6,900189187e-12	5,842612852e-12	1,190286758e-11	6,916697076e-11	9,197852202e-11	9,651266331e-13	9,92416056e-14	1,129141919e-11	6,126573316e-13	1,331726206e-14	4,999999912e-15	4,999999912e-15	1,221905335e-14	7,304582286e-12	1,02148189e-13	4,999999912e-15	1,548652699e-14	1,321249086e-14	1,086721893e-10	6,739240416e-11	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1,089001373e-08	39,64059029	0	0,2496721356	30,16108124	0	30,64348626	0,2276737282	0,03488370049	0
576,362	1769771953,414	30/01/2026_12:19:13,414	1	2	2,823321665e-06	2,212825393e-06	2,487835892e-12	6,885172554e-12	5,85217378e-12	1,191083256e-11	6,925608004e-11	9,203180579e-11	9,602900072e-13	1,110546523e-13	1,128278894e-11	6,143806709e-13	2,446478824e-14	4,999999912e-15	1,475939325e-14	1,33507368e-14	7,319703003e-12	9,96864131e-14	7,017588347e-15	2,118179357e-14	1,470118515e-14	1,086105442e-10	6,728717583e-11	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1,753411175e-08	39,62827101	0	0,2533553416	30,19914479	0	30,6022543	0,2281653796	0,03868144765	0
582,098	1769771959,150	30/01/2026_12:19:19,150	1	2	2,826821401e-06	2,244431926e-06	2,494029505e-12	6,89012649e-12	5,861042988e-12	1,191901005e-11	6,916694995e-11	9,196637202e-11	9,587401402e-13	1,164375399e-13	1,125484428e-11	6,229942235e-13	2,44885526e-14	4,999999912e-15	2,287033681e-14	8,41896963e-15	7,350168217e-12	1,014681096e-13	1,692913591e-14	2,341362713e-14	1,623450452e-14	1,086973497e-10	6,733133495e-11	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1,754946055e-08	39,64473543	0	0,2566603335	30,15770508	0	30,61244244	0,2286499356	0,04058718288	0
587,834	1769771964,886	30/01/2026_12:19:24,886	1	2	2,821734824e-06	2,197610456e-06	2,500714046e-12	6,86684867e-12	5,874179615e-12	1,192556297e-11	6,931866192e-11	9,194038586e-11	9,528262511e-13	1,318997944e-13	1,125295863e-11	6,270455617e-13	2,205929429e-14	4,999999912e-15	2,753095095e-14	4,999999912e-15	7,36312053e-12	9,310929035e-14	2,195839912e-14	2,642497325e-14	1,814376252e-14	1,084795725e-10	6,745640851e-11	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1,647452966e-08	39,57379195	0	0,2846022138	30,18163628	0	30,66896162	0,2295043206	0,04565646447	0
593,57	1769771970,622	30/01/2026_12:19:30,622	1	2	2,831694474e-06	2,223880983e-06	2,50572783e-12	6,864680699e-12	5,880376915e-12	1,192242659e-11	6,923212698e-11	9,189450589e-11	9,473079873e-13	1,355553311e-13	1,126903518e-11	6,431151185e-13	1,705137293e-14	4,999999912e-15	2,414124368e-14	4,999999912e-15	7,367421777e-12	8,557897094e-14	2,408303219e-14	1,467644162e-14	2,245705419e-14	1,086171986e-10	6,728993057e-11	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1,326653835e-08	39,6331111	0	0,2708102526	30,1681647	0	30,60238965	0,2299170903	0,0465583487	0
599,306	1769771976,358	30/01/2026_12:19:36,358	1	2	2,821622047e-06	2,215370614e-06	2,498801296e-12	6,873098011e-12	5,88302974e-12	1,190505073e-11	6,919513573e-11	9,199983136e-11	9,498481645e-13	1,36611344e-13	1,122534184e-11	6,461114196e-13	9,740800966e-15	4,999999912e-15	2,355575418e-14	4,999999912e-15	7,353156278e-12	7,798897975e-14	3,949339228e-14	9,267365453e-15	2,258172389e-14	1,088701074e-10	6,745509706e-11	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	8,828956447e-09	39,65593969	0	0,2649236126	30,12756199	0	30,62883026	0,2288836936	0,04706804621	0
605,042	1769771982,094	30/01/2026_12:19:42,094	1	2	2,826163154e-06	2,172489985e-06	2,49246305e-12	6,866152612e-12	5,87936904e-12	1,188801314e-11	6,918563639e-11	9,181527066e-11	9,470163369e-13	1,28876334e-13	1,124080516e-11	6,456157223e-13	4,999999912e-15	7,849976095e-15	1,642222735e-14	4,999999912e-15	7,338584601e-12	7,123963149e-14	3,997362947e-14	4,999999912e-15	2,728792195e-14	1,090059293e-10	6,733059943e-11	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	6,2637378e-09	39,7282443	0	0,2793203465	30,10723329	0	30,58628234	0,2285886292	0,04411888593	0
610,778	1769771987,830	30/01/2026_12:19:47,830	1	2	2,826074933e-06	2,217923793e-06	2,479641058e-12	6,85984429e-12	5,885252355e-12	1,188347771e-11	6,913544737e-11	9,18165266e-11	9,501102162e-13	1,242438498e-13	1,12259672e-11	6,40470912e-13	4,999999912e-15	8,803635243e-15	4,999999912e-15	4,999999912e-15	7,354019303e-12	6,384613162e-14	3,290606448e-14	4,999999912e-15	3,225024414e-14	1,087142737e-10	6,725435486e-11	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	6,078737762e-09	39,67343312	0	0,2613847217	30,13942538	0	30,59239177	0,2276187486	0,04278372076	0
616,514	1769771993,566	30/01/2026_12:19:53,566	1	2	2,827221124e-06	2,211980018e-06	2,465191896e-12	6,874142748e-12	5,873084571e-12	1,185641776e-11	6,910372274e-11	9,175250837e-11	9,564883607e-13	1,153402867e-13	1,123642498e-11	6,330730753e-13	4,999999912e-15	1,293114548e-14	4,999999912e-15	4,999999912e-15	7,330507729e-12	7,237036626e-14	2,981177181e-14	4,999999912e-15	3,854701931e-14	1,089158347e-10	6,731902535e-11	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	6,201802444e-09	39,72106824	0	0,2669926449	30,09799285	0	30,60183421	0,2262191804	0,04015076664	0
622,25	1769771999,302	30/01/2026_12:19:59,302	1	2	2,825634283e-06	2,219624321e-06	2,461547459e-12	6,881932958e-12	5,864368886e-12	1,186494306e-11	6,900672395e-11	9,19029991e-11	9,554556582e-13	1,054733828e-13	1,123436327e-11	6,264153692e-13	4,999999912e-15	1,515812385e-14	4,999999912e-15	8,173036155e-15	7,312349511e-12	7,447316283e-14	2,261663858e-14	4,999999912e-15	3,603578346e-14	1,086300702e-10	6,729735519e-11	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	5,585891156e-09	39,65138397	0	0,2301262497	30,13911938	0	30,62451537	0,2257621919	0,03642975932	0
627,986	1769772005,038	30/01/2026_12:20:05,038	1	2	2,827135631e-06	2,175819873e-06	2,438497971e-12	6,886192571e-12	5,862312805e-12	1,187399745e-11	6,915119172e-11	9,182282712e-11	9,614450078e-13	9,416676016e-14	1,127228692e-11	6,251129172e-13	4,999999912e-15	7,530312636e-15	4,999999912e-15	9,870312304e-15	7,325163913e-12	7,906925169e-14	1,255181533e-14	4,999999912e-15	3,051125162e-14	1,090751517e-10	6,722151308e-11	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	5,92121963e-09	39,7656588	0	0,2521999675	30,11423286	0	30,54770589	0,2235635577	0,03276678593	0
633,722	1769772010,774	30/01/2026_12:20:10,774	1	2	2,817874247e-06	2,216222128e-06	2,435750386e-12	6,877587042e-12	5,83967423e-12	1,184084168e-11	6,905424149e-11	9,177981292e-11	9,687672756e-13	9,125193006e-14	1,125954364e-11	6,147182915e-13	4,999999912e-15	5,826243283e-15	4,999999912e-15	1,371550815e-14	7,300650536e-12	8,81532667e-14	7,172815605e-15	4,999999912e-15	2,789136008e-14	1,087547274e-10	6,722305351e-11	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	5,842337998e-09	39,70899516	0	0,2472630674	30,13186012	0	30,59590824	0,2236076729	0,03250454504	0
