Dauer (s);MFC-1 (mln/min);MFC-2 (mln/min);MFC-3 (mln/min);MFC-4 (mln/min);MFC-5 (mln/min);MFC-6 (mln/min);MFC-7 (mln/min);MFC-8 (mln/min);TIC-1 (°C);TIC-2 (°C);TIC-3 (°C);TIC-4 (°C);TIR-1 (°C);TIR-2 (°C);HIR-1 (°C);PIR-1 (bar)
7325;0,00;0,00;0,00;0,00;49,00;0,00;71,03;80,02;32,36;179,99;867,79;179,84;815,13;857,49;77,87;0,33
7330;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,02;32,36;179,98;865,55;179,83;814,94;856,75;77,87;0,33
7335;0,00;0,00;0,00;0,00;49,00;0,00;71,02;80,02;32,37;179,98;863,94;179,83;814,20;854,23;77,87;0,33
7340;0,00;0,00;0,00;0,00;49,00;0,00;71,01;80,00;32,38;180,01;860,75;179,87;813,83;852,88;77,87;0,33
7345;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,02;32,37;180,02;860,09;179,90;813,63;851,34;77,87;0,33
7350;0,00;0,00;0,00;0,00;49,00;0,00;71,02;79,98;32,38;180,02;861,54;179,97;814,24;851,57;77,87;0,33
7355;0,00;0,00;0,00;0,00;49,01;0,00;71,00;80,00;32,37;180,02;863,33;180,01;814,67;853,99;77,87;0,33
7360;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,02;32,39;180,00;866,89;180,07;815,13;855,44;77,87;0,33
7365;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,05;32,38;179,99;867,92;180,10;815,16;857,49;77,87;0,33
7370;0,00;0,00;0,00;0,00;49,01;0,00;71,02;80,00;32,39;179,98;867,71;180,15;815,01;857,73;77,87;0,33
7375;0,00;0,00;0,00;0,00;49,01;0,00;70,99;80,00;32,39;179,98;866,76;180,15;814,80;856,62;77,87;0,33
7380;0,00;0,00;0,00;0,00;49,00;0,00;71,01;80,03;32,39;179,99;863,63;180,15;814,05;855,47;77,87;0,33
7385;0,00;0,00;0,00;0,00;49,01;0,00;71,00;80,00;32,39;180,00;861,97;180,16;813,67;852,76;77,87;0,33
7390;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,02;32,39;180,01;860,11;180,13;813,51;851,75;77,87;0,33
7395;0,00;0,00;0,00;0,00;49,00;0,00;71,01;80,00;32,40;180,00;860,47;180,11;813,75;851,67;77,87;0,33
7400;0,00;0,00;0,00;0,00;49,00;0,00;70,98;80,00;32,40;179,99;863,53;180,05;814,62;852,70;77,87;0,33
7405;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,00;32,40;179,99;865,47;180,02;814,93;855,66;77,87;0,33
7410;0,00;0,00;0,00;0,00;49,00;0,00;71,02;79,98;32,40;179,99;868,03;179,94;815,13;856,87;77,87;0,33
7415;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,02;32,41;180,00;868,20;179,91;815,11;857,79;77,87;0,33
7420;0,00;0,00;0,00;0,00;49,00;0,00;71,00;79,98;32,42;180,00;866,66;179,85;814,81;857,43;77,87;0,33
7425;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,00;32,40;180,01;865,26;179,83;814,47;855,39;77,87;0,33
7430;0,00;0,00;0,00;0,00;48,99;0,00;71,02;80,03;32,41;179,99;861,93;179,82;813,70;852,66;77,87;0,33
7435;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,02;32,41;179,97;860,62;179,83;813,52;851,69;77,87;0,33
7440;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,02;32,42;179,95;860,46;179,86;813,82;851,67;77,87;0,33
7445;0,00;0,00;0,00;0,00;49,00;0,00;71,02;80,02;32,42;179,97;861,71;179,89;814,24;852,73;77,87;0,33
7450;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,00;32,41;179,98;865,63;179,95;815,01;855,71;77,87;0,33
7455;0,00;0,00;0,00;0,00;49,00;0,00;71,03;80,00;32,40;180,01;867,16;179,98;815,15;856,90;77,87;0,33
7460;0,00;0,00;0,00;0,00;49,00;0,00;71,00;79,98;32,42;180,02;868,19;180,04;815,19;857,80;77,87;0,33
7465;0,00;0,00;0,00;0,00;49,01;0,00;71,00;79,97;32,38;180,02;867,66;180,06;815,08;857,42;77,87;0,33
7470;0,00;0,00;0,00;0,00;49,01;0,00;71,02;80,00;32,41;180,00;865,23;180,08;814,54;855,40;77,87;0,33
7475;0,00;0,00;0,00;0,00;49,01;0,00;71,00;79,98;32,40;179,96;863,57;180,09;814,13;854,00;77,87;0,33
7480;0,00;0,00;0,00;0,00;49,01;0,00;71,00;80,03;32,39;179,95;860,63;180,06;813,60;851,71;77,87;0,33
7485;0,00;0,00;0,00;0,00;49,00;0,00;70,98;80,00;32,40;179,94;860,07;180,03;813,67;851,34;77,87;0,33
7490;0,00;0,00;0,00;0,00;49,00;0,00;70,98;80,03;32,40;179,95;861,77;179,96;814,35;852,76;77,87;0,33
7495;0,00;0,00;0,00;0,00;49,00;0,00;71,00;79,98;32,39;179,99;863,64;179,92;814,80;854,26;77,87;0,33
7500;0,00;0,00;0,00;0,00;49,00;0,00;71,00;79,97;32,40;180,00;867,18;179,85;815,25;856,91;77,87;0,33
7505;0,00;0,00;0,00;0,00;49,00;0,00;71,01;80,03;32,39;180,01;868,02;179,82;815,29;857,62;77,87;0,33
7510;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,00;32,38;180,00;867,64;179,76;815,16;857,37;77,87;0,33
7515;0,00;0,00;0,00;0,00;49,00;0,00;71,00;79,97;32,39;179,98;866,53;179,75;814,93;856,49;77,87;0,33
7520;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,00;32,39;179,97;863,46;179,75;814,17;853,88;77,87;0,33
7525;0,00;0,00;0,00;0,00;48,99;0,00;71,01;80,00;32,39;179,95;860,52;179,76;813,82;852,58;77,87;0,33
7530;0,00;0,00;0,00;0,00;49,00;0,00;70,98;79,98;32,40;179,95;860,10;179,82;813,76;851,37;77,87;0,33
7535;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,02;32,39;179,97;861,91;179,85;814,02;851,80;77,87;0,33
7540;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,00;32,39;179,98;863,93;179,94;814,90;854,37;77,87;0,33
7545;0,00;0,00;0,00;0,00;49,00;0,00;71,03;80,02;32,39;180,00;867,31;179,97;815,19;855,88;77,87;0,33
7550;0,00;0,00;0,00;0,00;49,01;0,00;70,97;80,02;32,39;180,02;868,11;180,03;815,36;857,71;77,87;0,33
7555;0,00;0,00;0,00;0,00;49,00;0,00;71,02;80,00;32,40;180,00;867,60;180,06;815,33;857,82;77,87;0,33
7560;0,00;0,00;0,00;0,00;48,99;0,00;71,01;80,00;32,39;179,98;866,54;180,07;814,99;856,47;77,87;0,33
7565;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,00;32,40;179,96;863,43;180,07;814,63;855,24;77,87;0,33
7570;0,00;0,00;0,00;0,00;48,99;0,00;71,00;80,02;32,39;179,97;861,67;180,02;813,86;852,55;77,87;0,33
7575;0,00;0,00;0,00;0,00;49,01;0,00;71,00;79,98;32,39;179,99;860,10;179,98;813,72;851,66;77,87;0,33
7580;0,00;0,00;0,00;0,00;49,00;0,00;70,97;79,98;32,38;179,98;860,61;179,89;814,07;851,84;77,87;0,33
7585;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,02;32,40;180,00;863,86;179,85;814,50;852,96;77,87;0,33
7590;0,00;0,00;0,00;0,00;49,00;0,00;71,02;80,00;32,41;180,01;865,90;179,76;815,21;855,92;77,87;0,33
7595;0,00;0,00;0,00;0,00;48,99;0,00;71,02;80,00;32,41;180,00;868,11;179,71;815,35;857,06;77,87;0,33
7600;0,00;0,00;0,00;0,00;49,00;0,00;70,98;80,00;32,39;180,00;868,18;179,70;815,33;857,80;77,87;0,33
7605;0,00;0,00;0,00;0,00;49,00;0,00;71,00;79,98;32,39;180,00;866,47;179,70;815,21;857,36;77,87;0,33
7610;0,00;0,00;0,00;0,00;49,00;0,00;71,01;80,00;32,41;179,98;865,02;179,72;814,63;855,25;77,87;0,33
7615;0,00;0,00;0,00;0,00;49,00;0,00;71,00;79,98;32,40;179,98;861,72;179,79;814,20;853,85;77,87;0,33
7620;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,00;32,40;179,98;860,53;179,83;813,72;851,65;77,87;0,33
7625;0,00;0,00;0,00;0,00;49,00;0,00;71,03;80,00;32,41;179,99;860,64;179,91;813,80;851,38;77,87;0,33
7630;0,00;0,00;0,00;0,00;48,99;0,00;71,01;80,00;32,42;180,00;862,03;179,95;814,50;852,97;77,87;0,33
7635;0,00;0,00;0,00;0,00;48,99;0,00;71,01;80,00;32,42;180,01;865,83;180,01;815,22;854,46;77,87;0,33
7640;0,00;0,00;0,00;0,00;49,00;0,00;71,01;80,02;32,42;180,00;867,29;180,03;815,35;857,05;77,87;0,33
7645;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,00;32,42;179,98;868,17;180,03;815,35;857,73;77,87;0,33
7650;0,00;0,00;0,00;0,00;48,99;0,00;70,99;80,00;32,41;179,98;867,59;180,02;815,22;857,36;77,87;0,33
7655;0,00;0,00;0,00;0,00;49,00;0,00;71,01;79,97;32,41;180,00;864,96;179,96;814,63;856,45;77,87;0,33
7660;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,02;32,41;180,00;863,29;179,91;814,20;853,81;77,87;0,33
7665;0,00;0,00;0,00;0,00;49,00;0,00;70,98;80,00;32,42;180,00;860,52;179,83;813,73;852,54;77,87;0,33
7670;0,00;0,00;0,00;0,00;49,01;0,00;71,02;80,02;32,41;180,00;860,12;179,78;813,82;851,40;77,87;0,33
7675;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,00;32,42;180,02;862,11;179,71;814,55;851,90;77,87;0,33
7680;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,02;32,42;180,02;863,99;179,68;814,97;854,54;77,87;0,33
7685;0,00;0,00;0,00;0,00;49,00;0,00;70,99;80,00;32,42;180,00;867,43;179,66;815,35;856,03;77,87;0,33
7690;0,00;0,00;0,00;0,00;49,01;0,00;71,00;80,02;32,42;179,99;868,14;179,67;815,37;857,76;77,87;0,33
7695;0,00;0,00;0,00;0,00;48,99;0,00;71,00;80,02;32,41;179,98;867,56;179,71;815,20;857,79;77,87;0,33
7700;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,02;32,41;179,98;866,37;179,74;814,96;856,40;77,87;0,33
7705;0,00;0,00;0,00;0,00;49,00;0,00;71,01;79,98;32,42;180,00;863,23;179,82;814,17;855,15;77,87;0,33
7710;0,00;0,00;0,00;0,00;49,00;0,00;71,02;80,00;32,44;180,01;861,65;179,87;813,85;852,45;77,87;0,33
7715;0,00;0,00;0,00;0,00;48,99;0,00;70,97;80,03;32,41;180,01;860,15;179,95;813,82;851,43;77,87;0,33
7720;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,00;32,42;180,02;860,76;179,98;814,12;851,97;77,87;0,33
7725;0,00;0,00;0,00;0,00;49,00;0,00;71,01;80,00;32,43;180,02;864,08;180,02;814,97;854,64;77,87;0,33
7730;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,00;32,42;180,02;866,09;180,03;815,24;856,07;77,87;0,33
7735;0,00;0,00;0,00;0,00;49,00;0,00;71,02;79,98;32,42;180,01;868,16;180,01;815,39;857,77;77,87;0,33
7740;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,00;32,42;179,99;868,17;179,99;815,34;857,80;77,87;0,33
7745;0,00;0,00;0,00;0,00;49,00;0,00;71,02;80,02;32,43;179,99;866,37;179,91;814,96;856,37;77,87;0,33
7750;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,00;32,43;180,00;864,89;179,87;814,59;855,10;77,87;0,33
7755;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,00;32,42;180,01;861,48;179,79;813,83;852,45;77,87;0,33
7760;0,00;0,00;0,00;0,00;49,00;0,00;71,00;79,98;32,43;180,01;860,39;179,74;813,71;851,58;77,87;0,33
7765;0,00;0,00;0,00;0,00;49,00;0,00;71,01;79,98;32,43;180,01;860,72;179,68;814,12;851,96;77,87;0,33
7770;0,00;0,00;0,00;0,00;49,01;0,00;71,02;80,02;32,43;180,02;862,28;179,66;814,55;853,15;77,87;0,33
7775;0,00;0,00;0,00;0,00;49,00;0,00;71,01;79,98;32,44;180,01;866,08;179,65;815,24;856,11;77,87;0,33
7780;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,02;32,43;180,01;867,45;179,66;815,34;857,20;77,87;0,33
7785;0,00;0,00;0,00;0,00;49,00;0,00;70,99;79,98;32,44;180,00;868,12;179,72;815,34;857,79;77,87;0,33
7790;0,00;0,00;0,00;0,00;49,00;0,00;71,00;79,98;32,47;179,99;867,48;179,76;815,20;857,28;77,87;0,33
7795;0,00;0,00;0,00;0,00;49,00;0,00;71,01;80,02;32,46;179,99;864,76;179,84;814,59;855,04;77,87;0,33
7800;0,00;0,00;0,00;0,00;49,00;0,00;70,98;80,02;32,45;179,98;863,06;179,89;814,16;853,63;77,87;0,33
7805;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,00;32,46;179,99;860,38;179,96;813,72;851,56;77,87;0,33
7810;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,05;32,47;180,03;860,08;179,99;813,83;851,39;77,87;0,33
7815;0,00;0,00;0,00;0,00;49,00;0,00;71,01;80,00;32,48;180,04;862,26;180,00;814,58;853,20;77,87;0,33
7820;0,00;0,00;0,00;0,00;49,00;0,00;71,00;79,98;32,47;180,04;864,19;179,99;815,00;854,70;77,87;0,33
7825;0,00;0,00;0,00;0,00;49,00;0,00;71,00;79,97;32,48;180,02;867,51;179,95;815,36;857,20;77,87;0,33
7830;0,00;0,00;0,00;0,00;49,00;0,00;71,00;79,97;32,49;179,98;868,12;179,91;815,39;857,77;77,87;0,33
7835;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,02;32,49;179,98;867,48;179,83;815,19;857,25;77,87;0,33
7840;0,00;0,00;0,00;0,00;49,00;0,00;71,01;80,02;32,48;179,99;864,76;179,78;814,95;856,30;77,87;0,33
7845;0,00;0,00;0,00;0,00;49,00;0,00;71,01;79,97;32,50;180,00;863,07;179,72;814,16;853,63;77,87;0,33
7850;0,00;0,00;0,00;0,00;49,00;0,00;71,00;79,98;32,49;180,03;860,42;179,67;813,84;852,39;77,87;0,33
7855;0,00;0,00;0,00;0,00;49,00;0,00;71,01;79,97;32,49;180,04;860,14;179,64;813,84;851,43;77,87;0,33
7860;0,00;0,00;0,00;0,00;49,00;0,00;71,02;79,98;32,48;180,03;862,29;179,63;814,14;852,00;77,87;0,33
7865;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,03;32,50;180,02;864,20;179,66;815,00;854,75;77,87;0,33
7870;0,00;0,00;0,00;0,00;49,00;0,00;71,00;79,98;32,51;179,99;867,52;179,68;815,24;856,16;77,87;0,33
7875;0,00;0,00;0,00;0,00;49,00;0,00;70,97;80,00;32,50;179,99;868,16;179,74;815,36;857,78;77,87;0,33
7880;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,03;32,50;179,99;867,36;179,79;815,32;857,76;77,87;0,33
7885;0,00;0,00;0,00;0,00;49,01;0,00;71,01;80,02;32,52;180,01;866,21;179,86;814,91;856,27;77,87;0,33
7890;0,00;0,00;0,00;0,00;49,00;0,00;71,02;79,98;32,52;180,03;863,01;179,90;814,54;855,01;77,87;0,33
7895;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,00;32,54;180,03;861,49;179,95;813,81;852,35;77,87;0,33
7900;0,00;0,00;0,00;0,00;49,00;0,00;70,98;79,98;32,52;180,05;860,18;179,96;813,72;851,58;77,87;0,33
7905;0,00;0,00;0,00;0,00;49,01;0,00;71,01;80,02;32,51;180,05;860,88;179,95;814,15;852,09;77,87;0,33
7910;0,00;0,00;0,00;0,00;49,00;0,00;71,02;79,97;32,51;180,02;864,32;179,92;814,59;853,31;77,87;0,33
7915;0,00;0,00;0,00;0,00;49,00;0,00;71,03;79,97;32,52;180,01;866,12;179,89;815,21;856,18;77,87;0,33
7920;0,00;0,00;0,00;0,00;48,99;0,00;71,00;80,02;32,51;180,00;868,11;179,82;815,32;857,19;77,87;0,33
7925;0,00;0,00;0,00;0,00;49,00;0,00;71,00;79,98;32,53;180,00;868,00;179,78;815,27;857,69;77,87;0,33
7930;0,00;0,00;0,00;0,00;49,00;0,00;71,00;79,98;32,52;180,01;866,16;179,71;815,12;857,13;77,87;0,33
7935;0,00;0,00;0,00;0,00;49,00;0,00;71,01;80,02;32,55;180,02;864,53;179,68;814,47;854,87;77,87;0,33
7940;0,00;0,00;0,00;0,00;49,00;0,00;71,01;79,98;32,54;180,01;861,34;179,66;814,06;853,50;77,87;0,33
7945;0,00;0,00;0,00;0,00;49,00;0,00;70,98;80,02;32,53;180,02;860,30;179,66;813,67;851,54;77,87;0,33
7950;0,00;0,00;0,00;0,00;49,00;0,00;71,02;80,00;32,52;180,00;860,98;179,67;813,81;851,50;77,87;0,33
7955;0,00;0,00;0,00;0,00;49,00;0,00;71,01;80,02;32,53;180,00;862,53;179,70;814,59;853,45;77,87;0,33
7960;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,00;32,55;180,00;866,38;179,75;814,99;854,96;77,87;0,33
7965;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,00;32,54;180,01;867,61;179,79;815,28;857,30;77,87;0,33
7970;0,00;0,00;0,00;0,00;49,00;0,00;71,02;80,03;32,54;180,00;867,96;179,86;815,29;857,76;77,87;0,33
7975;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,05;32,52;180,00;867,23;179,88;815,07;857,05;77,87;0,33
7980;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,00;32,52;180,00;864,41;179,92;814,40;856,04;77,87;0,33
7985;0,00;0,00;0,00;0,00;49,00;0,00;70,98;80,00;32,52;180,01;862,72;179,93;813,99;853,35;77,87;0,33
7990;0,00;0,00;0,00;0,00;49,00;0,00;71,00;79,98;32,52;180,03;860,29;179,93;813,66;852,19;77,87;0,33
7995;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,02;32,52;180,04;860,18;179,91;813,80;851,47;77,87;0,33
8000;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,03;32,52;180,04;862,60;179,87;814,59;852,18;77,87;0,33
8005;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,02;32,54;180,04;864,55;179,83;814,98;854,95;77,87;0,33
8010;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,02;32,53;180,00;867,63;179,77;815,27;856,31;77,87;0,33
8015;0,00;0,00;0,00;0,00;49,00;0,00;71,02;79,98;32,53;179,98;868,13;179,74;815,28;857,75;77,87;0,33
8020;0,00;0,00;0,00;0,00;49,00;0,00;71,02;79,98;32,53;179,99;867,19;179,70;815,05;857,06;77,87;0,33
8025;0,00;0,00;0,00;0,00;49,00;0,00;71,02;80,00;32,52;180,02;865,99;179,69;814,78;856,05;77,87;0,33
8030;0,00;0,00;0,00;0,00;48,99;0,00;71,00;80,00;32,52;180,03;862,64;179,68;813,98;853,33;77,87;0,33
8035;0,00;0,00;0,00;0,00;49,00;0,00;70,98;80,00;32,54;180,03;861,18;179,69;813,71;852,19;77,87;0,33
8040;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,03;32,55;180,02;860,19;179,70;813,81;851,49;77,87;0,33
8045;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,03;32,54;180,00;861,02;179,73;814,14;852,23;77,87;0,33
8050;0,00;0,00;0,00;0,00;49,00;0,00;71,00;79,97;32,55;179,98;864,65;179,77;814,98;855,01;77,87;0,33
8055;0,00;0,00;0,00;0,00;48,99;0,00;71,00;80,03;32,54;179,99;866,39;179,79;815,19;856,34;77,87;0,33
8060;0,00;0,00;0,00;0,00;49,00;0,00;70,98;80,00;32,55;180,00;868,06;179,85;815,26;857,70;77,87;0,33
8065;0,00;0,00;0,00;0,00;49,00;0,00;70,99;80,02;32,54;180,03;867,83;179,86;815,19;857,57;77,87;0,33
8070;0,00;0,00;0,00;0,00;49,00;0,00;70,99;79,98;32,55;180,04;865,80;179,90;814,73;855,87;77,87;0,33
8075;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,03;32,55;180,03;864,24;179,90;814,35;854,60;77,87;0,33
8080;0,00;0,00;0,00;0,00;49,00;0,00;70,98;80,00;32,55;180,02;861,04;179,89;813,68;852,10;77,87;0,33
8085;0,00;0,00;0,00;0,00;49,01;0,00;71,01;80,00;32,55;180,00;860,23;179,87;813,65;851,48;77,87;0,33
8090;0,00;0,00;0,00;0,00;49,00;0,00;71,00;79,98;32,53;179,99;861,14;179,82;814,20;852,30;77,87;0,33
8095;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,05;32,55;180,00;864,71;179,80;814,65;853,60;77,87;0,33
8100;0,00;0,00;0,00;0,00;49,00;0,00;71,00;79,98;32,54;180,01;866,41;179,74;815,17;856,40;77,87;0,33
8105;0,00;0,00;0,00;0,00;48,99;0,00;71,00;80,03;32,55;180,01;868,02;179,71;815,25;857,30;77,87;0,33
8110;0,00;0,00;0,00;0,00;49,01;0,00;71,01;80,00;32,56;180,01;867,75;179,67;815,16;857,50;77,87;0,33
8115;0,00;0,00;0,00;0,00;49,01;0,00;71,00;79,98;32,56;180,00;865,68;179,66;814,98;856,82;77,87;0,33
8120;0,00;0,00;0,00;0,00;49,01;0,00;70,98;80,00;32,55;180,01;864,00;179,67;814,28;854,44;77,87;0,33
8125;0,00;0,00;0,00;0,00;49,00;0,00;71,02;80,02;32,58;180,03;860,94;179,68;813,88;853,09;77,87;0,33
8130;0,00;0,00;0,00;0,00;49,00;0,00;71,01;79,98;32,57;180,05;860,18;179,73;813,64;851,46;77,87;0,33
8135;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,02;32,57;180,04;861,26;179,79;813,84;851,59;77,87;0,33
8140;0,00;0,00;0,00;0,00;49,00;0,00;70,98;80,02;32,57;180,03;863,09;179,82;814,66;853,79;77,87;0,33
8145;0,00;0,00;0,00;0,00;49,00;0,00;70,98;80,00;32,57;179,98;866,66;179,89;815,01;855,28;77,87;0,33
8150;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,00;32,58;179,98;867,71;179,92;815,25;857,41;77,87;0,33
8155;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,00;32,57;179,99;867,74;179,94;815,24;857,72;77,87;0,33
8160;0,00;0,00;0,00;0,00;49,00;0,00;71,01;79,98;32,57;180,01;866,80;179,94;814,95;856,77;77,87;0,33
8165;0,00;0,00;0,00;0,00;49,01;0,00;70,99;79,98;32,57;180,05;863,90;179,91;814,64;855,67;77,87;0,33
8170;0,00;0,00;0,00;0,00;49,00;0,00;71,00;79,98;32,57;180,05;862,24;179,89;813,85;852,99;77,87;0,33
8175;0,00;0,00;0,00;0,00;49,00;0,00;71,00;79,98;32,59;180,03;860,10;179,82;813,62;851,92;77,87;0,33
8180;0,00;0,00;0,00;0,00;49,00;0,00;70,99;79,98;32,58;180,02;860,29;179,79;813,82;851,57;77,87;0,33
8185;0,00;0,00;0,00;0,00;49,01;0,00;70,98;80,02;32,59;179,99;863,08;179,71;814,66;852,46;77,87;0,33
8190;0,00;0,00;0,00;0,00;49,00;0,00;71,03;80,00;32,59;180,00;865,01;179,68;815,00;855,33;77,87;0,33
8195;0,00;0,00;0,00;0,00;49,01;0,00;71,00;79,97;32,59;180,02;867,79;179,63;815,22;856,59;77,87;0,33
8200;0,00;0,00;0,00;0,00;49,00;0,00;71,01;80,00;32,59;180,02;868,09;179,62;815,22;857,75;77,87;0,33
8205;0,00;0,00;0,00;0,00;48,99;0,00;71,00;80,00;32,59;180,03;866,85;179,64;814,93;857,49;77,87;0,33
8210;0,00;0,00;0,00;0,00;48,99;0,00;71,00;80,02;32,58;180,02;865,44;179,66;814,62;855,64;77,87;0,33
8215;0,00;0,00;0,00;0,00;49,00;0,00;70,98;79,98;32,59;180,02;862,16;179,73;813,81;854,28;77,87;0,33
8220;0,00;0,00;0,00;0,00;48,99;0,00;70,98;79,98;32,60;180,00;860,80;179,76;813,60;851,87;77,87;0,33
8225;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,00;32,61;179,99;860,25;179,84;813,81;851,57;77,87;0,33
8230;0,00;0,00;0,00;0,00;49,00;0,00;71,03;80,02;32,60;180,01;861,40;179,87;814,20;852,49;77,87;0,33
8235;0,00;0,00;0,00;0,00;49,00;0,00;71,00;79,98;32,61;180,02;865,10;179,93;814,99;855,38;77,87;0,33
8240;0,00;0,00;0,00;0,00;49,00;0,00;71,02;79,98;32,61;180,04;866,74;179,96;815,15;856,64;77,87;0,33
8245;0,00;0,00;0,00;0,00;49,00;0,00;71,02;79,98;32,62;180,04;868,08;179,98;815,21;857,75;77,87;0,33
8250;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,00;32,61;180,01;867,71;179,95;815,11;857,49;77,87;0,33
8255;0,00;0,00;0,00;0,00;49,00;0,00;71,00;79,98;32,63;180,00;865,48;179,92;814,61;855,63;77,87;0,33
8260;0,00;0,00;0,00;0,00;48,99;0,00;71,00;80,00;32,63;180,01;863,88;179,88;814,20;854,29;77,87;0,33
8265;0,00;0,00;0,00;0,00;49,00;0,00;71,02;80,03;32,62;180,01;860,77;179,80;813,59;851,90;77,87;0,33
8270;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,00;32,61;180,01;860,10;179,76;813,61;851,41;77,87;0,33
8275;0,00;0,00;0,00;0,00;49,00;0,00;71,00;79,98;32,64;180,02;861,40;179,70;814,22;852,57;77,87;0,33
8280;0,00;0,00;0,00;0,00;49,00;0,00;71,02;80,02;32,63;180,02;863,30;179,67;814,67;853,97;77,87;0,33
8285;0,00;0,00;0,00;0,00;49,00;0,00;71,01;80,03;32,62;180,04;866,82;179,65;815,16;856,68;77,87;0,33
8290;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,02;32,62;180,02;868,06;179,64;815,21;857,49;77,87;0,33
8295;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,00;32,63;180,02;867,68;179,68;815,10;857,45;77,87;0,33
8300;0,00;0,00;0,00;0,00;49,01;0,00;70,98;80,00;32,63;179,99;865,34;179,70;814,90;856,70;77,87;0,33
8305;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,00;32,62;179,97;863,72;179,77;814,17;854,23;77,87;0,33
8310;0,00;0,00;0,00;0,00;48,99;0,00;71,00;80,00;32,64;179,98;860,76;179,81;813,80;852,89;77,87;0,33
8315;0,00;0,00;0,00;0,00;49,00;0,00;71,01;80,03;32,63;179,99;860,10;179,87;813,60;851,39;77,87;0,33
8320;0,00;0,00;0,00;0,00;49,01;0,00;71,02;80,00;32,65;180,03;861,51;179,89;813,82;851,65;77,87;0,33
8325;0,00;0,00;0,00;0,00;48,99;0,00;70,99;80,00;32,63;180,05;863,29;179,92;814,68;854,03;77,87;0,33
8330;0,00;0,00;0,00;0,00;49,00;0,00;71,03;80,00;32,64;180,06;866,83;179,92;815,00;855,46;77,87;0,33
8335;0,00;0,00;0,00;0,00;48,99;0,00;71,00;80,02;32,63;180,05;867,81;179,91;815,21;857,51;77,87;0,33
8340;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,00;32,64;180,00;867,65;179,87;815,18;857,75;77,87;0,33
8345;0,00;0,00;0,00;0,00;49,00;0,00;71,00;79,98;32,64;179,99;866,70;179,84;814,88;856,66;77,87;0,33
8350;0,00;0,00;0,00;0,00;49,00;0,00;70,99;79,98;32,66;179,98;863,76;179,79;814,55;855,53;77,87;0,33
