PV MassSpec-23.06.00
EXPORTED SCAN DATA
Run Path and Name: c:\Pfeiffer Vacuum\data\05-002-2026\MCD 256_kwinda_New_1%MeOH - Oxidative coupling_removed, Position 1, RGA PrismaPro A 100 47507368, 05-002-2026 12'37'34.isi
05/02/2026 12:37:34
SensorID:  RGA PrismaPro A 100 47507368
52 Bins
195 TimePoints

Time Relative (sec)	Time Absolute (UTC)	Time Absolute (Date_Time)	Step	Ionizer_State	Pressure_(mBar)	External_Pressure_(mBar)	2_amu_(_)	12_amu_(_)	13_amu_(_)	14_amu_(_)	15_amu_(_)	16_amu_(_)	17_amu_(_)	18_amu_(_)	20_amu_(_)	22_amu_(_)	24_amu_(_)	25_amu_(_)	26_amu_(_)	27_amu_(_)	28_amu_(_)	29_amu_(_)	30_amu_(_)	31_amu_(_)	32_amu_(_)	40_amu_(_)	44_amu_(_)	Periph:_Digital_In_0	Periph:_Digital_In_1	Periph:_Digital_In_13	Periph:_Digital_In_14	Periph:_Digital_In_15	Periph:_Digital_In_16	Periph:_Digital_In_17	Periph:_Digital_Out_2	Periph:_Digital_Out_3	Periph:_Digital_Out_4	Periph:_Digital_Out_5	Periph:_Digital_Out_6	Periph:_Digital_Out_7	Periph:_Digital_Out_8	Periph:_Digital_Out_9	Periph:_Digital_Out_10	Periph:_Digital_Out_11	Sig:_MCD	Sig:_MCD_Ar	Sig:_MCD_CH2CH2	Sig:_MCD_CH3CH3	Sig:_MCD_CH4	Sig:_MCD_CO	Sig:_MCD_CO2	Sig:_MCD_H2	Sig:_MCD_H2O	Sig:_MCD_O2
226,667	1770291680,913	05/02/2026_12:41:20,913	1	2	2,747657163e-06	1,978525688e-06	2,742248702e-12	6,921100412e-12	5,81786919e-12	1,184212017e-11	6,857409085e-11	9,107684051e-11	9,494559002e-13	8,637255272e-14	1,116043109e-11	6,080538633e-13	1,172136051e-14	4,999999912e-15	4,999999912e-15	1,285061806e-14	7,272467351e-12	1,030785564e-13	4,999999912e-15	1,293211618e-14	1,354912886e-14	1,080567857e-10	6,673889219e-11	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	9,896882351e-09	39,71710362	0	0,2518375074	30,11260582	0	30,57992695	0,2532452152	0,02979315704	0
232,403	1770291686,649	05/02/2026_12:41:26,649	1	2	2,754139359e-06	1,992224043e-06	2,743470598e-12	6,868798065e-12	5,83503558e-12	1,185237759e-11	6,848691753e-11	9,099467013e-11	9,475829409e-13	9,718537552e-14	1,117181608e-11	6,078767589e-13	2,076268506e-14	4,999999912e-15	8,740571946e-15	8,104155435e-15	7,276656708e-12	9,662850218e-14	4,999999912e-15	1,756119189e-14	1,732447329e-14	1,077915049e-10	6,676865311e-11	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1,52306161e-08	39,66491539	0	0,2497860242	30,11239772	0	30,62599871	0,2535773319	0,03374491292	0
238,139	1770291692,385	05/02/2026_12:41:32,385	1	2	2,750595741e-06	1,983082029e-06	2,752106919e-12	6,863425193e-12	5,829314462e-12	1,185989588e-11	6,855745832e-11	9,110438098e-11	9,470804132e-13	1,102067182e-13	1,116937445e-11	6,116856154e-13	1,943746135e-14	4,999999912e-15	2,183566912e-14	6,243404468e-15	7,298233198e-12	9,460478462e-14	1,010072644e-14	2,186671796e-14	8,199230649e-15	1,077853501e-10	6,645307915e-11	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1,419856641e-08	39,68940971	0	0,2405850108	30,17818147	0	30,50390819	0,254422424	0,03839570328	0
243,875	1770291698,121	05/02/2026_12:41:38,121	1	2	2,741067647e-06	1,994515515e-06	2,746583126e-12	6,848212102e-12	5,844881003e-12	1,185852978e-11	6,846493511e-11	9,103862109e-11	9,377636471e-13	1,252891969e-13	1,11592402e-11	6,159450662e-13	2,174884486e-14	4,999999912e-15	2,825273313e-14	4,999999912e-15	7,310640808e-12	9,080809157e-14	1,446495443e-14	1,95213786e-14	1,428644055e-14	1,076422493e-10	6,658363444e-11	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1,547582693e-08	39,64485946	0	0,2398269531	30,14974059	0	30,56982271	0,253905037	0,04321455538	0
249,611	1770291703,857	05/02/2026_12:41:43,857	1	2	2,740676337e-06	2,009861873e-06	2,756419875e-12	6,802983957e-12	5,853054586e-12	1,185450089e-11	6,853023704e-11	9,121842864e-11	9,411290107e-13	1,30986869e-13	1,116181973e-11	6,342878154e-13	1,225203427e-14	4,999999912e-15	2,807713643e-14	4,999999912e-15	7,321355328e-12	8,206410947e-14	2,562459996e-14	8,654714146e-15	1,987354102e-14	1,07696331e-10	6,674996667e-11	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	9,800191588e-09	39,60760506	0	0,242240907	30,15089442	0	30,60215134	0,2544698755	0,04543352658	0
255,347	1770291709,593	05/02/2026_12:41:49,593	1	2	2,751145075e-06	1,989170642e-06	2,749003932e-12	6,83908442e-12	5,856455512e-12	1,183023037e-11	6,844579764e-11	9,105780713e-11	9,326441529e-13	1,348752517e-13	1,112133476e-11	6,371903873e-13	4,999999912e-15	4,999999912e-15	1,676711545e-14	4,999999912e-15	7,318367266e-12	7,611709115e-14	3,228953969e-14	4,999999912e-15	2,494355837e-14	1,078805795e-10	6,668166019e-11	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	5,649529323e-09	39,67743706	0	0,2462769737	30,10600437	0	30,57429624	0,2539301651	0,04622987924	0
261,083	1770291715,329	05/02/2026_12:41:55,329	1	2	2,751238753e-06	1,97398208e-06	2,740933132e-12	6,859243642e-12	5,865253595e-12	1,182682511e-11	6,852902273e-11	9,114733968e-11	9,355788713e-13	1,285275597e-13	1,113437554e-11	6,388076374e-13	4,999999912e-15	1,577271571e-14	7,068520438e-15	4,999999912e-15	7,321567831e-12	6,975580595e-14	3,45509652e-14	4,999999912e-15	3,219930697e-14	1,076735923e-10	6,666042718e-11	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	5,708198653e-09	39,62052597	0	0,243074592	30,15417806	0	30,57894732	0,2533343546	0,04407671905	0
266,819	1770291721,065	05/02/2026_12:42:01,065	1	2	2,750795147e-06	1,989933025e-06	2,731042822e-12	6,804751207e-12	5,854009551e-12	1,18094666e-11	6,84387616e-11	9,106659177e-11	9,38501772e-13	1,165801532e-13	1,11423544e-11	6,366568514e-13	4,999999912e-15	1,170099784e-14	4,999999912e-15	4,999999912e-15	7,295883515e-12	7,226944737e-14	3,193833612e-14	4,999999912e-15	3,683954997e-14	1,076110034e-10	6,659749835e-11	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	5,752553383e-09	39,63525732	0	0,2451056291	30,15004833	0	30,57813469	0,2526858195	0,0400719698	0
272,555	1770291726,801	05/02/2026_12:42:06,801	1	2	2,749895202e-06	1,933545263e-06	2,708982995e-12	6,830071231e-12	5,844128566e-12	1,181778633e-11	6,849164291e-11	9,099751508e-11	9,480500152e-13	1,042184663e-13	1,113098069e-11	6,296018936e-13	4,999999912e-15	1,210069574e-14	4,999999912e-15	1,254696352e-14	7,275155738e-12	7,267305518e-14	2,728162002e-14	4,999999912e-15	3,373895537e-14	1,076401954e-10	6,661275004e-11	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	5,82377622e-09	39,65104045	0	0,2552957847	30,14907289	0	30,58705699	0,2507281154	0,0364112358	0
278,291	1770291732,537	05/02/2026_12:42:12,537	1	2	2,744862741e-06	1,970201538e-06	2,702512259e-12	6,858649065e-12	5,841812711e-12	1,179649954e-11	6,850557621e-11	9,09951281e-11	9,546981261e-13	9,240447085e-14	1,113569133e-11	6,222234099e-13	4,999999912e-15	5,610869909e-15	4,999999912e-15	1,290640195e-14	7,276680127e-12	7,807727446e-14	1,765626457e-14	4,999999912e-15	3,266255945e-14	1,077583994e-10	6,648734341e-11	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	5,73792057e-09	39,69545381	0	0,2462413347	30,15515952	0	30,53153016	0,2500952878	0,03264779477	0
284,027	1770291738,273	05/02/2026_12:42:18,273	1	2	2,745945949e-06	1,915104576e-06	2,687777952e-12	6,838945209e-12	5,829319666e-12	1,180687405e-11	6,845241735e-11	9,099640486e-11	9,532719666e-13	9,718536197e-14	1,113567138e-11	6,134027748e-13	4,999999912e-15	1,192267652e-14	4,999999912e-15	1,569850546e-14	7,267394585e-12	8,126131875e-14	7,844158672e-15	4,999999912e-15	3,268002866e-14	1,076982323e-10	6,656762641e-11	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	5,505293025e-09	39,67358778	0	0,2366793647	30,14384943	0	30,56885431	0,2486193213	0,03431637608	0
289,763	1770291744,009	05/02/2026_12:42:24,009	1	2	2,74371223e-06	1,980801471e-06	2,682745952e-12	6,869100774e-12	5,826547578e-12	1,181426137e-11	6,854977003e-11	9,086437852e-11	9,539423288e-13	8,607617928e-14	1,114190684e-11	6,148124002e-13	4,999999912e-15	4,999999912e-15	4,999999912e-15	1,383871926e-14	7,271081306e-12	9,415947568e-14	4,999999912e-15	4,999999912e-15	2,601605793e-14	1,075771139e-10	6,660869772e-11	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	6,073857677e-09	39,65630557	0	0,2704555738	30,15266281	0	30,6032683	0,2486185018	0,03032756568	0
295,499	1770291749,745	05/02/2026_12:42:29,745	1	2	2,746033488e-06	1,966430318e-06	2,6848853e-12	6,855155332e-12	5,8143052e-12	1,179974781e-11	6,850284923e-11	9,099253989e-11	9,505539801e-13	9,478375252e-14	1,115507686e-11	6,012608488e-13	6,492250043e-15	4,999999912e-15	4,999999912e-15	1,1789279e-14	7,260987818e-12	9,85518294e-14	6,375833834e-15	1,217345249e-14	1,984541275e-14	1,075838169e-10	6,652160767e-11	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	6,765409919e-09	39,65954582	0	0,25243415	30,17382299	0	30,56798098	0,2487095078	0,03317081282	0
301,235	1770291755,481	05/02/2026_12:42:35,481	1	2	2,745437996e-06	1,965674983e-06	2,682815775e-12	6,855180486e-12	5,826354156e-12	1,182964143e-11	6,847131889e-11	9,099308806e-11	9,522568281e-13	1,027710293e-13	1,117348315e-11	6,029983912e-13	1,789055388e-14	4,999999912e-15	4,999999912e-15	1,840279536e-14	7,259744889e-12	1,023829662e-13	5,492017634e-15	2,112697868e-14	1,99395198e-14	1,075321707e-10	6,643676581e-11	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1,344781653e-08	39,6601585	0	0,2480481327	30,18613087	0	30,54472316	0,2485378109	0,03630637904	0
306,971	1770291761,217	05/02/2026_12:42:41,217	1	2	2,74500735e-06	1,998340622e-06	2,686566681e-12	6,92044512e-12	5,833321239e-12	1,183939839e-11	6,852442225e-11	9,096621373e-11	9,432303029e-13	1,161164128e-13	1,115850554e-11	6,130763757e-13	2,88241585e-14	4,999999912e-15	2,091936921e-14	6,778442147e-15	7,290544037e-12	9,904757407e-14	1,474920683e-14	2,631728318e-14	1,661189497e-14	1,075718126e-10	6,64562988e-11	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	2,0081222e-08	39,65909636	0	0,2521679258	30,17855169	0	30,54200339	0,2488099781	0,04037823108	0
312,707	1770291766,953	05/02/2026_12:42:46,953	1	2	2,742844117e-06	1,989170642e-06	2,696848604e-12	6,878934054e-12	5,84443301e-12	1,184665126e-11	6,835233768e-11	9,0989348e-11	9,402660942e-13	1,23183473e-13	1,112739154e-11	6,198193543e-13	2,186671458e-14	4,999999912e-15	2,668642691e-14	4,999999912e-15	7,300988807e-12	9,289341215e-14	1,688402293e-14	2,762553573e-14	1,481954276e-14	1,076665146e-10	6,649936851e-11	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1,539756508e-08	39,67366075	0	0,2272726008	30,1372738	0	30,55095485	0,2493844085	0,04277663064	0
318,443	1770291772,689	05/02/2026_12:42:52,689	1	2	2,741191338e-06	1,969446657e-06	2,699895646e-12	6,849094642e-12	5,853617938e-12	1,18442825e-11	6,849378703e-11	9,091654513e-11	9,300024943e-13	1,327904122e-13	1,112952699e-11	6,278139358e-13	2,027809412e-14	4,999999912e-15	3,165990622e-14	4,999999912e-15	7,298064063e-12	8,672568414e-14	2,881154787e-14	1,680495749e-14	2,051093331e-14	1,076002551e-10	6,663784802e-11	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1,50137516e-08	39,64328868	0	0,2688076153	30,13789745	0	30,60235265	0,2499232697	0,04535149519	0
324,179	1770291778,425	05/02/2026_12:42:58,425	1	2	2,74495892e-06	1,996809715e-06	2,703616194e-12	6,833657772e-12	5,865351174e-12	1,183576327e-11	6,843316885e-11	9,091161851e-11	9,324054116e-13	1,324013734e-13	1,111132367e-11	6,357622762e-13	6,083813297e-15	4,999999912e-15	2,203698514e-14	4,999999912e-15	7,299351228e-12	7,998217702e-14	3,815313205e-14	1,211815225e-14	2,243668305e-14	1,074233411e-10	6,644860356e-11	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	6,490958851e-09	39,63356535	0	0,2635667701	30,17337601	0	30,56032113	0,2506353903	0,04551472984	0
329,915	1770291784,161	05/02/2026_12:43:04,161	1	2	2,750281737e-06	1,987646556e-06	2,689427674e-12	6,847376399e-12	5,848070292e-12	1,182338342e-11	6,842177519e-11	9,081509156e-11	9,391780973e-13	1,319812993e-13	1,111717142e-11	6,386738469e-13	5,456127154e-15	1,008569076e-14	9,387181652e-15	4,999999912e-15	7,308044794e-12	7,474043899e-14	3,865082489e-14	4,999999912e-15	3,41958856e-14	1,078270459e-10	6,675043851e-11	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	6,472618269e-09	39,68772666	0	0,2778214043	30,07014052	0	30,62389618	0,248928116	0,04597761416	0
335,651	1770291789,897	05/02/2026_12:43:09,897	1	2	2,759432618e-06	1,974738552e-06	2,680647371e-12	6,818300698e-12	5,853715516e-12	1,17976991e-11	6,846542777e-11	9,082640889e-11	9,361624973e-13	1,274404979e-13	1,111863639e-11	6,346917349e-13	4,999999912e-15	1,699850283e-14	4,999999912e-15	4,999999912e-15	7,292551112e-12	7,065562599e-14	3,865227501e-14	4,999999912e-15	3,248211433e-14	1,073250933e-10	6,669870212e-11	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	6,30759243e-09	39,5868979	0	0,2824268368	30,14371297	0	30,66218245	0,2486935631	0,04407923634	0
341,387	1770291795,633	05/02/2026_12:43:15,633	1	2	2,743639925e-06	1,991460749e-06	2,665217873e-12	6,859272698e-12	5,847245431e-12	1,178973152e-11	6,842179601e-11	9,098825166e-11	9,449753263e-13	1,179524008e-13	1,114483332e-11	6,337934192e-13	4,999999912e-15	1,42646142e-14	4,999999912e-15	7,295050929e-15	7,271570065e-12	6,855040353e-14	3,678376438e-14	4,999999912e-15	3,790913235e-14	1,076462253e-10	6,639589573e-11	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	5,73151757e-09	39,68579516	0	0,2416718128	30,16438436	0	30,51617044	0,2468526782	0,04126188277	0
347,123	1770291801,369	05/02/2026_12:43:21,369	1	2	2,748887937e-06	1,990697683e-06	2,648370022e-12	6,819185841e-12	5,845913163e-12	1,179206559e-11	6,839891153e-11	9,100632747e-11	9,503901572e-13	9,976938167e-14	1,111738999e-11	6,222926905e-13	4,999999912e-15	1,174755754e-14	4,999999912e-15	9,683073977e-15	7,269407298e-12	7,193185392e-14	2,307892375e-14	4,999999912e-15	3,285028567e-14	1,075736028e-10	6,645255873e-11	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	5,530022048e-09	39,6646443	0	0,2332503119	30,16754188	0	30,54641022	0,2452355598	0,03505022655	0
352,859	1770291807,105	05/02/2026_12:43:27,105	1	2	2,738500825e-06	1,981562946e-06	2,633176663e-12	6,861993612e-12	5,834559832e-12	1,178618141e-11	6,83969964e-11	9,089831665e-11	9,525234334e-13	8,764538574e-14	1,108557864e-11	6,128445191e-13	4,999999912e-15	1,030106752e-14	4,999999912e-15	1,286614417e-14	7,251845392e-12	7,537492088e-14	1,111986717e-14	4,999999912e-15	3,011155371e-14	1,074370246e-10	6,635656608e-11	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	5,461649167e-09	39,66414728	0	0,2302217372	30,18557879	0	30,54060522	0,2441112976	0,03086366714	0
358,595	1770291812,841	05/02/2026_12:43:32,841	1	2	2,758657956e-06	1,980042725e-06	2,630248883e-12	6,836012225e-12	5,830332311e-12	1,180044517e-11	6,835512711e-11	9,090751069e-11	9,529371649e-13	8,842587578e-14	1,112269478e-11	6,061392707e-13	4,999999912e-15	6,005721094e-15	4,999999912e-15	1,656872678e-14	7,244974586e-12	8,894201022e-14	5,221836147e-15	4,999999912e-15	2,664277083e-14	1,072749944e-10	6,650437145e-11	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	5,481093027e-09	39,61131066	0	0,2357098337	30,17991557	0	30,61235237	0,2438829481	0,03122392443	0
364,331	1770291818,577	05/02/2026_12:43:38,577	1	2	2,739421916e-06	1,950665819e-06	2,632296724e-12	6,852572329e-12	5,819705828e-12	1,180575949e-11	6,841066602e-11	9,088709646e-11	9,511861784e-13	8,652146111e-14	1,112062786e-11	6,009984719e-13	5,833998717e-15	4,999999912e-15	4,999999912e-15	9,419678918e-15	7,245600387e-12	1,00237486e-13	4,999999912e-15	6,89728934e-15	2,088687194e-14	1,076125855e-10	6,660048901e-11	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	6,368187017e-09	39,67460137	0	0,2533739265	30,13721458	0	30,60827141	0,243902179	0,03030074188	0
370,067	1770291824,313	05/02/2026_12:43:44,313	1	2	2,754906291e-06	1,97398208e-06	2,627573506e-12	6,849851415e-12	5,815680836e-12	1,182362281e-11	6,837289068e-11	9,080336483e-11	9,514858519e-13	9,559333983e-14	1,114532945e-11	6,021073397e-13	1,627379668e-14	4,999999912e-15	6,777961032e-15	1,169080972e-14	7,257616817e-12	1,025357574e-13	4,999999912e-15	1,757767854e-14	1,805111236e-14	1,076651893e-10	6,647163375e-11	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1,262901159e-08	39,71345123	0	0,2561893547	30,13107915	0	30,56312173	0,2435644776	0,03376117354	0
375,803	1770291830,049	05/02/2026_12:43:50,049	1	2	2,740173841e-06	1,967938033e-06	2,638258969e-12	6,846254466e-12	5,82489959e-12	1,182626913e-11	6,83233678e-11	9,081620178e-11	9,425624344e-13	1,056305515e-13	1,111133494e-11	6,084676491e-13	2,553485852e-14	4,999999912e-15	1,368349539e-14	6,40348099e-15	7,265260008e-12	1,000579963e-13	7,218409694e-15	2,621008608e-14	1,314797406e-14	1,073719655e-10	6,618915832e-11	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1,791354542e-08	39,68629758	0	0,2386800076	30,19522721	0	30,49862103	0,2448938077	0,03671359083	0
381,539	1770291835,785	05/02/2026_12:43:55,785	1	2	2,739844149e-06	1,987646556e-06	2,640633155e-12	6,841202518e-12	5,822330465e-12	1,184160582e-11	6,835602917e-11	9,079453162e-11	9,394051292e-13	1,186688687e-13	1,109194594e-11	6,130579443e-13	2,181869458e-14	4,999999912e-15	2,339034389e-14	4,999999912e-15	7,291569258e-12	9,154929283e-14	1,543509854e-14	2,464765588e-14	1,297092299e-14	1,074302244e-10	6,654202189e-11	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1,580444985e-08	39,64379387	0	0,2553825489	30,13844014	0	30,60889548	0,2447916276	0,04121488193	0
387,275	1770291841,521	05/02/2026_12:44:01,521	1	2	2,741170192e-06	1,97398208e-06	2,652990458e-12	6,829726455e-12	5,848087205e-12	1,183794555e-11	6,844468048e-11	9,097884945e-11	9,336521356e-13	1,299168157e-13	1,110266393e-11	6,27540229e-13	1,905570699e-14	4,999999912e-15	2,875721918e-14	4,999999912e-15	7,291783496e-12	7,983761222e-14	2,635512522e-14	1,328912701e-14	2,050705051e-14	1,073161629e-10	6,632903254e-11	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1,391104915e-08	39,62121925	0	0,2428072528	30,21407086	0	30,52791326	0,2459289782	0,04468173561	0
393,011	1770291847,257	05/02/2026_12:44:07,257	1	2	2,741191338e-06	1,972467771e-06	2,648264854e-12	6,830007046e-12	5,847308748e-12	1,180636491e-11	6,820711357e-11	9,060485001e-11	9,33821488e-13	1,32591041e-13	1,111196898e-11	6,332860668e-13	4,999999912e-15	4,999999912e-15	2,268067597e-14	4,999999912e-15	7,302104234e-12	7,556168148e-14	3,358129204e-14	1,017737022e-14	2,302993137e-14	1,073776346e-10	6,624029797e-11	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	5,672720486e-09	39,69731594	0	0,2549143052	30,13347158	0	30,52661385	0,2459468842	0,04611196907	0
398,747	1770291852,993	05/02/2026_12:44:12,993	1	2	2,743408459e-06	1,976250587e-06	2,644386663e-12	6,819554036e-12	5,848569892e-12	1,179756726e-11	6,832552579e-11	9,091114667e-11	9,336898659e-13	1,286915182e-13	1,112016208e-11	6,33119696e-13	4,999999912e-15	9,302776512e-15	1,199203666e-14	4,999999912e-15	7,304000287e-12	6,672796809e-14	3,496909793e-14	4,999999912e-15	3,171715549e-14	1,072802402e-10	6,641980715e-11	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	5,574223281e-09	39,60946445	0	0,2386173485	30,17447489	0	30,57137663	0,2452125993	0,04435242179	0
404,483	1770291858,729	05/02/2026_12:44:18,729	1	2	2,742261813e-06	1,959658448e-06	2,623942079e-12	6,812784278e-12	5,846455264e-12	1,178846343e-11	6,839763478e-11	9,082262026e-11	9,295865943e-13	1,187693065e-13	1,110203422e-11	6,354446049e-13	4,999999912e-15	1,176162507e-14	4,999999912e-15	4,999999912e-15	7,289086001e-12	6,886472051e-14	3,269748431e-14	4,999999912e-15	3,33959985e-14	1,072665984e-10	6,65038441e-11	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	6,018653598e-09	39,60745146	0	0,2628072553	30,16847186	0	30,60810719	0,2435802447	0,04032491854	0
410,219	1770291864,465	05/02/2026_12:44:24,465	1	2	2,756343747e-06	1,978525688e-06	2,611829589e-12	6,809651801e-12	5,844466838e-12	1,177204948e-11	6,835958188e-11	9,067570306e-11	9,374555169e-13	1,048796466e-13	1,10997973e-11	6,281616937e-13	4,999999912e-15	1,350498489e-14	4,999999912e-15	9,108263866e-15	7,274781038e-12	6,879972937e-14	2,782442245e-14	4,999999912e-15	3,825936692e-14	1,074125164e-10	6,638318367e-11	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	6,034846982e-09	39,67855447	0	0,2675677576	30,1468044	0	30,56448188	0,2425804293	0,03603347591	0
415,955	1770291870,201	05/02/2026_12:44:30,201	1	2	2,744488711e-06	1,977767852e-06	2,605724447e-12	6,817077285e-12	5,830079041e-12	1,178467567e-11	6,82077797e-11	9,073099216e-11	9,480079482e-13	9,897822579e-14	1,110179136e-11	6,180866366e-13	4,999999912e-15	1,34011827e-14	4,999999912e-15	1,175968706e-14	7,256848768e-12	7,043830444e-14	2,219463152e-14	4,999999912e-15	3,39024124e-14	1,073652348e-10	6,657261548e-11	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	5,557354873e-09	39,64319678	0	0,2400668892	30,11261047	0	30,64255985	0,2416582033	0,03487422247	0
421,691	1770291875,937	05/02/2026_12:44:35,937	1	2	2,737032673e-06	1,980801471e-06	2,581134742e-12	6,821329959e-12	5,820327293e-12	1,177891118e-11	6,839314531e-11	9,070197371e-11	9,471246487e-13	9,167443687e-14	1,111521118e-11	6,143840861e-13	4,999999912e-15	8,775017388e-15	4,999999912e-15	1,17747202e-14	7,24261276e-12	8,196322446e-14	1,031561785e-14	4,999999912e-15	3,25281997e-14	1,073542158e-10	6,642809913e-11	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	5,967946565e-09	39,66404012	0	0,2639329642	30,16229272	0	30,58986236	0,2397511988	0,03201295575	0
427,427	1770291881,673	05/02/2026_12:44:41,673	1	2	2,747177405e-06	1,976250587e-06	2,580250683e-12	6,829292774e-12	5,801250539e-12	1,178977835e-11	6,824794202e-11	9,055659694e-11	9,471328886e-13	8,786222618e-14	1,111093943e-11	6,063982866e-13	4,999999912e-15	4,999999912e-15	4,999999912e-15	1,421028551e-14	7,242128772e-12	8,93038627e-14	6,154155148e-15	4,999999912e-15	2,598015729e-14	1,073558048e-10	6,652536161e-11	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	5,922087332e-09	39,67406089	0	0,2641842932	30,10988032	0	30,64252993	0,2397036744	0,03078654619	0
433,163	1770291887,409	05/02/2026_12:44:47,409	1	2	2,743523055e-06	1,97398208e-06	2,58680989e-12	6,834286609e-12	5,799430814e-12	1,17812678e-11	6,830097599e-11	9,068504281e-11	9,466472745e-13	9,428995941e-14	1,114295288e-11	5,981515196e-13	6,663969032e-15	4,999999912e-15	4,999999912e-15	1,132457131e-14	7,260865954e-12	1,001943076e-13	4,999999912e-15	6,45053367e-15	1,932637976e-14	1,073457989e-10	6,643328943e-11	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	6,948330815e-09	39,66657575	0	0,2600041227	30,1455247	0	30,59852262	0,2402911968	0,03300260213	0
438,899	1770291893,145	05/02/2026_12:44:53,145	1	2	2,735212774e-06	1,989170642e-06	2,58843706e-12	6,857003246e-12	5,808179458e-12	1,179427563e-11	6,829539712e-11	9,076425722e-11	9,459633597e-13	9,522809922e-14	1,11199704e-11	6,029624499e-13	1,061344988e-14	4,999999912e-15	4,999999912e-15	1,196778442e-14	7,276198741e-12	9,822972649e-14	4,999999912e-15	1,864242098e-14	1,24256972e-14	1,07383144e-10	6,65881586e-11	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	9,146726302e-09	39,64087273	0	0,2493090987	30,12844498	0	30,64193518	0,2401124018	0,03321775437	0
444,635	1770291898,881	05/02/2026_12:44:58,881	1	2	2,745142865e-06	1,985363042e-06	2,593645784e-12	6,835006953e-12	5,81449602e-12	1,180725483e-11	6,828067278e-11	9,071593476e-11	9,453822274e-13	1,110425296e-13	1,112742624e-11	6,07439717e-13	2,347086792e-14	4,999999912e-15	1,815443852e-14	8,522777753e-15	7,274548585e-12	9,779995553e-14	6,687252274e-15	2,414609548e-14	1,136337897e-14	1,073240177e-10	6,646697082e-11	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1,676305046e-08	39,64948012	0	0,2503581281	30,14224812	0	30,60842847	0,2407034207	0,03907708257	0
450,371	1770291904,617	05/02/2026_12:45:04,617	1	2	2,754889465e-06	1,974738552e-06	2,600132349e-12	6,840021171e-12	5,812092127e-12	1,181753567e-11	6,829558447e-11	9,078699598e-11	9,393304277e-13	1,21110763e-13	1,107637853e-11	6,13416002e-13	2,348444586e-14	4,999999912e-15	2,603788767e-14	4,999999912e-15	7,291187619e-12	9,107292828e-14	1,471428705e-14	2,800923149e-14	1,543995712e-14	1,072790329e-10	6,63869168e-11	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1,661239231e-08	39,63556937	0	0,2424624	30,16576168	0	30,57667035	0,2412456215	0,04218919436	0
