Dauer (s);MFC-1 (mln/min);MFC-2 (mln/min);MFC-3 (mln/min);MFC-4 (mln/min);MFC-5 (mln/min);MFC-6 (mln/min);MFC-7 (mln/min);MFC-8 (mln/min);TIC-1 (°C);TIC-2 (°C);TIC-3 (°C);TIC-4 (°C);TIR-1 (°C);TIR-2 (°C);HIR-1 (°C);PIR-1 (bar)
3135;0,00;0,00;0,00;0,00;49,00;0,00;70,98;80,03;32,27;180,08;834,84;180,06;778,02;822,45;77,87;0,47
3140;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,03;32,27;180,04;835,86;180,06;778,54;823,34;77,87;0,47
3145;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,00;32,27;180,03;839,90;180,04;779,97;826,60;77,87;0,47
3150;0,00;0,00;0,00;0,00;49,00;0,00;71,00;79,98;32,28;180,06;842,00;180,02;780,55;828,29;77,87;0,47
3155;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,02;32,28;180,08;844,54;179,99;781,22;830,41;77,87;0,47
3160;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,03;32,28;180,11;844,67;179,98;781,40;830,59;77,87;0,48
3165;0,00;0,00;0,00;0,00;49,00;0,00;70,98;80,00;32,27;180,11;842,86;179,96;781,39;829,20;77,87;0,48
3170;0,00;0,00;0,00;0,00;49,00;0,00;71,01;80,02;32,30;180,08;841,26;179,96;781,20;827,90;77,87;0,48
3175;0,00;0,00;0,00;0,00;48,99;0,00;71,01;79,97;32,28;180,06;838,03;179,97;781,03;825,55;77,87;0,48
3180;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,00;32,29;180,05;837,31;179,98;781,24;825,03;77,87;0,48
3185;0,00;0,00;0,00;0,00;49,00;0,00;70,98;80,00;32,28;180,07;838,51;180,00;782,07;826,09;77,87;0,48
3190;0,00;0,00;0,00;0,00;49,00;0,00;71,00;79,98;32,28;180,09;840,24;180,01;782,73;827,50;77,87;0,48
3195;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,03;32,28;180,09;844,46;180,04;784,00;830,91;77,87;0,48
3200;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,02;32,28;180,08;846,05;180,06;784,35;832,21;77,87;0,48
3205;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,00;32,28;180,07;847,01;180,09;784,72;833,11;77,87;0,48
3210;0,00;0,00;0,00;0,00;49,00;0,00;71,02;80,03;32,28;180,05;846,36;180,10;784,76;832,63;77,87;0,48
3215;0,00;0,00;0,00;0,00;48,99;0,00;71,00;80,05;32,28;180,05;843,56;180,11;784,43;830,37;77,87;0,48
3220;0,00;0,00;0,00;0,00;49,00;0,00;70,99;80,00;32,27;180,08;840,34;180,10;784,24;829,05;77,87;0,48
3225;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,00;32,27;180,09;839,64;180,08;784,41;827,51;77,87;0,48
3230;0,00;0,00;0,00;0,00;49,01;0,00;71,00;80,00;32,28;180,08;840,79;180,07;784,74;827,67;77,87;0,48
3235;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,00;32,28;180,08;842,48;180,05;785,86;830,00;77,87;0,48
3240;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,02;32,28;180,09;846,77;180,03;786,53;831,71;77,87;0,48
3245;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,02;32,28;180,09;848,26;180,01;787,34;834,53;77,87;0,48
3250;0,00;0,00;0,00;0,00;49,01;0,00;71,00;80,02;32,28;180,10;849,01;180,00;787,53;835,19;77,87;0,48
3255;0,00;0,00;0,00;0,00;49,00;0,00;70,99;80,03;32,28;180,10;848,33;180,00;787,63;834,76;77,87;0,48
3260;0,00;0,00;0,00;0,00;49,00;0,00;71,02;80,02;32,29;180,08;845,24;179,99;787,47;833,64;77,87;0,48
3265;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,00;32,28;180,06;843,56;180,01;787,05;831,02;77,87;0,48
3270;0,00;0,00;0,00;0,00;49,01;0,00;71,00;79,98;32,30;180,04;841,70;180,02;787,05;830,08;77,87;0,48
3275;0,00;0,00;0,00;0,00;49,00;0,00;71,01;80,03;32,30;180,04;842,04;180,04;787,60;830,02;77,87;0,48
3280;0,00;0,00;0,00;0,00;49,00;0,00;70,99;80,00;32,29;180,08;844,99;180,06;788,11;831,04;77,87;0,48
3285;0,00;0,00;0,00;0,00;49,00;0,00;71,02;80,02;32,30;180,10;847,27;180,08;789,39;834,27;77,87;0,48
3290;0,00;0,00;0,00;0,00;49,01;0,00;71,00;80,02;32,31;180,11;850,47;180,09;789,82;835,72;77,87;0,48
3295;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,00;32,30;180,11;851,02;180,12;790,22;837,34;77,87;0,48
3300;0,00;0,00;0,00;0,00;48,99;0,00;71,00;80,00;32,30;180,08;849,96;180,12;790,28;837,22;77,87;0,48
3305;0,00;0,00;0,00;0,00;49,00;0,00;70,98;80,00;32,31;180,07;848,62;180,12;790,05;835,47;77,87;0,48
3310;0,00;0,00;0,00;0,00;49,00;0,00;71,00;79,98;32,32;180,04;845,16;180,10;789,78;834,13;77,87;0,48
3315;0,00;0,00;0,00;0,00;48,99;0,00;71,03;80,00;32,31;180,04;843,94;180,09;789,60;831,94;77,87;0,48
3320;0,00;0,00;0,00;0,00;49,00;0,00;70,99;80,02;32,31;180,06;843,87;180,06;789,78;831,62;77,87;0,48
3325;0,00;0,00;0,00;0,00;49,00;0,00;71,02;79,98;32,31;180,08;845,20;180,05;790,66;833,12;77,87;0,48
3330;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,03;32,32;180,08;849,20;180,02;791,31;834,69;77,87;0,48
3335;0,00;0,00;0,00;0,00;49,00;0,00;71,02;79,98;32,31;180,08;851,17;180,02;792,28;837,82;77,87;0,48
3340;0,00;0,00;0,00;0,00;49,00;0,00;71,01;80,00;32,33;180,05;852,80;180,01;792,51;838,82;77,87;0,48
3345;0,00;0,00;0,00;0,00;48,99;0,00;71,00;80,00;32,32;180,05;852,49;180,02;792,68;839,05;77,87;0,49
3350;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,00;32,32;180,04;850,17;180,04;792,59;838,32;77,87;0,49
3355;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,02;32,32;180,05;848,31;180,05;792,08;835,77;77,87;0,49
3360;0,00;0,00;0,00;0,00;49,00;0,00;70,98;80,00;32,32;180,08;845,46;180,07;791,88;834,48;77,87;0,49
3365;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,02;32,32;180,10;845,05;180,08;792,07;833,33;77,87;0,49
3370;0,00;0,00;0,00;0,00;49,01;0,00;71,00;80,03;32,32;180,10;846,93;180,11;792,92;833,77;77,87;0,49
3375;0,00;0,00;0,00;0,00;49,00;0,00;70,99;80,00;32,32;180,08;848,85;180,12;793,54;836,47;77,87;0,49
3380;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,05;32,32;180,06;852,70;180,14;794,42;838,12;77,87;0,49
3385;0,00;0,00;0,00;0,00;49,00;0,00;71,01;80,00;32,34;180,07;853,85;180,14;794,62;840,46;77,87;0,49
3390;0,00;0,00;0,00;0,00;49,00;0,00;71,00;79,98;32,32;180,07;853,85;180,14;794,74;840,82;77,87;0,49
3395;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,02;32,33;180,06;852,86;180,13;794,61;839,80;77,87;0,49
3400;0,00;0,00;0,00;0,00;49,00;0,00;71,01;80,00;32,32;180,06;849,67;180,11;794,05;838,60;77,87;0,49
3405;0,00;0,00;0,00;0,00;49,00;0,00;71,03;79,98;32,35;180,06;848,02;180,09;793,85;835,95;77,87;0,49
3410;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,02;32,33;180,07;846,51;180,06;794,03;834,91;77,87;0,49
3415;0,00;0,00;0,00;0,00;49,00;0,00;71,02;80,05;32,33;180,10;847,09;180,05;794,38;835,40;77,87;0,49
3420;0,00;0,00;0,00;0,00;49,00;0,00;70,98;80,03;32,34;180,11;850,37;180,02;795,49;838,17;77,87;0,49
3425;0,00;0,00;0,00;0,00;49,00;0,00;70,99;80,02;32,34;180,10;852,46;180,01;796,01;839,78;77,87;0,49
3430;0,00;0,00;0,00;0,00;49,00;0,00;70,99;80,00;32,34;180,09;855,27;180,01;796,49;841,99;77,87;0,49
3435;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,00;32,34;180,06;855,59;180,02;796,58;842,30;77,87;0,49
3440;0,00;0,00;0,00;0,00;49,01;0,00;71,00;80,02;32,35;180,05;854,11;180,05;796,41;841,16;77,87;0,49
3445;0,00;0,00;0,00;0,00;49,00;0,00;71,01;79,98;32,34;180,05;852,62;180,07;796,15;839,91;77,87;0,49
3450;0,00;0,00;0,00;0,00;49,00;0,00;71,02;80,00;32,34;180,07;849,13;180,11;795,63;837,28;77,87;0,49
3455;0,00;0,00;0,00;0,00;49,00;0,00;71,01;80,03;32,34;180,10;848,08;180,13;795,64;836,51;77,87;0,49
3460;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,00;32,34;180,11;848,55;180,16;796,21;836,97;77,87;0,49
3465;0,00;0,00;0,00;0,00;49,00;0,00;71,01;80,00;32,35;180,13;850,02;180,17;796,73;838,22;77,87;0,49
3470;0,00;0,00;0,00;0,00;49,00;0,00;71,03;80,00;32,35;180,12;854,03;180,19;797,80;841,37;77,87;0,49
3475;0,00;0,00;0,00;0,00;49,00;0,00;71,03;79,98;32,36;180,07;855,73;180,19;798,06;842,63;77,87;0,49
3480;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,00;32,35;180,04;856,70;180,17;798,23;843,56;77,87;0,49
3485;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,02;32,36;180,01;856,12;180,17;798,17;843,11;77,87;0,49
3490;0,00;0,00;0,00;0,00;49,00;0,00;71,01;80,00;32,35;180,02;853,29;180,14;797,70;840,88;77,87;0,49
3495;0,00;0,00;0,00;0,00;49,00;0,00;71,01;80,03;32,37;180,06;850,01;180,13;797,38;839,48;77,87;0,49
3500;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,00;32,35;180,08;849,12;180,10;797,25;837,69;77,87;0,49
3505;0,00;0,00;0,00;0,00;48,99;0,00;71,02;80,00;32,37;180,13;849,98;180,08;797,48;837,70;77,87;0,49
3510;0,00;0,00;0,00;0,00;49,00;0,00;71,01;80,02;32,37;180,13;851,57;180,06;798,41;839,76;77,87;0,49
3515;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,02;32,37;180,09;855,55;180,05;798,98;841,38;77,87;0,49
3520;0,00;0,00;0,00;0,00;49,01;0,00;71,00;79,98;32,37;180,07;857,00;180,05;799,60;844,04;77,87;0,49
3525;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,00;32,38;180,02;857,70;180,05;799,71;844,65;77,87;0,49
3530;0,00;0,00;0,00;0,00;49,00;0,00;71,03;80,02;32,39;180,01;856,94;180,06;799,63;844,13;77,87;0,49
3535;0,00;0,00;0,00;0,00;49,00;0,00;70,99;80,00;32,39;180,03;854,04;180,08;799,42;843,10;77,87;0,49
3540;0,00;0,00;0,00;0,00;49,00;0,00;71,00;79,98;32,40;180,06;852,31;180,10;798,78;840,43;77,87;0,49
3545;0,00;0,00;0,00;0,00;49,00;0,00;71,02;79,98;32,38;180,10;850,09;180,14;798,64;839,34;77,87;0,49
3550;0,00;0,00;0,00;0,00;49,01;0,00;70,99;80,03;32,39;180,12;850,16;180,15;798,94;838,90;77,87;0,49
3555;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,02;32,41;180,13;852,92;180,18;799,34;839,73;77,87;0,49
3560;0,00;0,00;0,00;0,00;49,00;0,00;70,98;80,02;32,39;180,12;854,94;180,19;800,43;842,73;77,87;0,49
3565;0,00;0,00;0,00;0,00;49,00;0,00;70,99;80,02;32,40;180,08;858,13;180,19;800,80;844,19;77,87;0,49
3570;0,00;0,00;0,00;0,00;49,00;0,00;71,00;79,98;32,41;180,06;858,74;180,19;801,08;845,78;77,87;0,49
3575;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,00;32,39;180,03;857,63;180,17;801,06;845,66;77,87;0,49
3580;0,00;0,00;0,00;0,00;49,00;0,00;71,00;79,98;32,39;180,02;856,27;180,16;800,69;843,88;77,87;0,49
3585;0,00;0,00;0,00;0,00;49,00;0,00;70,98;80,02;32,40;180,05;852,86;180,13;800,34;842,49;77,87;0,49
3590;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,00;32,42;180,08;851,55;180,11;799,95;840,18;77,87;0,49
3595;0,00;0,00;0,00;0,00;49,00;0,00;70,99;80,02;32,40;180,12;851,32;180,08;800,33;839,78;77,87;0,49
3600;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,00;32,40;180,13;852,51;180,06;800,77;841,09;77,87;0,49
3605;0,00;0,00;0,00;0,00;49,01;0,00;71,00;79,98;32,40;180,11;856,36;180,05;801,84;842,58;77,87;0,49
3610;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,02;32,42;180,09;858,11;180,05;802,13;845,53;77,87;0,49
3615;0,00;0,00;0,00;0,00;49,00;0,00;71,01;80,00;32,41;180,04;859,62;180,05;802,32;846,45;77,87;0,49
3620;0,00;0,00;0,00;0,00;48,99;0,00;71,00;80,00;32,41;180,02;859,23;180,07;802,27;846,50;77,87;0,49
3625;0,00;0,00;0,00;0,00;49,00;0,00;71,02;80,03;32,41;180,04;856,81;180,10;801,83;845,71;77,87;0,50
3630;0,00;0,00;0,00;0,00;49,01;0,00;71,00;80,02;32,40;180,06;854,96;180,12;801,46;843,10;77,87;0,50
3635;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,02;32,42;180,10;852,17;180,15;801,14;841,82;77,87;0,49
3640;0,00;0,00;0,00;0,00;49,00;0,00;70,98;79,98;32,42;180,12;851,81;180,17;801,28;840,75;77,87;0,49
3645;0,00;0,00;0,00;0,00;49,00;0,00;71,00;79,98;32,41;180,12;853,80;180,20;802,07;842,37;77,87;0,49
3650;0,00;0,00;0,00;0,00;49,00;0,00;71,03;80,00;32,42;180,07;855,72;180,20;802,61;843,91;77,87;0,50
3655;0,00;0,00;0,00;0,00;49,00;0,00;71,02;80,02;32,41;180,05;859,27;180,21;803,27;846,69;77,87;0,50
3660;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,00;32,43;180,04;860,17;180,21;803,37;847,45;77,87;0,50
3665;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,03;32,42;180,04;859,74;180,19;803,29;847,19;77,87;0,50
3670;0,00;0,00;0,00;0,00;49,00;0,00;71,02;80,00;32,43;180,09;858,61;180,17;803,07;846,24;77,87;0,50
3675;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,00;32,42;180,12;855,31;180,15;802,40;843,55;77,87;0,50
3680;0,00;0,00;0,00;0,00;49,00;0,00;70,99;79,98;32,43;180,15;853,66;180,13;802,18;842,38;77,87;0,50
3685;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,00;32,44;180,15;852,63;180,09;802,35;841,66;77,87;0,50
3690;0,00;0,00;0,00;0,00;48,99;0,00;71,00;80,02;32,43;180,11;853,41;180,08;802,71;842,34;77,87;0,50
3695;0,00;0,00;0,00;0,00;49,00;0,00;71,02;80,02;32,43;180,09;857,08;180,06;803,73;845,20;77,87;0,50
3700;0,00;0,00;0,00;0,00;49,01;0,00;71,02;80,03;32,43;180,04;858,96;180,07;804,10;846,67;77,87;0,50
3705;0,00;0,00;0,00;0,00;49,01;0,00;71,00;80,02;32,42;180,04;861,01;180,07;804,34;848,36;77,87;0,50
3710;0,00;0,00;0,00;0,00;49,01;0,00;71,00;80,00;32,44;180,07;860,14;180,08;804,32;848,34;77,87;0,50
3715;0,00;0,00;0,00;0,00;49,01;0,00;71,02;79,97;32,45;180,08;858,87;180,11;803,94;846,73;77,87;0,50
3720;0,00;0,00;0,00;0,00;49,00;0,00;70,98;80,00;32,43;180,12;855,51;180,12;803,59;845,38;77,87;0,50
3725;0,00;0,00;0,00;0,00;49,00;0,00;71,02;80,02;32,42;180,14;854,07;180,15;803,08;842,92;77,87;0,50
3730;0,00;0,00;0,00;0,00;49,01;0,00;71,00;79,98;32,44;180,13;853,44;180,17;803,11;842,38;77,87;0,50
3735;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,00;32,44;180,12;854,45;180,20;803,72;843,40;77,87;0,50
3740;0,00;0,00;0,00;0,00;49,00;0,00;71,02;79,98;32,44;180,08;858,18;180,21;804,27;844,82;77,87;0,50
3745;0,00;0,00;0,00;0,00;49,00;0,00;70,99;79,98;32,45;180,07;860,13;180,21;805,07;847,80;77,87;0,50
3750;0,00;0,00;0,00;0,00;49,00;0,00;71,02;79,98;32,46;180,06;861,78;180,21;805,21;848,79;77,87;0,50
3755;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,02;32,47;180,07;861,50;180,18;805,21;849,04;77,87;0,50
3760;0,00;0,00;0,00;0,00;49,00;0,00;70,98;79,98;32,46;180,11;859,26;180,15;805,06;848,35;77,87;0,50
3765;0,00;0,00;0,00;0,00;49,01;0,00;71,02;80,00;32,46;180,13;857,58;180,13;804,40;845,83;77,87;0,50
3770;0,00;0,00;0,00;0,00;49,00;0,00;71,01;79,98;32,49;180,13;854,45;180,10;804,09;844,48;77,87;0,50
3775;0,00;0,00;0,00;0,00;49,00;0,00;71,02;80,02;32,49;180,13;853,89;180,08;804,02;843,09;77,87;0,50
3780;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,00;32,47;180,10;855,36;180,05;804,28;843,37;77,87;0,50
3785;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,05;32,47;180,10;857,30;180,04;805,25;845,88;77,87;0,50
3790;0,00;0,00;0,00;0,00;49,00;0,00;71,01;79,98;32,47;180,08;861,03;180,06;805,71;847,45;77,87;0,50
3795;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,00;32,48;180,08;862,09;180,07;806,07;849,64;77,87;0,50
3800;0,00;0,00;0,00;0,00;49,00;0,00;71,01;80,00;32,48;180,09;861,94;180,10;806,10;849,92;77,87;0,50
3805;0,00;0,00;0,00;0,00;48,99;0,00;71,03;80,02;32,49;180,09;860,92;180,13;805,84;848,80;77,87;0,50
3810;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,00;32,49;180,10;857,71;180,18;805,14;847,57;77,87;0,50
3815;0,00;0,00;0,00;0,00;49,00;0,00;71,00;79,97;32,50;180,09;856,04;180,20;804,85;844,87;77,87;0,50
3820;0,00;0,00;0,00;0,00;48,99;0,00;71,00;79,97;32,50;180,09;854,41;180,23;804,85;843,98;77,87;0,50
3825;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,03;32,49;180,09;854,94;180,24;805,13;844,16;77,87;0,50
3830;0,00;0,00;0,00;0,00;49,00;0,00;71,01;80,05;32,49;180,08;858,19;180,25;806,12;845,29;77,87;0,50
3835;0,00;0,00;0,00;0,00;49,01;0,00;71,01;80,00;32,49;180,10;860,19;180,25;806,55;848,33;77,87;0,50
3840;0,00;0,00;0,00;0,00;49,00;0,00;70,99;80,02;32,49;180,12;862,74;180,23;806,86;849,59;77,87;0,50
3845;0,00;0,00;0,00;0,00;49,00;0,00;71,03;79,98;32,50;180,13;862,92;180,21;806,87;850,54;77,87;0,50
3850;0,00;0,00;0,00;0,00;49,00;0,00;70,98;80,02;32,49;180,11;861,26;180,15;806,56;850,15;77,87;0,50
3855;0,00;0,00;0,00;0,00;49,00;0,00;71,02;80,03;32,51;180,10;859,62;180,12;806,21;847,91;77,87;0,50
3860;0,00;0,00;0,00;0,00;49,00;0,00;71,00;79,98;32,51;180,07;856,26;180,07;805,55;845,25;77,87;0,50
3865;0,00;0,00;0,00;0,00;49,00;0,00;70,98;80,02;32,53;180,09;855,20;180,05;805,48;844,48;77,87;0,50
3870;0,00;0,00;0,00;0,00;49,00;0,00;71,00;79,97;32,51;180,09;855,61;180,02;805,93;844,91;77,87;0,50
3875;0,00;0,00;0,00;0,00;48,99;0,00;71,00;80,03;32,53;180,09;857,18;180,02;806,39;846,13;77,87;0,50
3880;0,00;0,00;0,00;0,00;49,00;0,00;71,01;80,02;32,50;180,08;861,08;180,04;807,28;849,18;77,87;0,50
3885;0,00;0,00;0,00;0,00;49,00;0,00;71,01;80,00;32,50;180,08;862,54;180,06;807,46;850,35;77,87;0,50
3890;0,00;0,00;0,00;0,00;49,00;0,00;70,99;79,98;32,51;180,09;863,34;180,11;807,51;851,07;77,87;0,50
3895;0,00;0,00;0,00;0,00;49,00;0,00;71,00;79,98;32,53;180,09;862,71;180,15;807,39;850,57;77,87;0,50
3900;0,00;0,00;0,00;0,00;49,01;0,00;71,03;80,00;32,53;180,11;859,86;180,21;806,79;848,27;77,87;0,50
3905;0,00;0,00;0,00;0,00;49,00;0,00;71,02;80,00;32,51;180,13;856,52;180,24;806,40;846,85;77,87;0,50
3910;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,00;32,51;180,12;855,56;180,26;806,10;844,94;77,87;0,50
3915;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,00;32,52;180,09;856,29;180,27;806,25;844,90;77,87;0,50
3920;0,00;0,00;0,00;0,00;49,00;0,00;71,00;79,98;32,52;180,07;857,86;180,26;807,08;846,90;77,87;0,50
3925;0,00;0,00;0,00;0,00;49,00;0,00;71,00;79,98;32,52;180,06;861,77;180,25;807,57;848,48;77,87;0,50
3930;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,02;32,52;180,07;863,15;180,20;808,06;851,03;77,87;0,50
3935;0,00;0,00;0,00;0,00;48,99;0,00;70,98;79,98;32,51;180,09;863,71;180,18;808,11;851,59;77,87;0,50
3940;0,00;0,00;0,00;0,00;49,01;0,00;71,02;79,98;32,53;180,10;862,95;180,14;807,94;850,97;77,87;0,50
3945;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,03;32,52;180,09;860,07;180,12;807,68;849,92;77,87;0,50
3950;0,00;0,00;0,00;0,00;49,00;0,00;71,00;79,98;32,53;180,09;858,32;180,09;806,93;847,15;77,87;0,50
3955;0,00;0,00;0,00;0,00;49,00;0,00;71,02;79,98;32,54;180,11;855,92;180,07;806,71;845,99;77,87;0,50
3960;0,00;0,00;0,00;0,00;49,00;0,00;71,02;80,03;32,54;180,12;855,97;180,07;806,89;845,50;77,87;0,50
3965;0,00;0,00;0,00;0,00;49,00;0,00;70,99;80,02;32,54;180,12;858,57;180,09;807,25;846,34;77,87;0,50
3970;0,00;0,00;0,00;0,00;49,01;0,00;70,98;80,02;32,52;180,11;860,70;180,10;808,23;849,23;77,87;0,50
3975;0,00;0,00;0,00;0,00;49,00;0,00;70,99;79,98;32,52;180,10;863,74;180,13;808,52;850,66;77,87;0,50
3980;0,00;0,00;0,00;0,00;49,00;0,00;71,02;80,00;32,52;180,10;864,23;180,16;808,66;852,08;77,87;0,50
3985;0,00;0,00;0,00;0,00;49,00;0,00;70,99;80,02;32,53;180,09;863,06;180,20;808,60;851,91;77,87;0,50
3990;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,03;32,53;180,08;861,70;180,21;808,15;850,09;77,87;0,50
3995;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,02;32,53;180,09;858,33;180,24;807,74;848,64;77,87;0,50
4000;0,00;0,00;0,00;0,00;49,00;0,00;70,98;80,02;32,52;180,11;856,88;180,24;807,24;846,32;77,87;0,50
4005;0,00;0,00;0,00;0,00;49,01;0,00;71,00;80,00;32,53;180,13;856,58;180,24;807,28;845,88;77,87;0,50
4010;0,00;0,00;0,00;0,00;48,99;0,00;71,01;80,00;32,53;180,14;857,73;180,23;807,91;847,09;77,87;0,50
4015;0,00;0,00;0,00;0,00;48,99;0,00;71,00;80,00;32,52;180,12;861,47;180,20;808,84;848,52;77,87;0,50
4020;0,00;0,00;0,00;0,00;48,99;0,00;71,03;80,02;32,53;180,10;863,15;180,18;809,06;851,35;77,87;0,50
4025;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,02;32,54;180,07;864,55;180,15;809,17;852,21;77,87;0,50
4030;0,00;0,00;0,00;0,00;49,00;0,00;70,97;80,00;32,54;180,08;864,13;180,12;809,08;852,19;77,87;0,50
4035;0,00;0,00;0,00;0,00;49,00;0,00;70,98;80,00;32,55;180,08;861,71;180,10;808,56;851,38;77,87;0,50
4040;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,02;32,55;180,09;859,84;180,09;808,15;848,76;77,87;0,50
4045;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,03;32,54;180,10;856,97;180,07;807,68;846,53;77,87;0,50
4050;0,00;0,00;0,00;0,00;49,00;0,00;70,98;79,98;32,55;180,12;856,54;180,07;807,77;846,22;77,87;0,50
4055;0,00;0,00;0,00;0,00;49,00;0,00;71,03;80,00;32,56;180,10;858,28;180,09;808,46;847,73;77,87;0,50
4060;0,00;0,00;0,00;0,00;49,00;0,00;70,98;79,95;32,55;180,09;860,15;180,10;808,95;849,27;77,87;0,50
4065;0,00;0,00;0,00;0,00;49,00;0,00;71,00;79,98;32,58;180,08;863,84;180,14;809,55;851,98;77,87;0,50
4070;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,00;32,55;180,06;864,74;180,16;809,63;852,75;77,87;0,50
4075;0,00;0,00;0,00;0,00;49,00;0,00;71,01;80,02;32,55;180,07;864,31;180,21;809,51;852,48;77,87;0,50
4080;0,00;0,00;0,00;0,00;49,00;0,00;71,00;79,98;32,54;180,11;863,21;180,24;809,28;851,58;77,87;0,50
4085;0,00;0,00;0,00;0,00;48,99;0,00;71,01;80,02;32,55;180,12;859,95;180,26;808,53;848,86;77,87;0,50
4090;0,00;0,00;0,00;0,00;49,00;0,00;71,01;80,03;32,57;180,12;858,19;180,26;808,21;847,60;77,87;0,50
4095;0,00;0,00;0,00;0,00;49,00;0,00;70,98;80,02;32,57;180,10;856,88;180,24;808,24;846,63;77,87;0,50
4100;0,00;0,00;0,00;0,00;49,00;0,00;70,98;80,00;32,55;180,06;857,53;180,23;808,53;847,21;77,87;0,50
4105;0,00;0,00;0,00;0,00;49,00;0,00;70,99;80,00;32,56;180,05;861,06;180,19;809,48;849,97;77,87;0,50
4110;0,00;0,00;0,00;0,00;49,00;0,00;71,02;80,03;32,57;180,06;862,97;180,16;809,81;851,44;77,87;0,50
4115;0,00;0,00;0,00;0,00;49,00;0,00;71,01;80,03;32,57;180,08;865,12;180,12;810,02;853,19;77,87;0,50
4120;0,00;0,00;0,00;0,00;48,99;0,00;71,03;80,02;32,55;180,11;865,08;180,09;809,98;853,20;77,87;0,51
4125;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,00;32,57;180,11;863,18;180,06;809,59;851,65;77,87;0,51
4130;0,00;0,00;0,00;0,00;49,00;0,00;71,00;79,98;32,56;180,10;859,71;180,05;809,20;850,31;77,87;0,51
4135;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,02;32,57;180,09;858,19;180,05;808,54;847,69;77,87;0,51
4140;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,05;32,56;180,08;857,30;180,06;808,51;847,05;77,87;0,50
4145;0,00;0,00;0,00;0,00;49,00;0,00;70,99;80,00;32,57;180,08;858,22;180,09;809,01;847,84;77,87;0,50
4150;0,00;0,00;0,00;0,00;49,00;0,00;71,00;79,98;32,57;180,08;861,84;180,11;809,49;849,14;77,87;0,51
4155;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,02;32,58;180,08;863,64;180,16;810,21;852,06;77,87;0,51
4160;0,00;0,00;0,00;0,00;48,99;0,00;71,00;80,00;32,58;180,09;865,39;180,18;810,33;853,06;77,87;0,51
