PV MassSpec-23.06.00
EXPORTED SCAN DATA
Run Path and Name: c:\Pfeiffer Vacuum\data\05-002-2026\MCD 256_kwinda_New_1%MeOH - Oxidative coupling_removed, Position 1, RGA PrismaPro A 100 47507368, 05-002-2026 12'57'34.isi
05/02/2026 12:57:34
SensorID:  RGA PrismaPro A 100 47507368
52 Bins
2562 TimePoints

Time Relative (sec)	Time Absolute (UTC)	Time Absolute (Date_Time)	Step	Ionizer_State	Pressure_(mBar)	External_Pressure_(mBar)	2_amu_(_)	12_amu_(_)	13_amu_(_)	14_amu_(_)	15_amu_(_)	16_amu_(_)	17_amu_(_)	18_amu_(_)	20_amu_(_)	22_amu_(_)	24_amu_(_)	25_amu_(_)	26_amu_(_)	27_amu_(_)	28_amu_(_)	29_amu_(_)	30_amu_(_)	31_amu_(_)	32_amu_(_)	40_amu_(_)	44_amu_(_)	Periph:_Digital_In_0	Periph:_Digital_In_1	Periph:_Digital_In_13	Periph:_Digital_In_14	Periph:_Digital_In_15	Periph:_Digital_In_16	Periph:_Digital_In_17	Periph:_Digital_Out_2	Periph:_Digital_Out_3	Periph:_Digital_Out_4	Periph:_Digital_Out_5	Periph:_Digital_Out_6	Periph:_Digital_Out_7	Periph:_Digital_Out_8	Periph:_Digital_Out_9	Periph:_Digital_Out_10	Periph:_Digital_Out_11	Sig:_MCD	Sig:_MCD_Ar	Sig:_MCD_CH2CH2	Sig:_MCD_CH3CH3	Sig:_MCD_CH4	Sig:_MCD_CO	Sig:_MCD_CO2	Sig:_MCD_H2	Sig:_MCD_H2O	Sig:_MCD_O2
3094,534	1770295749,309	05/02/2026_13:49:09,309	1	2	2,484216793e-06	6,599648259e-06	4,432119394e-10	5,777694729e-12	4,964976455e-13	1,260121022e-12	5,175230036e-12	8,508707627e-12	6,064119476e-13	2,059320162e-12	7,142030457e-12	4,999999912e-15	4,999999912e-15	4,999999912e-15	4,999999912e-15	1,853716528e-14	8,61029234e-11	1,200043537e-12	1,619061059e-13	4,999999912e-15	2,839778414e-14	6,808625191e-11	2,583065706e-12	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	7,813653797e-09	23,46769592	0	0,2812705497	2,175776313	34,17427369	1,127265493	38,15703526	0,758212822	0,01940701344
3100,27	1770295755,045	05/02/2026_13:49:15,045	1	2	2,490232418e-06	6,45454702e-06	4,436472578e-10	5,780636386e-12	4,862625602e-13	1,266851966e-12	5,107944883e-12	8,463325527e-12	6,013263889e-13	2,046327734e-12	7,132047123e-12	4,999999912e-15	7,044754388e-15	4,999999912e-15	4,999999912e-15	2,297851139e-14	8,607074081e-11	1,203862097e-12	1,597038609e-13	1,609043946e-14	1,420446978e-14	6,799687202e-11	2,533320342e-12	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	8,916853761e-09	23,44909386	0	0,2769271895	2,158553045	34,18343093	1,107727938	38,21436957	0,7537264995	0,01283525607
3106,006	1770295760,781	05/02/2026_13:49:20,781	1	2	2,489625786e-06	6,447124633e-06	4,439315027e-10	5,778703904e-12	4,846981649e-13	1,260006097e-12	5,035636404e-12	8,394186388e-12	5,884111557e-13	2,027603346e-12	7,130410411e-12	5,680236826e-15	2,223878057e-14	4,999999912e-15	1,157487294e-14	2,093877473e-14	8,613433577e-11	1,202212266e-12	1,597344219e-13	2,300713432e-14	2,590594534e-14	6,801518376e-11	2,488688726e-12	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1,791202338e-08	23,45164282	0	0,2710579736	2,132716741	34,20776655	1,088761289	38,23281827	0,7460863311	0,02018109642
3111,742	1770295766,517	05/02/2026_13:49:26,517	1	2	2,485777486e-06	6,471883353e-06	4,446154833e-10	5,772854417e-12	4,821806474e-13	1,262700339e-12	4,986251429e-12	8,350892894e-12	5,841124025e-13	2,019571142e-12	7,116292364e-12	5,399865532e-15	2,859423988e-14	4,999999912e-15	1,893152857e-14	1,739481429e-14	8,62137306e-11	1,208148707e-12	1,71893302e-13	2,960319503e-14	2,094944904e-14	6,782435724e-11	2,460076197e-12	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	2,188643123e-08	23,3882342	0	0,2816933178	2,11636408	34,23617591	1,076813125	38,29539047	0,7430538058	0,01808243186
3117,478	1770295772,253	05/02/2026_13:49:32,253	1	2	2,481103365e-06	6,501718417e-06	4,450020352e-10	5,771526052e-12	4,833719145e-13	1,264574383e-12	4,992178979e-12	8,347786004e-12	5,747795902e-13	2,009303531e-12	7,125883217e-12	1,363451063e-14	2,669274239e-14	4,999999912e-15	2,798498263e-14	9,641363534e-15	8,61434743e-11	1,205728876e-12	1,713519734e-13	3,00417006e-14	1,474824291e-14	6,799832919e-11	2,444586851e-12	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	2,065735012e-08	23,43547414	0	0,2777007717	2,116662604	34,19271898	1,069561925	38,30825483	0,7382935825	0,01429306302
3123,214	1770295777,989	05/02/2026_13:49:37,989	1	2	2,486123549e-06	6,637691058e-06	4,450428359e-10	5,765232475e-12	4,956284406e-13	1,256484825e-12	4,981284916e-12	8,339804541e-12	5,679357267e-13	2,013181505e-12	7,127049385e-12	1,687626411e-14	2,560762542e-14	4,999999912e-15	2,544851875e-14	8,129382618e-15	8,605174906e-11	1,197136899e-12	1,783249519e-13	2,515747823e-14	1,824999909e-14	6,800810609e-11	2,445762343e-12	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	2,00512632e-08	23,44584636	0	0,2778671428	2,114019362	34,16735184	1,070517788	38,32322904	0,7392701718	0,01652291082
3128,95	1770295783,725	05/02/2026_13:49:43,725	1	2	2,483866865e-06	6,486787242e-06	4,44929954e-10	5,769973041e-12	4,997947585e-13	1,242596846e-12	4,990069122e-12	8,357026009e-12	5,677401908e-13	2,020883027e-12	7,132415752e-12	2,544512385e-14	2,056332738e-14	4,999999912e-15	2,866214481e-14	4,999999912e-15	8,609819108e-11	1,187761911e-12	1,878891736e-13	2,086213011e-14	2,086988893e-14	6,786791962e-11	2,447918604e-12	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1,703091209e-08	23,40499698	0	0,2777954599	2,118861316	34,19659842	1,072014698	38,32470957	0,7421207074	0,01829324365
3134,686	1770295789,461	05/02/2026_13:49:49,461	1	2	2,484393008e-06	6,491760814e-06	4,449030311e-10	5,742628595e-12	5,047992731e-13	1,23954525e-12	4,985773946e-12	8,343018984e-12	5,632372281e-13	2,016428474e-12	7,092141544e-12	3,258591991e-14	6,57810869e-15	4,999999912e-15	2,421934181e-14	4,999999912e-15	8,619496089e-11	1,182634177e-12	1,887822038e-13	1,009781688e-14	2,408352516e-14	6,797534063e-11	2,440828789e-12	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	8,671147153e-09	23,42580676	0	0,280283625	2,11359824	34,21287981	1,06705522	38,29860016	0,7397398503	0,01979963692
3140,422	1770295795,197	05/02/2026_13:49:55,197	1	2	2,480962394e-06	6,531690815e-06	4,449265123e-10	5,751361193e-12	5,118066344e-13	1,228309663e-12	4,95469334e-12	8,288742089e-12	5,612707022e-13	2,016639243e-12	7,093306411e-12	3,252286e-14	4,999999912e-15	7,613264267e-15	1,254551001e-14	4,999999912e-15	8,617530994e-11	1,176633769e-12	1,976677963e-13	4,999999912e-15	3,242196821e-14	6,799277114e-11	2,415867853e-12	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	7,947393042e-09	23,43702989	0	0,2855458299	2,098268177	34,21474303	1,056664455	38,30929255	0,7398544396	0,02404396588
3146,158	1770295800,933	05/02/2026_13:50:00,933	1	2	2,484333436e-06	6,489273801e-06	4,452669899e-10	5,743016739e-12	5,016180613e-13	1,203506912e-12	4,905703014e-12	8,24729781e-12	5,597418687e-13	1,989765991e-12	7,09640029e-12	2,964151819e-14	4,999999912e-15	1,766597495e-14	4,999999912e-15	5,445944124e-15	8,618691871e-11	1,176903301e-12	1,906691358e-13	4,999999912e-15	3,165553892e-14	6,774514977e-11	2,386819692e-12	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	7,899286981e-09	23,37257972	0	0,2787187069	2,083586823	34,25673087	1,045384011	38,37137302	0,7311027742	0,02449291466
3151,894	1770295806,669	05/02/2026_13:50:06,669	1	2	2,487714937e-06	6,564331215e-06	4,459346781e-10	5,757520762e-12	4,910347302e-13	1,188400723e-12	4,840737186e-12	8,107515527e-12	5,622282696e-13	1,958025322e-12	7,088451787e-12	2,354023145e-14	4,999999912e-15	1,675305809e-14	4,999999912e-15	1,242229383e-14	8,62240418e-11	1,177917139e-12	1,872610004e-13	4,999999912e-15	4,008713188e-14	6,789720869e-11	2,349527907e-12	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	7,876664108e-09	23,40958921	0	0,2814388243	2,043666075	34,24847343	1,027935694	38,40481047	0,7199976613	0,02719569648
3157,63	1770295812,405	05/02/2026_13:50:12,405	1	2	2,480755029e-06	6,501718417e-06	4,462857583e-10	5,756276098e-12	4,779503616e-13	1,183009528e-12	4,803169581e-12	8,040634998e-12	5,660128399e-13	1,928085729e-12	7,078976294e-12	1,931522095e-14	4,999999912e-15	8,115802138e-15	4,999999912e-15	1,57877624e-14	8,647003946e-11	1,183686829e-12	1,743065599e-13	4,999999912e-15	3,552063157e-14	6,780669776e-11	2,342545645e-12	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	7,782168048e-09	23,3642432	0	0,2780915564	2,021913471	34,32728105	1,023260673	38,41175371	0,709603089	0,02369319951
3163,366	1770295818,141	05/02/2026_13:50:18,141	1	2	2,486323183e-06	6,516698249e-06	4,463533709e-10	5,76745162e-12	4,632083562e-13	1,188113084e-12	4,768682844e-12	8,019817449e-12	5,631804701e-13	1,91879802e-12	7,100394057e-12	1,014002284e-14	4,999999912e-15	1,4393165e-14	4,999999912e-15	1,956601554e-14	8,638066651e-11	1,194329791e-12	1,654689704e-13	4,999999912e-15	3,339260021e-14	6,799948105e-11	2,344921349e-12	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	7,669901946e-09	23,42453507	0	0,2742211505	2,01183503	34,28383954	1,025007425	38,40738985	0,7059889412	0,02321749964
3169,102	1770295823,877	05/02/2026_13:50:23,877	1	2	2,486994845e-06	6,449602552e-06	4,465294523e-10	5,759066835e-12	4,591061147e-13	1,191030781e-12	4,763038488e-12	7,999809148e-12	5,666124037e-13	1,910409764e-12	7,12201088e-12	4,999999912e-15	4,999999912e-15	4,999999912e-15	4,999999912e-15	1,6241789e-14	8,62730512e-11	1,199533094e-12	1,639860936e-13	4,999999912e-15	2,263314048e-14	6,776878364e-11	2,352815859e-12	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	7,811153636e-09	23,37413237	0	0,27938286	2,009809168	34,27932803	1,02929553	38,46802588	0,7042327759	0,01675287361
3174,838	1770295829,613	05/02/2026_13:50:29,613	1	2	2,486561925e-06	6,604707778e-06	4,464625891e-10	5,775731889e-12	4,540573917e-13	1,200815706e-12	4,759516132e-12	8,025264481e-12	5,639153966e-13	1,920091473e-12	7,117508406e-12	4,999999912e-15	1,273759676e-14	4,999999912e-15	4,999999912e-15	2,053761824e-14	8,638705723e-11	1,205191003e-12	1,629868522e-13	1,787940184e-14	1,720806047e-14	6,778675538e-11	2,360625367e-12	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1,240577283e-08	23,36713635	0	0,2778048604	2,012850588	34,30533363	1,032973975	38,44086404	0,7069426414	0,01457150203
3180,574	1770295835,349	05/02/2026_13:50:35,349	1	2	2,49014488e-06	6,531690815e-06	4,464081049e-10	5,770277919e-12	4,594494815e-13	1,20916493e-12	4,758781477e-12	8,03659049e-12	5,6326146e-13	1,936188189e-12	7,113367187e-12	4,999999912e-15	1,722745414e-14	4,999999912e-15	8,946250181e-15	2,328508141e-14	8,644247818e-11	1,201803414e-12	1,618440082e-13	2,340150101e-14	1,785611521e-14	6,78040471e-11	2,3516614e-12	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1,493391794e-08	23,36593657	0	0,2731632766	2,014720541	34,31767779	1,028765972	38,42462649	0,7122321859	0,01529380387
3186,31	1770295841,085	05/02/2026_13:50:41,085	1	2	2,479228215e-06	6,484294772e-06	4,46364945e-10	5,775518952e-12	4,557391248e-13	1,212730545e-12	4,741782921e-12	8,001822295e-12	5,531772414e-13	1,934680281e-12	7,110952452e-12	4,999999912e-15	2,318952762e-14	4,999999912e-15	1,61850361e-14	1,41050315e-14	8,655462458e-11	1,206108455e-12	1,582365153e-13	2,57623631e-14	1,961160963e-14	6,795340679e-11	2,322981217e-12	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1,849962037e-08	23,40018638	0	0,2707321909	2,003881506	34,34139591	1,015411174	38,39359787	0,7103579417	0,01575474777
3192,046	1770295846,821	05/02/2026_13:50:46,821	1	2	2,476849659e-06	6,554262654e-06	4,468997949e-10	5,770738054e-12	4,586112848e-13	1,210982811e-12	4,68247793e-12	7,967883298e-12	5,498793153e-13	1,934987327e-12	7,098978089e-12	7,871323019e-15	2,4550159e-14	4,999999912e-15	2,295911264e-14	1,120863961e-14	8,645319183e-11	1,211952956e-12	1,687223766e-13	2,517881669e-14	2,035911113e-14	6,794286661e-11	2,294465399e-12	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1,940521742e-08	23,40164336	0	0,2773626992	1,988576119	34,30536292	1,004562936	38,44857306	0,7103898985	0,01773429151
3197,782	1770295852,557	05/02/2026_13:50:52,557	1	2	2,481382353e-06	6,609764114e-06	4,472915649e-10	5,760204813e-12	4,61182145e-13	1,203122779e-12	4,626538302e-12	7,899321822e-12	5,398944096e-13	1,922666453e-12	7,099184521e-12	1,644357766e-14	2,690181214e-14	4,999999912e-15	2,684359726e-14	4,999999912e-15	8,652779188e-11	1,203310997e-12	1,762391231e-13	2,157762054e-14	2,054537875e-14	6,773047401e-11	2,255053783e-12	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	2,082327672e-08	23,34124047	0	0,2767653353	1,967096697	34,35557795	0,9878599841	38,50212163	0,7056967139	0,01792466533
3203,518	1770295858,293	05/02/2026_13:50:58,293	1	2	2,486969152e-06	6,52668723e-06	4,476588822e-10	5,750565822e-12	4,676229564e-13	1,182919322e-12	4,59639965e-12	7,854770653e-12	5,346236149e-13	1,900105507e-12	7,075998641e-12	2,361202088e-14	1,745350521e-14	4,999999912e-15	2,361201749e-14	4,999999912e-15	8,64414304e-11	1,192671287e-12	1,836869822e-13	2,144664553e-14	1,674723558e-14	6,772045424e-11	2,226596294e-12	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1,519075431e-08	23,3468667	0	0,2775961531	1,954729272	34,33784416	0,9760079256	38,54993812	0,6977714742	0,01577567039
3209,254	1770295864,029	05/02/2026_13:51:04,029	1	2	2,480483545e-06	6,564331215e-06	4,479678573e-10	5,74290485e-12	4,713955463e-13	1,169324186e-12	4,590145972e-12	7,847757166e-12	5,225126972e-13	1,901699067e-12	7,071938087e-12	3,361088399e-14	7,24605685e-15	4,999999912e-15	1,986578389e-14	4,999999912e-15	8,649044675e-11	1,188143117e-12	1,922907498e-13	7,995018628e-15	2,976520533e-14	6,782345519e-11	2,225622681e-12	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	9,201685717e-09	23,36268297	0	0,2835695734	1,949588652	34,32675516	0,9745270737	38,54492092	0,6967075658	0,02322177674
3214,99	1770295869,765	05/02/2026_13:51:09,765	1	2	2,484719744e-06	6,68877783e-06	4,481833515e-10	5,735117242e-12	4,732411837e-13	1,157952315e-12	4,579346017e-12	7,803418502e-12	5,213140575e-13	1,894859703e-12	7,068835534e-12	3,643257435e-14	4,999999912e-15	1,082446612e-14	1,139490893e-14	4,999999912e-15	8,647368238e-11	1,18071026e-12	1,951590067e-13	4,999999912e-15	3,182241119e-14	6,774308892e-11	2,22660692e-12	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	7,971242874e-09	23,34230431	0	0,2862713907	1,939230521	34,33087491	0,9743694647	38,57531257	0,6944850421	0,02333209437
3220,726	1770295875,501	05/02/2026_13:51:15,501	1	2	2,491535952e-06	6,619902706e-06	4,48152182e-10	5,740244217e-12	4,722016506e-13	1,146099708e-12	4,586686066e-12	7,805090775e-12	5,312489814e-13	1,885595412e-12	7,076147394e-12	2,850304492e-14	4,999999912e-15	1,178539281e-14	4,999999912e-15	5,17672656e-15	8,654577749e-11	1,169965383e-12	1,935121713e-13	4,999999912e-15	3,345080831e-14	6,780281891e-11	2,23734334e-12	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	7,920567523e-09	23,35107623	0	0,2790832543	1,939021933	34,34826211	0,9782155181	38,55305062	0,6917924391	0,02389565702
3226,462	1770295881,237	05/02/2026_13:51:21,237	1	2	2,479036311e-06	6,635147656e-06	4,48086207e-10	5,744004664e-12	4,651607875e-13	1,142601638e-12	4,58879679e-12	7,807247036e-12	5,381840264e-13	1,882509123e-12	7,066057375e-12	2,926218295e-14	4,999999912e-15	1,742634086e-14	4,999999912e-15	1,151617525e-14	8,656727418e-11	1,177259353e-12	1,881244184e-13	4,999999912e-15	3,650338969e-14	6,771790767e-11	2,247960932e-12	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	7,859341656e-09	23,3266234	0	0,279933941	1,939547017	34,36085264	0,9830230056	38,55532872	0,6914710534	0,02559972776
3232,198	1770295886,973	05/02/2026_13:51:26,973	1	2	2,479937848e-06	6,544224561e-06	4,480782689e-10	5,749501136e-12	4,581630756e-13	1,14016381e-12	4,573204229e-12	7,778892114e-12	5,441029029e-13	1,870222076e-12	7,087042325e-12	1,52425239e-14	4,999999912e-15	1,396192867e-14	4,999999912e-15	1,140461084e-14	8,659015865e-11	1,184971067e-12	1,731986543e-13	4,999999912e-15	3,515002756e-14	6,776539052e-11	2,227239443e-12	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	7,73704324e-09	23,34194262	0	0,2726343114	1,931699516	34,37374841	0,9739882509	38,55202114	0,6877163578	0,02451890388
3237,934	1770295892,709	05/02/2026_13:51:32,709	1	2	2,478867145e-06	6,52668723e-06	4,480428806e-10	5,76228041e-12	4,464698739e-13	1,146148714e-12	4,53969284e-12	7,726012538e-12	5,435315826e-13	1,852284819e-12	7,086631195e-12	7,792736996e-15	4,999999912e-15	1,431214969e-14	4,999999912e-15	1,729634163e-14	8,667954549e-11	1,191613865e-12	1,672157421e-13	4,999999912e-15	3,294681016e-14	6,784995482e-11	2,19642078e-12	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	7,65720178e-09	23,36440865	0	0,2721348594	1,915633938	34,40021113	0,9605547117	38,5384401	0,6813295055	0,02283812185
3243,67	1770295898,445	05/02/2026_13:51:38,445	1	2	2,478662282e-06	6,534208751e-06	4,484295435e-10	5,763924494e-12	4,377976389e-13	1,147001331e-12	4,488946975e-12	7,649626592e-12	5,390252589e-13	1,822826178e-12	7,096970581e-12	4,999999912e-15	4,999999912e-15	4,999999912e-15	4,999999912e-15	1,624954443e-14	8,64632671e-11	1,203481759e-12	1,623116246e-13	4,999999912e-15	2,741792457e-14	6,760444288e-11	2,166459286e-12	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	7,7791167e-09	23,32398722	0	0,277228346	1,897165618	34,37722017	0,9498579046	38,64293762	0,6720654354	0,01946851792
3249,406	1770295904,181	05/02/2026_13:51:44,181	1	2	2,476588634e-06	6,554262654e-06	4,49256965e-10	5,763796558e-12	4,320955757e-13	1,142762317e-12	4,459915943e-12	7,636109627e-12	5,313924756e-13	1,815670878e-12	7,100315561e-12	4,999999912e-15	4,999999912e-15	4,999999912e-15	4,999999912e-15	2,094749917e-14	8,66498262e-11	1,210896075e-12	1,586934252e-13	7,928070838e-15	1,998511389e-14	6,780234013e-11	2,159577855e-12	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	7,730290064e-09	23,34580657	0	0,2769525813	1,885256226	34,38292214	0,9451934057	38,63825452	0,6676372908	0,01595839086
3255,142	1770295909,917	05/02/2026_13:51:49,917	1	2	2,476427198e-06	6,635147656e-06	4,492791139e-10	5,766561274e-12	4,274403639e-13	1,154141778e-12	4,425858985e-12	7,64761518e-12	5,318188923e-13	1,813095572e-12	7,107803929e-12	4,999999912e-15	1,692088581e-14	4,999999912e-15	4,999999912e-15	1,660267925e-14	8,682123076e-11	1,209853615e-12	1,612871349e-13	1,716924942e-14	2,146119586e-14	6,749951292e-11	2,151864407e-12	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1,485936399e-08	23,2511177	0	0,2718003658	1,882224159	34,46838351	0,9430513384	38,65396133	0,6670345225	0,01847081379
3260,878	1770295915,653	05/02/2026_13:51:55,653	1	2	2,482942136e-06	6,581962225e-06	4,493800887e-10	5,766647142e-12	4,345301788e-13	1,161231593e-12	4,426615324e-12	7,600494886e-12	5,220029053e-13	1,823617863e-12	7,1024857e-12	4,999999912e-15	2,474613193e-14	4,999999912e-15	1,320132697e-14	1,125714918e-14	8,677623203e-11	1,218206634e-12	1,602742868e-13	2,891389995e-14	1,461774901e-14	6,778459044e-11	2,142197877e-12	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1,964781248e-08	23,33162947	0	0,2786132093	1,872531807	34,42058338	0,9373363486	38,63527753	0,6693682087	0,01292588297
3266,614	1770295921,389	05/02/2026_13:52:01,389	1	2	2,486063295e-06	6,506710179e-06	4,494019878e-10	5,781544514e-12	4,410088831e-13	1,165306241e-12	4,435057356e-12	7,643885525e-12	5,15799751e-13	1,83180424e-12	7,085955087e-12	6,225942884e-15	2,822896878e-14	4,999999912e-15	2,685523719e-14	8,480576877e-15	8,665097112e-11	1,210497739e-12	1,737982046e-13	2,39059735e-14	1,917940429e-14	6,772406941e-11	2,160785873e-12	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	2,162193387e-08	23,32066272	0	0,2771986727	1,883459217	34,38308531	0,9471401912	38,6539932	0,6719200779	0,01665005591
3272,35	1770295927,125	05/02/2026_13:52:07,125	1	2	2,485856385e-06	6,607231626e-06	4,491053363e-10	5,754318896e-12	4,496980045e-13	1,16807551e-12	4,45244102e-12	7,682226383e-12	5,167840439e-13	1,851981676e-12	7,079559595e-12	1,827376514e-14	2,073794661e-14	4,999999912e-15	2,898035138e-14	5,813144765e-15	8,669204937e-11	1,200216684e-12	1,84295721e-13	2,50648213e-14	1,760630317e-14	6,774446282e-11	2,148659506e-12	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1,714226604e-08	23,32528421	0	0,2797459714	1,894063117	34,39456134	0,9413745731	38,62497605	0,678881483	0,01646803674
3278,086	1770295932,861	05/02/2026_13:52:12,861	1	2	2,481811862e-06	6,665742603e-06	4,492906325e-10	5,744218903e-12	4,596085882e-13	1,15503245e-12	4,442107272e-12	7,645305396e-12	5,105589887e-13	1,854992722e-12	7,074454304e-12	2,908270345e-14	1,532984284e-14	4,999999912e-15	2,512448799e-14	4,999999912e-15	8,683334607e-11	1,195027909e-12	1,884455591e-13	1,523670987e-14	2,844240753e-14	6,768456629e-11	2,134100839e-12	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1,399884492e-08	23,29545059	0	0,2839481395	1,883391239	34,43626412	0,9336715776	38,62563523	0,6791412659	0,02173584868
3283,822	1770295938,597	05/02/2026_13:52:18,597	1	2	2,479831892e-06	6,544224561e-06	4,493558858e-10	5,735868811e-12	4,590497904e-13	1,136799422e-12	4,41656824e-12	7,589193163e-12	5,042219897e-13	1,840614683e-12	7,060312404e-12	3,128300028e-14	4,999999912e-15	9,256692838e-15	1,573342693e-14	4,999999912e-15	8,682478347e-11	1,192338546e-12	1,940413569e-13	6,939969636e-15	2,795344929e-14	6,7643946e-11	2,099383384e-12	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	8,008363537e-09	23,29264337	0	0,291246839	1,869216944	34,45019297	0,9187099682	38,65042899	0,6740047919	0,02086934667
3289,558	1770295944,333	05/02/2026_13:52:24,333	1	2	2,477288035e-06	6,599648259e-06	4,497471007e-10	5,746166997e-12	4,572695846e-13	1,112113873e-12	4,366714022e-12	7,521839054e-12	5,015685675e-13	1,818645603e-12	7,061564441e-12	3,350949753e-14	4,999999912e-15	1,517752768e-14	6,003778e-15	4,999999912e-15	8,686781156e-11	1,187944708e-12	1,959496747e-13	4,999999912e-15	3,26829289e-14	6,770863037e-11	2,076168447e-12	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	8,103053323e-09	23,30609928	0	0,289756187	1,846424372	34,4602829	0,9086625691	38,66978568	0,6660046234	0,02340727459
3295,294	1770295950,069	05/02/2026_13:52:30,069	1	2	2,479845534e-06	6,581962225e-06	4,500352035e-10	5,746665296e-12	4,472862781e-13	1,102101483e-12	4,313906437e-12	7,452246285e-12	5,09494248e-13	1,795924412e-12	7,05886391e-12	2,656468117e-14	4,999999912e-15	1,332405527e-14	4,999999912e-15	1,178733421e-14	8,686047714e-11	1,18553431e-12	1,908539245e-13	4,999999912e-15	3,47100617e-14	6,776416928e-11	2,072537671e-12	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	7,96563413e-09	23,32227512	0	0,2854329927	1,823306662	34,45461032	0,9069261662	38,6900628	0,6588395916	0,02434735497
3301,03	1770295955,805	05/02/2026_13:52:35,805	1	2	2,476503596e-06	6,604707778e-06	4,502452022e-10	5,746568152e-12	4,432029017e-13	1,097761855e-12	4,303771315e-12	7,435083799e-12	5,110184194e-13	1,780026322e-12	7,060152376e-12	1,998221026e-14	4,999999912e-15	9,74129394e-15	4,999999912e-15	9,423077214e-15	8,670829332e-11	1,192400128e-12	1,847216363e-13	4,999999912e-15	3,319565488e-14	6,754276999e-11	2,065369143e-12	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	8,002306921e-09	23,27738171	0	0,2852147893	1,821319695	34,44121548	0,9053110007	38,75895494	0,6543537357	0,02349718133
3306,766	1770295961,541	05/02/2026_13:52:41,541	1	2	2,483846856e-06	6,564331215e-06	4,504691065e-10	5,747296302e-12	4,31771074e-13	1,096757234e-12	4,309326333e-12	7,419704608e-12	5,155901747e-13	1,76667589e-12	7,071238994e-12	9,503111663e-15	4,999999912e-15	1,079535868e-14	4,999999912e-15	1,859537338e-14	8,684439279e-11	1,191252067e-12	1,758510736e-13	4,999999912e-15	3,196404865e-14	6,777033795e-11	2,075249911e-12	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	7,812212288e-09	23,32108388	0	0,2807009989	1,815679374	34,44360916	0,9073541107	38,72115974	0,6491889529	0,02186100898
3312,502	1770295967,277	05/02/2026_13:52:47,277	1	2	2,485614459e-06	6,581962225e-06	4,504916717e-10	5,761051358e-12	4,242951205e-13	1,103082578e-12	4,315335849e-12	7,433343004e-12	5,216168209e-13	1,760418092e-12	7,087068779e-12	4,999999912e-15	4,999999912e-15	6,668327864e-15	4,999999912e-15	2,129044418e-14	8,677708552e-11	1,202292389e-12	1,714659773e-13	4,999999912e-15	2,926508997e-14	6,770604216e-11	2,090071605e-12	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	7,851261268e-09	23,30888899	0	0,2833014609	1,820147225	34,42817091	0,9147453824	38,73841757	0,6477960979	0,02054117982
