Dauer (s);MFC-1 (mln/min);MFC-2 (mln/min);MFC-3 (mln/min);MFC-4 (mln/min);MFC-5 (mln/min);MFC-6 (mln/min);MFC-7 (mln/min);MFC-8 (mln/min);TIC-1 (°C);TIC-2 (°C);TIC-3 (°C);TIC-4 (°C);TIR-1 (°C);TIR-2 (°C);HIR-1 (°C);PIR-1 (bar)
6475;0,00;0,00;0,00;0,00;49,00;0,00;71,00;79,98;32,44;180,05;862,97;180,12;785,85;853,47;77,87;0,34
6480;0,00;0,00;0,00;0,00;49,00;0,00;70,99;80,03;32,45;180,05;860,35;180,09;785,58;852,26;77,87;0,34
6485;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,03;32,45;180,03;860,19;180,01;785,66;851,42;77,87;0,34
6490;0,00;0,00;0,00;0,00;49,00;0,00;70,99;79,98;32,45;180,00;862,42;179,97;785,95;852,07;77,87;0,34
6495;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,00;32,46;179,99;864,45;179,90;786,69;854,81;77,87;0,34
6500;0,00;0,00;0,00;0,00;48,99;0,00;71,00;80,00;32,45;180,01;867,43;179,87;786,86;856,15;77,87;0,34
6505;0,00;0,00;0,00;0,00;49,00;0,00;70,98;80,03;32,46;180,03;867,99;179,84;786,92;857,57;77,87;0,34
6510;0,00;0,00;0,00;0,00;49,00;0,00;70,99;80,00;32,46;180,06;867,05;179,84;786,85;857,46;77,87;0,34
6515;0,00;0,00;0,00;0,00;49,00;0,00;71,00;79,98;32,45;180,05;865,84;179,87;786,48;855,82;77,87;0,34
6520;0,00;0,00;0,00;0,00;49,01;0,00;70,97;80,02;32,47;180,02;862,52;179,91;786,13;854,49;77,87;0,34
6525;0,00;0,00;0,00;0,00;49,00;0,00;70,98;79,98;32,47;180,01;861,08;179,98;785,55;852,02;77,87;0,34
6530;0,00;0,00;0,00;0,00;49,00;0,00;71,00;79,97;32,47;180,01;860,24;180,02;785,53;851,42;77,87;0,34
6535;0,00;0,00;0,00;0,00;49,00;0,00;71,01;80,00;32,46;180,01;861,15;180,10;786,01;852,24;77,87;0,34
6540;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,02;32,47;180,03;864,66;180,16;786,40;853,55;77,87;0,34
6545;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,02;32,46;180,03;866,48;180,19;786,88;856,31;77,87;0,34
6550;0,00;0,00;0,00;0,00;49,02;0,00;70,99;79,98;32,48;180,02;867,98;180,20;786,92;857,21;77,87;0,34
6555;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,00;32,49;180,01;867,72;180,19;786,82;857,40;77,87;0,34
6560;0,00;0,00;0,00;0,00;49,01;0,00;71,01;80,02;32,48;179,99;865,64;180,16;786,66;856,72;77,87;0,34
6565;0,00;0,00;0,00;0,00;49,00;0,00;71,01;80,02;32,49;179,99;863,96;180,12;786,06;854,33;77,87;0,34
6570;0,00;0,00;0,00;0,00;48,99;0,00;71,00;80,00;32,48;180,02;860,93;180,04;785,72;852,99;77,87;0,34
6575;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,02;32,49;180,02;860,19;180,01;785,53;851,39;77,87;0,34
6580;0,00;0,00;0,00;0,00;48,99;0,00;71,03;80,00;32,50;180,03;861,30;179,94;786,05;851,54;77,87;0,34
6585;0,00;0,00;0,00;0,00;49,01;0,00;70,99;80,02;32,49;180,03;863,13;179,91;786,45;853,79;77,87;0,34
6590;0,00;0,00;0,00;0,00;49,00;0,00;70,99;80,02;32,51;180,00;866,67;179,88;786,90;855,24;77,87;0,34
6595;0,00;0,00;0,00;0,00;48,99;0,00;71,02;80,03;32,51;180,00;867,70;179,88;786,93;857,34;77,87;0,34
6600;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,00;32,51;180,01;867,63;179,90;786,82;857,62;77,87;0,34
6605;0,00;0,00;0,00;0,00;49,00;0,00;71,00;79,98;32,51;180,02;866,72;179,93;786,65;856,61;77,87;0,34
6610;0,00;0,00;0,00;0,00;49,00;0,00;71,01;79,98;32,51;180,04;863,79;179,99;786,02;855,50;77,87;0,34
6615;0,00;0,00;0,00;0,00;48,99;0,00;71,02;79,98;32,52;180,04;862,17;180,03;785,70;852,83;77,87;0,34
6620;0,00;0,00;0,00;0,00;49,00;0,00;71,00;79,98;32,52;180,02;860,16;180,10;785,58;851,39;77,87;0,34
6625;0,00;0,00;0,00;0,00;49,00;0,00;70,99;79,98;32,51;180,00;860,45;180,14;785,78;851,66;77,87;0,34
6630;0,00;0,00;0,00;0,00;49,00;0,00;71,02;80,00;32,53;180,00;863,38;180,18;786,53;854,01;77,87;0,34
6635;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,00;32,52;180,01;865,25;180,19;786,81;855,46;77,87;0,34
6640;0,00;0,00;0,00;0,00;49,00;0,00;71,02;80,02;32,53;180,02;867,78;180,18;786,97;857,42;77,87;0,34
6645;0,00;0,00;0,00;0,00;49,00;0,00;70,98;80,00;32,53;180,05;868,02;180,16;786,94;857,65;77,87;0,34
6650;0,00;0,00;0,00;0,00;49,00;0,00;71,01;80,02;32,53;180,05;866,63;180,11;786,66;856,56;77,87;0,34
6655;0,00;0,00;0,00;0,00;49,01;0,00;71,01;79,98;32,53;180,04;865,28;180,08;786,38;855,41;77,87;0,34
6660;0,00;0,00;0,00;0,00;49,01;0,00;71,02;80,02;32,53;180,02;861,99;180,00;785,70;852,73;77,87;0,34
6665;0,00;0,00;0,00;0,00;49,00;0,00;71,02;80,00;32,52;180,00;860,08;179,97;785,54;851,73;77,87;0,34
6670;0,00;0,00;0,00;0,00;49,00;0,00;71,00;79,98;32,53;180,01;860,44;179,91;785,81;851,66;77,87;0,34
6675;0,00;0,00;0,00;0,00;48,99;0,00;70,99;80,02;32,52;180,02;863,44;179,88;786,16;852,67;77,87;0,34
6680;0,00;0,00;0,00;0,00;49,00;0,00;71,03;80,00;32,51;180,04;865,36;179,87;786,84;855,55;77,87;0,34
6685;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,02;32,52;180,05;867,87;179,89;786,94;856,74;77,87;0,34
6690;0,00;0,00;0,00;0,00;49,00;0,00;71,02;80,00;32,50;180,05;868,03;179,93;786,94;857,66;77,87;0,34
6695;0,00;0,00;0,00;0,00;49,00;0,00;71,00;79,98;32,51;180,03;866,57;179,96;786,84;857,30;77,87;0,34
6700;0,00;0,00;0,00;0,00;49,00;0,00;71,01;80,00;32,51;180,01;865,19;180,03;786,37;855,30;77,87;0,34
6705;0,00;0,00;0,00;0,00;49,00;0,00;71,01;80,03;32,51;179,99;861,81;180,10;786,01;853,94;77,87;0,34
6710;0,00;0,00;0,00;0,00;49,00;0,00;71,02;80,00;32,50;179,98;860,58;180,12;785,55;851,70;77,87;0,34
6715;0,00;0,00;0,00;0,00;49,01;0,00;71,00;79,98;32,51;179,99;860,50;180,17;785,62;851,37;77,87;0,34
6720;0,00;0,00;0,00;0,00;49,01;0,00;71,01;79,97;32,50;179,99;861,74;180,18;786,23;852,78;77,87;0,34
6725;0,00;0,00;0,00;0,00;49,00;0,00;71,02;80,00;32,51;180,00;865,58;180,18;786,62;854,24;77,87;0,34
6730;0,00;0,00;0,00;0,00;49,00;0,00;71,01;80,00;32,50;180,02;867,05;180,16;786,96;856,82;77,87;0,34
6735;0,00;0,00;0,00;0,00;49,00;0,00;71,02;80,00;32,50;180,05;867,95;180,11;786,98;857,51;77,87;0,34
6740;0,00;0,00;0,00;0,00;49,01;0,00;71,00;80,00;32,49;180,05;867,39;180,08;786,83;857,18;77,87;0,34
6745;0,00;0,00;0,00;0,00;49,00;0,00;71,00;79,98;32,49;180,04;864,91;180,00;786,63;856,31;77,87;0,34
6750;0,00;0,00;0,00;0,00;49,00;0,00;71,02;80,00;32,50;180,03;863,13;179,96;785,97;853,70;77,87;0,34
6755;0,00;0,00;0,00;0,00;49,00;0,00;71,00;79,98;32,51;180,00;860,49;179,92;785,69;852,47;77,87;0,34
6760;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,02;32,50;179,99;860,17;179,90;785,69;851,44;77,87;0,34
6765;0,00;0,00;0,00;0,00;49,00;0,00;71,03;79,98;32,51;180,01;862,11;179,89;785,95;851,95;77,87;0,34
6770;0,00;0,00;0,00;0,00;49,00;0,00;71,00;79,97;32,51;180,02;864,14;179,90;786,71;854,59;77,87;0,34
6775;0,00;0,00;0,00;0,00;48,99;0,00;71,02;79,98;32,50;180,04;867,26;179,95;786,93;855,97;77,87;0,34
6780;0,00;0,00;0,00;0,00;49,00;0,00;70,99;79,98;32,51;180,05;867,96;179,98;787,01;857,58;77,87;0,34
6785;0,00;0,00;0,00;0,00;48,99;0,00;71,01;80,02;32,51;180,03;867,21;180,04;786,82;857,57;77,87;0,34
6790;0,00;0,00;0,00;0,00;49,00;0,00;71,00;79,98;32,52;180,03;866,09;180,09;786,60;856,09;77,87;0,34
6795;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,00;32,51;180,00;862,82;180,15;785,92;854,82;77,87;0,34
6800;0,00;0,00;0,00;0,00;49,00;0,00;71,00;79,98;32,52;179,99;861,30;180,17;785,65;852,24;77,87;0,34
6805;0,00;0,00;0,00;0,00;49,01;0,00;71,00;80,02;32,52;180,00;860,10;180,19;785,70;851,49;77,87;0,34
6810;0,00;0,00;0,00;0,00;48,99;0,00;71,01;80,00;32,53;180,02;860,80;180,18;785,99;852,02;77,87;0,34
6815;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,00;32,53;180,04;864,36;180,13;786,77;853,26;77,87;0,34
6820;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,02;32,52;180,04;866,17;180,09;786,97;856,15;77,87;0,34
6825;0,00;0,00;0,00;0,00;49,00;0,00;71,00;79,98;32,53;180,04;868,07;180,02;787,05;857,71;77,87;0,34
6830;0,00;0,00;0,00;0,00;48,99;0,00;71,01;80,00;32,53;180,02;867,99;179,98;787,00;857,67;77,87;0,34
6835;0,00;0,00;0,00;0,00;48,99;0,00;71,02;80,02;32,53;180,02;866,08;179,92;786,65;856,15;77,87;0,34
6840;0,00;0,00;0,00;0,00;48,99;0,00;71,00;80,00;32,54;180,02;864,56;179,91;786,32;854,86;77,87;0,34
6845;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,00;32,54;180,02;861,36;179,88;785,69;852,26;77,87;0,34
6850;0,00;0,00;0,00;0,00;49,00;0,00;70,99;80,00;32,54;180,03;860,26;179,89;785,62;851,51;77,87;0,34
6855;0,00;0,00;0,00;0,00;49,00;0,00;70,98;80,02;32,54;180,03;860,84;179,92;786,05;852,06;77,87;0,34
6860;0,00;0,00;0,00;0,00;49,00;0,00;71,02;79,98;32,54;180,03;862,37;179,95;786,43;853,30;77,87;0,34
6865;0,00;0,00;0,00;0,00;48,98;0,00;70,97;80,00;32,55;180,03;866,24;180,02;787,00;856,20;77,87;0,34
6870;0,00;0,00;0,00;0,00;48,99;0,00;70,99;80,02;32,54;180,04;867,53;180,06;787,08;857,24;77,87;0,34
6875;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,02;32,54;180,04;868,02;180,13;787,04;857,70;77,87;0,34
6880;0,00;0,00;0,00;0,00;49,00;0,00;71,00;79,98;32,56;180,03;867,27;180,17;786,91;857,13;77,87;0,34
6885;0,00;0,00;0,00;0,00;49,00;0,00;71,02;80,00;32,56;180,03;864,57;180,21;786,35;854,85;77,87;0,34
6890;0,00;0,00;0,00;0,00;48,98;0,00;71,00;80,05;32,56;180,00;862,88;180,22;785,98;853,46;77,87;0,34
6895;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,00;32,56;180,01;860,26;180,21;785,66;851,48;77,87;0,34
6900;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,00;32,56;180,01;860,14;180,19;785,81;851,45;77,87;0,34
6905;0,00;0,00;0,00;0,00;49,00;0,00;70,99;79,98;32,56;180,02;862,83;180,12;786,58;852,30;77,87;0,34
6910;0,00;0,00;0,00;0,00;49,01;0,00;71,01;79,98;32,58;180,04;864,77;180,07;786,90;855,14;77,87;0,34
6915;0,00;0,00;0,00;0,00;49,00;0,00;71,00;79,98;32,58;180,04;867,67;179,98;787,13;856,46;77,87;0,34
6920;0,00;0,00;0,00;0,00;49,00;0,00;71,02;80,00;32,59;180,03;868,15;179,94;787,13;857,79;77,87;0,34
6925;0,00;0,00;0,00;0,00;49,00;0,00;70,98;80,02;32,58;180,02;867,09;179,88;786,92;857,63;77,87;0,34
6930;0,00;0,00;0,00;0,00;49,00;0,00;71,01;79,98;32,59;180,01;865,85;179,85;786,67;855,94;77,87;0,34
6935;0,00;0,00;0,00;0,00;49,00;0,00;71,03;80,00;32,58;180,01;862,61;179,85;785,97;853,23;77,87;0,34
6940;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,00;32,58;180,02;861,03;179,87;785,75;852,08;77,87;0,34
6945;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,00;32,58;180,02;860,21;179,92;785,90;851,53;77,87;0,34
6950;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,03;32,59;180,03;861,12;179,96;786,22;852,32;77,87;0,34
6955;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,02;32,59;180,03;864,71;180,05;786,95;855,16;77,87;0,34
6960;0,00;0,00;0,00;0,00;49,00;0,00;71,00;79,97;32,59;180,03;866,57;180,09;787,12;856,45;77,87;0,34
6965;0,00;0,00;0,00;0,00;49,00;0,00;71,01;79,98;32,59;180,01;868,16;180,17;787,17;857,81;77,87;0,34
6970;0,00;0,00;0,00;0,00;49,00;0,00;71,02;80,02;32,59;180,01;867,15;180,20;787,11;857,68;77,87;0,34
6975;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,00;32,60;180,00;865,93;180,23;786,72;855,97;77,87;0,34
6980;0,00;0,00;0,00;0,00;49,00;0,00;70,98;80,00;32,60;180,01;864,26;180,23;786,37;854,65;77,87;0,34
6985;0,00;0,00;0,00;0,00;49,00;0,00;71,01;79,98;32,61;180,02;861,10;180,18;785,77;852,11;77,87;0,34
6990;0,00;0,00;0,00;0,00;49,00;0,00;71,02;80,02;32,61;180,03;860,18;180,15;785,74;851,48;77,87;0,34
6995;0,00;0,00;0,00;0,00;49,01;0,00;71,00;80,00;32,60;180,03;861,06;180,06;786,23;852,30;77,87;0,34
7000;0,00;0,00;0,00;0,00;48,99;0,00;71,00;80,02;32,61;180,03;864,75;180,01;786,62;853,56;77,87;0,34
7005;0,00;0,00;0,00;0,00;49,01;0,00;71,02;80,03;32,60;180,02;866,48;179,93;787,13;856,41;77,87;0,34
7010;0,00;0,00;0,00;0,00;49,00;0,00;71,01;80,02;32,62;180,00;868,15;179,89;787,18;857,37;77,87;0,34
7015;0,00;0,00;0,00;0,00;48,99;0,00;71,00;80,02;32,62;179,99;867,96;179,84;787,11;857,68;77,87;0,34
7020;0,00;0,00;0,00;0,00;49,00;0,00;71,00;79,98;32,63;179,98;865,90;179,83;786,97;857,04;77,87;0,34
7025;0,00;0,00;0,00;0,00;48,99;0,00;71,03;79,98;32,63;179,98;864,36;179,85;786,39;854,67;77,87;0,34
7030;0,00;0,00;0,00;0,00;49,00;0,00;71,01;79,98;32,63;180,02;861,05;179,88;786,02;853,30;77,87;0,34
7035;0,00;0,00;0,00;0,00;48,99;0,00;71,00;79,95;32,65;180,04;860,19;179,96;785,75;851,48;77,87;0,34
7040;0,00;0,00;0,00;0,00;49,00;0,00;70,99;80,00;32,63;180,04;861,06;180,00;785,90;851,51;77,87;0,34
7045;0,00;0,00;0,00;0,00;48,99;0,00;71,00;80,02;32,64;180,03;862,83;180,09;786,64;853,63;77,87;0,34
7050;0,00;0,00;0,00;0,00;49,00;0,00;71,02;80,03;32,64;179,99;866,55;180,17;786,98;855,11;77,87;0,34
7055;0,00;0,00;0,00;0,00;49,00;0,00;71,02;80,02;32,64;179,98;867,74;180,21;787,21;857,46;77,87;0,34
7060;0,00;0,00;0,00;0,00;49,00;0,00;71,01;79,97;32,64;179,97;868,05;180,23;787,21;857,89;77,87;0,34
7065;0,00;0,00;0,00;0,00;49,01;0,00;71,00;79,98;32,65;179,99;867,21;180,22;787,01;857,13;77,87;0,34
7070;0,00;0,00;0,00;0,00;49,00;0,00;71,00;79,98;32,64;180,04;864,43;180,18;786,77;856,10;77,87;0,34
7075;0,00;0,00;0,00;0,00;49,00;0,00;70,99;80,03;32,64;180,06;862,73;180,14;786,08;853,37;77,87;0,34
7080;0,00;0,00;0,00;0,00;48,99;0,00;71,00;80,00;32,64;180,07;860,24;180,05;785,82;852,21;77,87;0,34
7085;0,00;0,00;0,00;0,00;49,01;0,00;71,00;79,98;32,65;180,06;860,20;180,00;785,93;851,53;77,87;0,34
7090;0,00;0,00;0,00;0,00;49,00;0,00;71,01;79,98;32,65;180,01;862,64;179,92;786,64;852,25;77,87;0,34
7095;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,00;32,65;179,99;864,60;179,88;786,98;855,04;77,87;0,34
7100;0,00;0,00;0,00;0,00;49,00;0,00;70,99;79,97;32,66;179,97;867,65;179,84;787,20;856,39;77,87;0,34
7105;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,02;32,66;179,97;868,14;179,84;787,19;857,80;77,87;0,34
7110;0,00;0,00;0,00;0,00;49,00;0,00;71,00;79,98;32,65;180,00;867,18;179,86;787,00;857,68;77,87;0,34
7115;0,00;0,00;0,00;0,00;49,00;0,00;71,01;79,98;32,65;180,02;865,98;179,88;786,75;856,06;77,87;0,34
7120;0,00;0,00;0,00;0,00;49,01;0,00;71,00;79,98;32,65;180,05;862,63;179,96;786,06;854,75;77,87;0,34
7125;0,00;0,00;0,00;0,00;49,00;0,00;71,02;80,00;32,65;180,06;861,20;180,00;785,82;852,24;77,87;0,34
7130;0,00;0,00;0,00;0,00;48,99;0,00;70,99;80,00;32,67;180,05;860,29;180,08;785,96;851,62;77,87;0,34
7135;0,00;0,00;0,00;0,00;48,99;0,00;71,00;79,97;32,66;180,02;861,16;180,11;786,28;852,37;77,87;0,34
7140;0,00;0,00;0,00;0,00;49,01;0,00;71,02;80,02;32,67;180,01;864,78;180,16;787,00;855,13;77,87;0,34
7145;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,00;32,66;180,00;866,48;180,17;787,16;856,44;77,87;0,34
7150;0,00;0,00;0,00;0,00;49,02;0,00;71,01;79,98;32,67;180,01;868,07;180,16;787,19;857,76;77,87;0,34
7155;0,00;0,00;0,00;0,00;48,99;0,00;70,98;80,00;32,66;180,04;867,80;180,14;787,11;857,58;77,87;0,34
7160;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,03;32,67;180,05;865,74;180,09;786,71;855,87;77,87;0,34
7165;0,00;0,00;0,00;0,00;48,99;0,00;71,00;80,02;32,67;180,04;864,17;180,06;786,35;854,49;77,87;0,34
7170;0,00;0,00;0,00;0,00;49,00;0,00;71,01;79,98;32,66;180,02;860,99;179,99;785,79;852,08;77,87;0,34
7175;0,00;0,00;0,00;0,00;49,01;0,00;71,00;79,97;32,67;179,99;860,23;179,96;785,79;851,53;77,87;0,34
7180;0,00;0,00;0,00;0,00;48,99;0,00;71,01;80,00;32,65;179,98;861,29;179,90;786,31;852,51;77,87;0,34
7185;0,00;0,00;0,00;0,00;48,99;0,00;71,00;79,98;32,67;179,99;863,11;179,88;786,71;853,88;77,87;0,34
7190;0,00;0,00;0,00;0,00;49,01;0,00;71,00;80,03;32,65;180,00;866,67;179,86;787,16;856,61;77,87;0,34
7195;0,00;0,00;0,00;0,00;49,00;0,00;71,00;79,98;32,66;180,02;867,72;179,87;787,20;857,46;77,87;0,34
7200;0,00;0,00;0,00;0,00;49,01;0,00;71,02;80,00;32,65;180,02;867,71;179,92;787,10;857,53;77,87;0,34
7205;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,05;32,65;180,02;866,82;179,94;786,94;856,81;77,87;0,34
7210;0,00;0,00;0,00;0,00;49,00;0,00;71,01;80,05;32,64;180,02;863,92;180,02;786,32;854,35;77,87;0,34
7215;0,00;0,00;0,00;0,00;49,01;0,00;71,00;80,00;32,64;180,03;860,87;180,05;786,00;853,01;77,87;0,34
7220;0,00;0,00;0,00;0,00;49,00;0,00;70,99;80,00;32,66;180,03;860,22;180,12;785,84;851,54;77,87;0,34
7225;0,00;0,00;0,00;0,00;49,01;0,00;70,99;80,02;32,64;180,02;861,55;180,15;786,05;851,77;77,87;0,34
7230;0,00;0,00;0,00;0,00;49,00;0,00;71,01;79,98;32,65;180,02;863,42;180,17;786,80;854,08;77,87;0,34
7235;0,00;0,00;0,00;0,00;49,00;0,00;71,00;79,97;32,63;180,02;866,86;180,17;787,09;855,54;77,87;0,34
7240;0,00;0,00;0,00;0,00;49,01;0,00;71,00;80,02;32,64;180,03;867,79;180,13;787,22;857,52;77,87;0,34
7245;0,00;0,00;0,00;0,00;49,02;0,00;71,00;80,00;32,64;180,03;867,57;180,10;787,19;857,75;77,87;0,34
7250;0,00;0,00;0,00;0,00;49,00;0,00;71,03;79,98;32,64;180,03;866,61;180,04;786,91;856,65;77,87;0,34
7255;0,00;0,00;0,00;0,00;49,00;0,00;71,03;79,98;32,64;180,04;863,65;180,00;786,63;855,51;77,87;0,34
7260;0,00;0,00;0,00;0,00;49,00;0,00;71,01;80,00;32,65;180,05;862,03;179,92;785,95;852,84;77,87;0,34
7265;0,00;0,00;0,00;0,00;48,99;0,00;71,02;80,02;32,65;180,05;860,16;179,87;785,79;851,88;77,87;0,34
7270;0,00;0,00;0,00;0,00;49,00;0,00;71,02;79,98;32,66;180,05;860,51;179,85;786,06;851,81;77,87;0,34
7275;0,00;0,00;0,00;0,00;49,00;0,00;71,00;79,98;32,65;180,04;863,53;179,85;786,44;852,83;77,87;0,34
7280;0,00;0,00;0,00;0,00;49,00;0,00;71,01;80,00;32,66;180,01;865,56;179,87;787,09;855,71;77,87;0,34
7285;0,00;0,00;0,00;0,00;49,00;0,00;71,00;79,98;32,66;179,99;867,88;179,92;787,18;856,88;77,87;0,34
7290;0,00;0,00;0,00;0,00;48,99;0,00;71,02;80,03;32,66;179,99;868,03;179,96;787,18;857,75;77,87;0,34
7295;0,00;0,00;0,00;0,00;49,00;0,00;70,99;80,00;32,67;180,01;866,48;180,03;787,08;857,36;77,87;0,34
7300;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,02;32,67;180,03;865,09;180,07;786,59;855,35;77,87;0,34
7305;0,00;0,00;0,00;0,00;49,00;0,00;71,01;80,05;32,68;180,07;861,84;180,12;786,22;853,97;77,87;0,34
7310;0,00;0,00;0,00;0,00;49,01;0,00;71,02;80,00;32,67;180,07;860,61;180,14;785,78;851,78;77,87;0,34
7315;0,00;0,00;0,00;0,00;49,00;0,00;71,02;80,03;32,67;180,06;860,57;180,14;785,85;851,47;77,87;0,34
7320;0,00;0,00;0,00;0,00;49,00;0,00;70,99;80,02;32,68;180,04;861,86;180,14;786,46;852,95;77,87;0,34
7325;0,00;0,00;0,00;0,00;49,00;0,00;70,99;80,00;32,68;179,99;865,63;180,09;786,85;854,42;77,87;0,34
7330;0,00;0,00;0,00;0,00;49,00;0,00;70,98;80,05;32,68;179,99;867,20;180,07;787,22;857,01;77,87;0,34
7335;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,02;32,68;180,00;868,09;180,00;787,20;857,69;77,87;0,34
7340;0,00;0,00;0,00;0,00;48,98;0,00;71,02;80,00;32,69;180,01;867,57;179,97;787,09;857,42;77,87;0,34
7345;0,00;0,00;0,00;0,00;49,01;0,00;71,00;80,03;32,69;180,03;865,04;179,90;786,61;856,57;77,87;0,34
7350;0,00;0,00;0,00;0,00;49,00;0,00;71,00;79,97;32,69;180,04;863,37;179,87;786,25;853,97;77,87;0,34
7355;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,05;32,70;180,05;860,56;179,85;785,80;852,69;77,87;0,34
7360;0,00;0,00;0,00;0,00;49,01;0,00;71,00;80,00;32,70;180,04;860,10;179,84;785,87;851,46;77,87;0,34
7365;0,00;0,00;0,00;0,00;49,00;0,00;71,00;79,98;32,69;180,03;861,93;179,86;786,50;851,87;77,87;0,34
7370;0,00;0,00;0,00;0,00;48,99;0,00;70,98;79,98;32,69;180,02;863,78;179,88;786,89;854,41;77,87;0,34
7375;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,02;32,71;180,00;867,17;179,95;787,24;857,02;77,87;0,34
7380;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,02;32,70;179,99;868,00;179,98;787,27;857,72;77,87;0,34
7385;0,00;0,00;0,00;0,00;49,00;0,00;71,01;80,02;32,70;179,99;867,57;180,06;787,14;857,44;77,87;0,34
7390;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,02;32,71;180,00;866,54;180,09;786,94;856,62;77,87;0,34
7395;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,00;32,70;180,01;863,49;180,14;786,29;854,03;77,87;0,34
7400;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,02;32,70;180,03;861,88;180,15;785,98;852,71;77,87;0,34
7405;0,00;0,00;0,00;0,00;49,01;0,00;70,99;80,02;32,70;180,03;860,16;180,15;785,92;851,53;77,87;0,34
7410;0,00;0,00;0,00;0,00;49,00;0,00;70,99;80,03;32,71;180,03;860,63;180,14;786,18;851,96;77,87;0,34
7415;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,02;32,70;180,01;863,76;180,09;786,92;854,49;77,87;0,34
7420;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,03;32,70;179,99;865,75;180,05;787,16;855,85;77,87;0,34
7425;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,00;32,70;179,98;867,90;179,98;787,26;857,62;77,87;0,34
7430;0,00;0,00;0,00;0,00;49,00;0,00;70,99;80,02;32,71;179,98;867,40;179,94;787,21;857,72;77,87;0,34
7435;0,00;0,00;0,00;0,00;49,00;0,00;71,02;80,02;32,71;179,99;866,36;179,86;786,90;856,42;77,87;0,34
7440;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,00;32,72;180,03;863,30;179,84;786,60;855,22;77,87;0,34
7445;0,00;0,00;0,00;0,00;49,00;0,00;70,99;80,02;32,72;180,03;861,73;179,82;785,94;852,60;77,87;0,34
7450;0,00;0,00;0,00;0,00;49,00;0,00;71,00;80,02;32,72;180,03;860,16;179,81;785,83;851,78;77,87;0,34
7455;0,00;0,00;0,00;0,00;49,00;0,00;70,99;80,02;32,72;180,02;860,71;179,85;786,18;851,99;77,87;0,34
7460;0,00;0,00;0,00;0,00;49,01;0,00;71,00;79,98;32,73;180,00;863,92;179,88;786,56;853,10;77,87;0,34
7465;0,00;0,00;0,00;0,00;48,99;0,00;71,02;80,00;32,73;180,00;865,73;179,96;787,15;855,93;77,87;0,34
7470;0,00;0,00;0,00;0,00;48,99;0,00;71,03;79,95;32,72;180,00;867,88;180,05;787,23;857,02;77,87;0,34
7475;0,00;0,00;0,00;0,00;48,99;0,00;71,01;80,05;32,74;180,01;867,88;180,09;787,18;857,66;77,87;0,34
7480;0,00;0,00;0,00;0,00;49,00;0,00;71,01;79,97;32,74;180,02;866,20;180,14;787,07;857,19;77,87;0,34
7485;0,00;0,00;0,00;0,00;49,01;0,00;70,98;80,03;32,73;180,01;864,64;180,15;786,55;855,02;77,87;0,34
7490;0,00;0,00;0,00;0,00;49,00;0,00;70,98;80,02;32,74;180,00;861,45;180,15;786,19;853,66;77,87;0,34
7495;0,00;0,00;0,00;0,00;49,00;0,00;70,99;80,02;32,75;180,00;860,42;180,12;785,83;851,69;77,87;0,34
7500;0,00;0,00;0,00;0,00;48,99;0,00;71,00;80,02;32,74;180,00;860,89;180,06;785,95;851,55;77,87;0,34
